side,Omega_center,Delta_center,box_status,passed,sigma_minus_diff,alpha_center,y_center,sigma_center,worst_sigma,max_diff
1,0.265255,0.0829519760315492,certified_box,True,0.022286065464915086,0.28023244113968215,0.597,0.023281096585079934,0.02282179305588726,0.000995031120164849
2,0.265255,0.0828919760315492,certified_box,True,0.021936559710418947,0.2808421990946041,0.597,0.022765448250657936,0.022762554877017505,0.0008288885402389886
1,0.26526,0.0829643159744516,certified_box,True,0.022285707187854,0.2802363223266705,0.597,0.023280262312311124,0.022821783040087102,0.0009945551244571235
2,0.26526,0.0829043159744516,certified_box,True,0.021936462541676756,0.280845199577156,0.597,0.022765351065140545,0.022762534666217197,0.0008288885234637911
1,0.265265,0.082976653781645,certified_box,True,0.022285355656284637,0.2802402006839053,0.597,0.02327943672685644,0.02282174358906348,0.0009940810705718012
2,0.265265,0.082916653781645,certified_box,True,0.021936372007788363,0.2808481998457151,0.597,0.022765260514476325,0.0227625210895272,0.0008288885066879611
1,0.26527,0.082988989454247,certified_box,True,0.022285010873252607,0.2802440762203951,0.597,0.023278619821630448,0.022821702283918163,0.0009936089483778426
2,0.26527,0.082928989454247,certified_box,True,0.021936288108593,0.28085119990033014,0.597,0.02276517659850477,0.022762514146719686,0.000828888489911769
1,0.265275,0.0830013229944929,certified_box,True,0.022284672861135883,0.28024794892321836,0.597,0.023277811607998293,0.022821667649129625,0.0009931387468624113
2,0.265275,0.0829413229944929,certified_box,True,0.021936210843827204,0.28085419974127696,0.597,0.02276509931696229,0.022762513837463867,0.0008288884731350867
1,0.26528,0.0830136544023826,certified_box,True,0.02228434160355733,0.2802518188231441,0.597,0.02327701206053825,0.0228216396665608,0.000992670456980922
2,0.26528,0.0829536544023826,certified_box,True,0.021936140213418307,0.2808571993683763,0.597,0.022765028669776144,0.022762520161620073,0.0008288884563578371
1,0.265285,0.0830259836790338,certified_box,True,0.022284017103535225,0.28025568592894856,0.597,0.02327622117233306,0.022821618337973554,0.0009922040687978353
2,0.265285,0.0829659836790338,certified_box,True,0.021936076217186882,0.2808601987816789,0.597,0.0227649646567669,0.022762495529166888,0.0008288884395800189
1,0.2652899999999999,0.083038310825564,certified_box,True,0.022283699364052896,0.2802595502493843,0.597,0.023275438936475618,0.022821603665117283,0.0009917395724227237
2,0.2652899999999999,0.082978310825564,certified_box,True,0.021936018854951642,0.28086319798123155,0.597,0.022764907277753477,0.02276247042323722,0.0008288884228018343
1,0.265295,0.0830506358430907,certified_box,True,0.022283388388063364,0.2802634117931299,0.597,0.023274665346113395,0.02282159564971071,0.0009912769580500312
2,0.265295,0.0829906358430907,certified_box,True,0.021935968126520773,0.2808661969670867,0.597,0.022764856532543783,0.022762451951119974,0.0008288884060230089
1,0.2653,0.0830629587316141,certified_box,True,0.02228308415936117,0.2802672705904843,0.597,0.023273900376183536,0.022821551560413468,0.0009908162168223659
2,0.2653,0.083002958731614,certified_box,True,0.021935924031800533,0.2808691957390622,0.597,0.022764812421044344,0.02276244011268947,0.0008288883892438104
1,0.265305,0.0830752794933691,certified_box,True,0.022282786700097867,0.280271126628254,0.597,0.023273144038227257,0.022821512263704734,0.000990357338129388
2,0.265305,0.0830152794933691,certified_box,True,0.02193588657048975,0.28087219429743826,0.597,0.02276477494295382,0.02276243490761873,0.0008288883724640706
1,0.26531,0.0830875981294736,certified_box,True,0.022282496013212003,0.28027497991491507,0.597,0.023272396325535166,0.022821479630832465,0.0009899003123231614
2,0.26531,0.0830275981294736,certified_box,True,0.021935855742382365,0.2808751926422637,0.597,0.02276474409806611,0.022762436335673885,0.0008288883556837471
1,0.2653149999999999,0.0830999146399274,certified_box,True,0.022282212082500717,0.2802788304805005,0.597,0.023271657213241714,0.02282145364396847,0.0009894451307409947
2,0.2653149999999999,0.0830399146399274,certified_box,True,0.021935831547363675,0.28087819077336046,0.597,0.022764719886266684,0.022762444396711035,0.0008288883389030097
1,0.26532,0.083112229026407,certified_box,True,0.02228193492046375,0.2802826783225171,0.597,0.023270926703854368,0.022821434314734913,0.0009889917833906163
2,0.26532,0.083052229026407,certified_box,True,0.02193581398516698,0.2808811886908923,0.597,0.022764702307288772,0.02276241486887171,0.0008288883221217917
1,0.265325,0.0831245412894711,certified_box,True,0.022281664520508764,0.2802865234599837,0.597,0.02327020478176127,0.022821421635187782,0.0009885402612525055
2,0.265325,0.083064541289471,certified_box,True,0.02193580305561668,0.28088418639479545,0.597,0.02276469136095664,0.022762391500341168,0.0008288883053399581
1,0.26533,0.083136851430796,certified_box,True,0.022281400895055398,0.28029036589032563,0.597,0.023269491449520986,0.02282141086124909,0.000988090554465588
2,0.26533,0.083076851430796,certified_box,True,0.021935798758433055,0.28088718388523526,0.597,0.02276468704699072,0.02276237476515,0.0008288882885576647
1,0.265335,0.0831491594498232,certified_box,True,0.022281144018530284,0.2802942056539067,0.597,0.023268786673535474,0.022821366895144593,0.000987642655005191
2,0.265335,0.0830891594498232,certified_box,True,0.021935801093526486,0.2808901811619206,0.597,0.022764689365301516,0.022762364663217585,0.0008288882717750307
1,0.26534,0.0831614653499051,certified_box,True,0.02228089393181161,0.2802980427157612,0.597,0.023268090483612953,0.022821329604735905,0.0009871965518013443
2,0.26534,0.0831014653499051,certified_box,True,0.021935810060461563,0.28089317822535564,0.597,0.022764698315453316,0.022762361194117453,0.0008288882549917535
1,0.265345,0.0831737691299244,certified_box,True,0.02228065059986262,0.2803018771268373,0.597,0.023267402837228092,0.022821298953013724,0.0009867522373654728
2,0.265345,0.0831137691299244,certified_box,True,0.021935825659184744,0.28089617507513803,0.597,0.022764713897392642,0.02276236435780895,0.0008288882382078974
1,0.26535,0.0831860707915574,certified_box,True,0.02228041403508165,0.28030570888427436,0.597,0.02326672373714439,0.022821274951603628,0.0009863097020627375
2,0.26535,0.0831260707915574,certified_box,True,0.02193584788939422,0.2808991717114309,0.597,0.022764736110817863,0.022762368003412588,0.0008288882214236439
1,0.265355,0.0831983703364804,certified_box,True,0.022280184249799596,0.28030953798520064,0.597,0.023266053186126442,0.02282125761207181,0.0009858689363268468
2,0.265355,0.0831383703364804,certified_box,True,0.021935876750781222,0.28090216813440033,0.597,0.022764764955420194,0.022762339737380254,0.0008288882046389727
1,0.26536,0.0832106677641347,certified_box,True,0.022279961218590553,0.28031336446947275,0.597,0.023265391150959807,0.022821246907298663,0.0009854299323692546
2,0.26536,0.0831506677641347,certified_box,True,0.02193591224322785,0.2809051643437552,0.597,0.022764800431081575,0.022762318104573246,0.0008288881878537247
1,0.265365,0.0832229630773142,certified_box,True,0.02227974497261315,0.28031718831272506,0.597,0.023264737652485462,0.022821231495783686,0.0009849926798723109
2,0.265365,0.0831629630773141,certified_box,True,0.021935954366316422,0.280908160339889,0.597,0.022764842537384335,0.022762303104625386,0.0008288881710679116
1,0.26537,0.0832352562760189,certified_box,True,0.02227953549589308,0.28032100954396216,0.597,0.023264092666607696,0.022821189524466077,0.0009845571707146157
2,0.26537,0.0831752562760188,certified_box,True,0.021936003119868035,0.280911156122625,0.597,0.022764891274149678,0.02276229473740467,0.0008288881542816424
1,0.2653749999999999,0.0832475473613664,certified_box,True,0.022279332791300958,0.28032482817073995,0.597,0.02326345618727743,0.02282115420438548,0.0009841233959764723
2,0.2653749999999999,0.0831875473613664,certified_box,True,0.021936058503598463,0.2809141516920166,0.597,0.022764946641093374,0.022762293002682028,0.0008288881374949123
1,0.26538,0.0832598363344744,certified_box,True,0.022279136861684447,0.28032864420056536,0.597,0.023262828208478952,0.02282112553748445,0.000983691346794506
2,0.26538,0.0831998363344743,certified_box,True,0.021936120517220607,0.28091714704811416,0.597,0.022765008637928335,0.022762297900215417,0.0008288881207077291
1,0.265385,0.0832721231959015,certified_box,True,0.022278947700534395,0.2803324576515064,0.597,0.023262208715297095,0.02282110351613531,0.0009832610147627002
2,0.265385,0.0832121231959015,certified_box,True,0.021936189160489453,0.2809201421908558,0.597,0.022765077264409347,0.022762296662668675,0.0008288881039198938
1,0.26539,0.0832844079473242,certified_box,True,0.022278765320041357,0.28033626852030924,0.597,0.023261597710757285,0.022821088151872674,0.0009828323907159291
2,0.26539,0.0832244079473242,certified_box,True,0.02193626443305492,0.28092313712040795,0.597,0.022765152520186568,0.022762270131043302,0.0008288880871316496
1,0.265395,0.0832966905893013,certified_box,True,0.022278589713700562,0.280340076824903,0.597,0.02326099518004445,0.022821079437099743,0.0009824054663438884
2,0.265395,0.0832366905893012,certified_box,True,0.021936346334660514,0.2809261318367086,0.597,0.022765234405003495,0.022762250232112716,0.00082888807034298
1,0.2653999999999999,0.0833089711223915,certified_box,True,0.022278420875016643,0.28034388258311266,0.597,0.023260401108421928,0.02282105938343019,0.0009819802334052853
2,0.2653999999999999,0.0832489711223915,certified_box,True,0.02193643486504212,0.2809291263396975,0.597,0.022765322918595763,0.022762236965702853,0.0008288880535536443
1,0.265405,0.0833212495477125,certified_box,True,0.022278258806841086,0.2803476858020944,0.597,0.023259815490126796,0.02282101937528884,0.0009815566832857114
2,0.265405,0.0832612495477125,certified_box,True,0.021936530023882662,0.28093212062942674,0.597,0.022765418060646584,0.022762230331583835,0.0008288880367639201
1,0.26541,0.0833335258674994,certified_box,True,0.022278087824422022,0.2803514864678458,0.5974999999999999,0.023259222726111757,0.022820986033184106,0.0009811349016897355
2,0.26541,0.0832735258674994,certified_box,True,0.021936560095044952,0.2809351147061766,0.5974999999999999,0.022765448210030327,0.02276223032942504,0.0008288881149853753
1,0.265415,0.0833458000817522,certified_box,True,0.022277720456773977,0.2803552846085751,0.5974999999999999,0.023258435147553738,0.022820959340052988,0.0009807146907797588
2,0.265415,0.0832858000817522,certified_box,True,0.02193644508014628,0.28093810856977214,0.5974999999999999,0.022765333178344446,0.02276223695908152,0.0008288880981981637
1,0.26542,0.083358072190471,certified_box,True,0.022277359842937074,0.2803590802523114,0.5974999999999999,0.023257655980906698,0.022820939278959857,0.0009802961379696223
2,0.26542,0.083298072190471,certified_box,True,0.021936336698531823,0.28094110222003876,0.5974999999999999,0.02276522477994228,0.022762230845038617,0.0008288880814104566
1,0.265425,0.0833703421970084,certified_box,True,0.02227700602299801,0.2803628733638806,0.5974999999999999,0.02325688525624928,0.022820925889896922,0.0009798792332512682
2,0.265425,0.0833103421970084,certified_box,True,0.02193623494985842,0.2809440956574856,0.5974999999999999,0.02276512301448073,0.022762206046053522,0.0008288880646223102
1,0.26543,0.0833826101002469,certified_box,True,0.022276658962949916,0.280366663992246,0.5974999999999999,0.023256122932810534,0.0228209191369647,0.000979463969860619
2,0.26543,0.0833226101002469,certified_box,True,0.021936139834171395,0.28094708888171016,0.5974999999999999,0.022765027882005084,0.02276218787937453,0.0008288880478336892
1,0.265435,0.0833948759013041,certified_box,True,0.022276318665857133,0.28037045214416456,0.5974999999999999,0.023255369005347536,0.022820894441377967,0.0009790503394904036
2,0.265435,0.0833348759013041,certified_box,True,0.021936051351313053,0.2809500818927658,0.5974999999999999,0.02276493938235761,0.022762176344775367,0.0008288880310445572
1,0.26544,0.0834071396024152,certified_box,True,0.022275985153190323,0.28037423780540677,0.5974999999999999,0.02325462348627882,0.02282085640791622,0.0009786383330884993
2,0.26544,0.0833471396024152,certified_box,True,0.021935969501021047,0.28095307469093506,0.5974999999999999,0.022764857515275867,0.02276217144192798,0.0008288880142548192
1,0.265445,0.0834194012035802,certified_box,True,0.02227565840951609,0.2803780210036324,0.5974999999999999,0.023253886352743936,0.022820825017878958,0.000978227943227846
2,0.265445,0.0833594012035802,certified_box,True,0.02193589428322537,0.28095606727604217,0.5974999999999999,0.02276478228069001,0.022762173170694063,0.0008288879974646396
1,0.26545,0.0834316607070341,certified_box,True,0.022275338456220938,0.2803818017245582,0.5974999999999999,0.023253157617190774,0.022820800292189018,0.0009778191609698362
2,0.26545,0.0833716607070341,certified_box,True,0.021935825697651488,0.2809590596483703,0.5974999999999999,0.022764713678325527,0.02276218153073232,0.0008288879806740403
1,0.265455,0.0834439181116595,certified_box,True,0.022275025259558812,0.28038558001654756,0.5974999999999999,0.023252437239308924,0.022820782195308652,0.0009774119797501134
2,0.265455,0.0833839181116595,certified_box,True,0.021935763744314923,0.28096205180751743,0.5974999999999999,0.02276465170819788,0.022762170546727557,0.0008288879638829573
1,0.26546,0.0834561734196916,certified_box,True,0.022274718840891133,0.28038935586521807,0.5974999999999999,0.02325172523161175,0.022820770748160548,0.0009770063907206183
2,0.26546,0.0833961734196916,certified_box,True,0.021935708422930182,0.28096504375376674,0.5974999999999999,0.022764596370021425,0.022762147478790486,0.0008288879470912435
1,0.265465,0.0834684266322478,certified_box,True,0.022274419203204367,0.28039312927700044,0.5974999999999999,0.02325102158908018,0.022820765952843113,0.0009766023858758144
2,0.265465,0.0834084266322478,certified_box,True,0.021935659733306197,0.28096803548717025,0.5974999999999999,0.02276454766360533,0.022762131042616998,0.0008288879302991324
1,0.26547,0.0834806777504458,certified_box,True,0.022274126349444194,0.28039690025833935,0.5974999999999999,0.02325032630667374,0.02282073663884775,0.0009761999572295469
2,0.26547,0.0834206777504458,certified_box,True,0.021935617675242415,0.28097102700778515,0.5974999999999999,0.022764505588748967,0.022762121237981388,0.0008288879135065504
1,0.265475,0.0834929267742857,certified_box,True,0.022273840264317904,0.2804006688363455,0.5974999999999999,0.023249639361943488,0.022820700558136148,0.0009757990976255852
2,0.265475,0.0834329267742857,certified_box,True,0.021935582248633782,0.28097401831543634,0.5974999999999999,0.022764470145347205,0.02276211806474905,0.0008288878967134231
1,0.26548,0.0835051737048849,certified_box,True,0.02227356095082186,0.2804044350172717,0.5974999999999999,0.02324896074999414,0.02282067111799897,0.0009753997991722792
2,0.26548,0.0834451737048849,certified_box,True,0.021935553453269148,0.2809770094101799,0.5974999999999999,0.022764441333188893,0.022762121522680433,0.0008288878799197468
1,0.265485,0.0835174185444787,certified_box,True,0.022273288430124143,0.2804081987865882,0.5974999999999999,0.023248290483420756,0.022820648339237838,0.000975002053296614
2,0.265485,0.0834574185444786,certified_box,True,0.021935531288834593,0.28098000029229886,0.5974999999999999,0.022764419151960223,0.02276213161143483,0.0008288878631256289
1,0.26549,0.0835296612919494,certified_box,True,0.022273022668796064,0.2804119601919087,0.5974999999999999,0.023247628522485003,0.022820632186762536,0.0009746058536889382
2,0.26549,0.0834696612919494,certified_box,True,0.02193551575530492,0.2809829909613906,0.5974999999999999,0.02276440360163601,0.022762115764129336,0.0008288878463310937
1,0.265495,0.0835419019506499,certified_box,True,0.02227276370613785,0.28041571919792296,0.5974999999999999,0.023246974897263108,0.022820622699965428,0.0009742111911252585
2,0.265495,0.0834819019506498,certified_box,True,0.021935506852255086,0.2809859814179692,0.5974999999999999,0.022764394681791006,0.022762094425378375,0.0008288878295359193
1,0.2655,0.0835541405194625,certified_box,True,0.022272511508782056,0.28041947585204313,0.5974999999999999,0.02324632956816898,0.022820619843832626,0.0009738180593869238
2,0.2655,0.0834941405194625,certified_box,True,0.021935504579648393,0.28098897166163206,0.5974999999999999,0.0227643923923887,0.02276207971804209,0.0008288878127403053
1,0.265505,0.0835663770006224,certified_box,True,0.022272266097810148,0.28042323013958886,0.5974999999999999,0.023245692547891873,0.022820585883136537,0.0009734264500817262
2,0.265505,0.0835063770006224,certified_box,True,0.02193550893714731,0.2809919616926635,0.5974999999999999,0.022764396733091566,0.022762071641794494,0.0008288877959442561
1,0.26551,0.0835786113952472,certified_box,True,0.02227202747612545,0.28042698206652394,0.5974999999999999,0.02324506383172938,0.022820551756660964,0.0009730363556039281
2,0.26551,0.0835186113952472,certified_box,True,0.021935519924505247,0.28099495151112036,0.5974999999999999,0.022764407703652987,0.022762070196398778,0.0008288877791477401
1,0.265515,0.083590843703337,certified_box,True,0.022271795628579755,0.2804307316593201,0.5974999999999999,0.023244443397702323,0.022820524268540587,0.0009726477691225663
2,0.265515,0.083530843703337,certified_box,True,0.02193553754157064,0.2809979411168289,0.5974999999999999,0.02276442530392127,0.022762075381715267,0.0008288877623506326
1,0.26552,0.0836030739260092,certified_box,True,0.022271570558121557,0.2804344789237847,0.5974999999999999,0.023243831241223874,0.022820503421034602,0.0009722606831023155
2,0.26552,0.0835430739260092,certified_box,True,0.02193556178808581,0.2810009305098457,0.5974999999999999,0.022764449533638827,0.022762087197496183,0.0008288877455530151
1,0.265525,0.0836153020649403,certified_box,True,0.02227135227666339,0.28043822385541467,0.5974999999999999,0.023243227366379973,0.02282048922557931,0.0009718750897165826
2,0.265525,0.0835553020649403,certified_box,True,0.021935592663738658,0.2810039196903417,0.5974999999999999,0.0227644803924936,0.022762066493382204,0.0008288877287549439
1,0.26553,0.0836275281206891,certified_box,True,0.02227114077811813,0.28044196647019065,0.5974999999999999,0.023242631760000534,0.022820481675198512,0.0009714909818824048
2,0.26553,0.0835675281206891,certified_box,True,0.021935630168309777,0.28100690865825856,0.5974999999999999,0.0227645178802662,0.02276204688217977,0.0008288877119564263
1,0.265535,0.0836397520938143,certified_box,True,0.02227093605639595,0.2804457067840246,0.5974999999999999,0.02324204440896562,0.02282048076291447,0.000971108352569673
2,0.265535,0.0835797520938143,certified_box,True,0.021935674301574535,0.2810098974135379,0.5974999999999999,0.022764561996731963,0.02276203390189076,0.00082888769515743
1,0.26554,0.0836519739859923,certified_box,True,0.02227073812338026,0.2804494447922676,0.5974999999999999,0.02324146531745882,0.022820442169133325,0.0009707271940785612
2,0.26554,0.0835919739859923,certified_box,True,0.021935725063201836,0.28101288595635304,0.5974999999999999,0.02276461274155965,0.022762027552235806,0.0008288876783578159
1,0.265545,0.0836641937972233,certified_box,True,0.022270546964058995,0.28045318052091717,0.5974999999999999,0.02324089446385113,0.02282040996580832,0.0009703474997921355
2,0.265545,0.0836041937972233,certified_box,True,0.021935782453004368,0.2810158742865302,0.5974999999999999,0.022764670114562218,0.02276202783307581,0.0008288876615578499
1,0.26555,0.0836764115297421,certified_box,True,0.022270362599197378,0.28045691395505506,0.5974999999999999,0.023240331860957114,0.022820384417599537,0.0009699692617597379
2,0.26555,0.0836164115297421,certified_box,True,0.02193584647059184,0.28101886240435625,0.5974999999999999,0.022764734115349173,0.02276203474407135,0.0008288876447573313
1,0.265555,0.0836886271835491,certified_box,True,0.022270185013812383,0.2804606451205257,0.5974999999999999,0.023239777487260152,0.022820365508507936,0.0009695924734477678
2,0.265555,0.083628627183549,certified_box,True,0.021935917115765032,0.28102185030965865,0.5974999999999999,0.022764804743721265,0.022762047246861993,0.0008288876279562319
1,0.26556,0.0837008407597616,certified_box,True,0.022270014210782327,0.28046437402270685,0.5974999999999999,0.023239231338469293,0.022820353240816944,0.0009692171276869675
2,0.26556,0.0836408407597616,certified_box,True,0.021935994388220487,0.28102483800249467,0.5974999999999999,0.02276488199937521,0.02276202273086512,0.0008288876111547208
1,0.265565,0.0837130522594973,certified_box,True,0.022269850192991218,0.2804681006669364,0.5974999999999999,0.023238693410317573,0.022820347616840337,0.0009688432173263557
2,0.265565,0.0836530522594973,certified_box,True,0.02193607828764703,0.2810278254829234,0.5974999999999999,0.022764965881999832,0.022762004845502583,0.0008288875943528041
1,0.26557,0.0837252616838738,certified_box,True,0.022269692963292162,0.2804718250585112,0.5974999999999999,0.02323816369856601,0.022820342314917145,0.0009684707352738485
2,0.26557,0.0836652616838738,certified_box,True,0.021936168813731356,0.2810308127510006,0.5974999999999999,0.022765056391281662,0.022761993590548032,0.0008288875775503079
1,0.265575,0.0837374690340087,certified_box,True,0.022269542524537313,0.2804755472026762,0.5974999999999999,0.023237642199010193,0.022820305411423027,0.0009680996744728786
2,0.265575,0.0836774690340086,certified_box,True,0.021936265966151145,0.2810337998067852,0.5974999999999999,0.02276515352689839,0.02276198896576762,0.0008288875607472445
1,0.26558,0.0837496743099018,certified_box,True,0.022269398861829968,0.2804792671248967,0.5974999999999999,0.02323712889041206,0.022820275141438497,0.0009677300285820901
2,0.26558,0.0836896743099018,certified_box,True,0.021936356849345213,0.2810367866501066,0.598,0.02276524448846055,0.02276199097102211,0.0008288876391153376
1,0.265585,0.0837618775137886,certified_box,True,0.02226907970658875,0.28048298481003764,0.598,0.023236441591981002,0.022820251525447942,0.0009673618853922526
2,0.265585,0.0837018775137886,certified_box,True,0.021936243855326783,0.2810397732812505,0.598,0.02276513147764171,0.022761999605969842,0.0008288876223149266
1,0.26559,0.0837740786445513,certified_box,True,0.022268730573500064,0.2804867003036307,0.598,0.02323572562193896,0.022820234529589555,0.000966995048438896
2,0.26559,0.0837140786445513,certified_box,True,0.021936137492570604,0.2810427596998189,0.598,0.022765025098084708,0.022762007264279835,0.0008288876055141042
1,0.265595,0.0837862777055427,certified_box,True,0.022268388237446722,0.2804904135702674,0.598,0.02323501784236763,0.022820224192420288,0.0009666296049209084
2,0.265595,0.0837262777055427,certified_box,True,0.021936037760731105,0.28104574590632664,0.598,0.022764925349443788,0.02276198447280405,0.0008288875887126826
1,0.2656,0.0837984746967628,certified_box,True,0.02226805268379338,0.28049412463515905,0.598,0.02323431823243728,0.02282022049818057,0.0009662655486439018
2,0.2656,0.0837384746967628,certified_box,True,0.02193594465975126,0.28104873190060337,0.598,0.022764832231662008,0.022761968311501967,0.0008288875719107473
1,0.265605,0.0838106696193292,certified_box,True,0.022267723915596744,0.2804978335032287,0.598,0.023233626788395013,0.022820210565585777,0.0009659028727982687
2,0.265605,0.0837506696193292,certified_box,True,0.021935858189468867,0.28105171768270887,0.598,0.022764745744577316,0.022761958780145523,0.000828887555108448
1,0.26561,0.083822862473242,certified_box,True,0.022267401918311204,0.28050154019949414,0.598,0.023232943489557286,0.022820175573786725,0.0009655415712460829
2,0.26561,0.083762862473242,certified_box,True,0.021935778349816363,0.2810547032524723,0.598,0.022764665888121975,0.022761955878598902,0.0008288875383056112
1,0.265615,0.0838350532607361,certified_box,True,0.02226708671257731,0.28050524470864974,0.598,0.02323226834919089,0.022820147233076658,0.0009651816366135768
2,0.265615,0.0837750532607361,certified_box,True,0.0219357051405216,0.28105768861018215,0.598,0.022764592662023762,0.022761959606524572,0.0008288875215021629
1,0.26562,0.0838472419818118,certified_box,True,0.02226677828387435,0.2805089470555775,0.598,0.02323160134671001,0.022820125527892112,0.0009648230628356611
2,0.26562,0.0837872419818118,certified_box,True,0.02193563856150484,0.2810606737556681,0.598,0.022764526066203182,0.02276196996377235,0.000828887504698342
1,0.265625,0.0838594286375865,certified_box,True,0.022266476635261725,0.28051264724498576,0.598,0.023230942478510097,0.02282011046065811,0.0009644658432483701
2,0.265625,0.0837994286375865,certified_box,True,0.02193557861258183,0.28106365868898836,0.598,0.022764466100475913,0.02276197278407496,0.000828887487894082
1,0.26563,0.0838716132291779,certified_box,True,0.02226618176977111,0.2805163452815566,0.598,0.023230291741001,0.022820102033778288,0.0009641099712298883
2,0.26563,0.0838116132291778,certified_box,True,0.02193552529356106,0.28106664341020465,0.598,0.022764412764650247,0.022761951715469835,0.0008288874710891868
1,0.265635,0.0838837957582623,certified_box,True,0.022265893699169956,0.28052004115993207,0.598,0.023229649139039403,0.02282010025860934,0.0009637554398694459
2,0.265635,0.0838237957582622,certified_box,True,0.02193547860419824,0.28106962791948886,0.598,0.02276436605848213,0.02276193727652479,0.0008288874542838897
1,0.26564,0.0838959762242809,certified_box,True,0.02226561240027102,0.2805237349146847,0.598,0.02322901464384548,0.022820085675742133,0.0009634022435744621
2,0.26564,0.0838359762242808,certified_box,True,0.02193543854443717,0.28107261221655966,0.598,0.02276432598191526,0.022761929467157355,0.0008288874374780902
1,0.265645,0.0839081546300277,certified_box,True,0.022265337902260922,0.28052742652041246,0.598,0.023228388277141198,0.022820052613236233,0.000963050374880275
2,0.265645,0.0838481546300276,certified_box,True,0.021935405113924545,0.28107559630181733,0.598,0.022764292534596414,0.022761928286985162,0.0008288874206718676
1,0.26565,0.0839203309749439,certified_box,True,0.022265070182006425,0.2805311160115322,0.598,0.023227770010260947,0.022820026184003576,0.000962699828254522
2,0.26565,0.0838603309749439,certified_box,True,0.021935378312592388,0.281078580174981,0.598,0.022764265716457475,0.02276193373591282,0.0008288874038650865
1,0.265655,0.0839325052601471,certified_box,True,0.02226480924253116,0.2805348033924594,0.598,0.023227159839798214,0.022820006390511488,0.0009623505972670544
2,0.265655,0.0838725052601471,certified_box,True,0.02193535814022149,0.28108156383611005,0.598,0.022764245527279237,0.022761945813691564,0.0008288873870577464
1,0.26566,0.0839446774867549,certified_box,True,0.022264555086852426,0.28053848866759223,0.598,0.02322655776235329,0.022819993235243845,0.000962002675500862
2,0.26566,0.0838846774867549,certified_box,True,0.02193534459658764,0.28108454728526305,0.598,0.02276423196683765,0.022761943802632346,0.0008288873702500105
1,0.265665,0.0839568476558849,certified_box,True,0.022264307717981473,0.2805421718412529,0.598,0.023225963774581953,0.022819986720669486,0.0009616560566004797
2,0.265665,0.0838968476558849,certified_box,True,0.021935337681458094,0.28108753052250235,0.598,0.022764225034899912,0.022761924455128812,0.0008288873534418194
1,0.26567,0.0839690157686546,certified_box,True,0.022264067138885537,0.28054585291779055,0.598,0.023225377873109986,0.02281998684923613,0.0009613107342244482
2,0.26567,0.0839090157686546,certified_box,True,0.021935337394595578,0.28109051354788883,0.598,0.022764224731228667,0.022761911736865367,0.0008288873366330906
1,0.265675,0.0839811818261817,certified_box,True,0.022263833352553542,0.28054953190145665,0.598,0.023224800054636605,0.02281996764537254,0.000960966702083064
2,0.265675,0.0839211818261816,certified_box,True,0.021935343735758717,0.28109349636148134,0.598,0.022764231055582538,0.02276190564761166,0.0008288873198238209
1,0.26568,0.0839933458284661,certified_box,True,0.022263606344674895,0.28055320881626616,0.598,0.023224230299208306,0.02281993648014667,0.0009606239545334109
2,0.26568,0.0839333458284661,certified_box,True,0.021935356704795832,0.28109647896311296,0.598,0.022764244007809915,0.022761906187227256,0.0008288873030140822
1,0.265685,0.0840055077766254,certified_box,True,0.02226338611826111,0.2805568836663577,0.598,0.023223668603604013,0.02281991194893188,0.0009602824853429042
2,0.265685,0.0839455077766254,certified_box,True,0.021935376301452012,0.2810994613528446,0.598,0.022764263587655965,0.022761913355467425,0.0008288872862039541
1,0.26569,0.0840176676728949,certified_box,True,0.022263172693510705,0.28056055643611094,0.598,0.023223114981235464,0.02281989407186053,0.0009599422877247595
2,0.26569,0.0839576676728949,certified_box,True,0.02193540252537023,0.28110244353096575,0.598,0.02276428979476347,0.022761927151985537,0.0008288872693932424
1,0.265695,0.0840298255161568,certified_box,True,0.022262966038954096,0.28056422716907,0.598,0.02322256939567764,0.02281988281621916,0.0009596033567235416
2,0.265695,0.0839698255161568,certified_box,True,0.0219354353764786,0.28110542549708073,0.598,0.02276432262906067,0.022761920316190568,0.0008288872525820689
1,0.2657,0.0840419813092052,certified_box,True,0.02226276618337418,0.28056789583967723,0.598,0.023222031868695436,0.022819878210937655,0.000959265685321255
2,0.2657,0.0839819813092052,certified_box,True,0.02193547485435902,0.28110840725159364,0.598,0.022764362090129477,0.02276190268804747,0.0008288872357704556
1,0.265705,0.0840541350520402,certified_box,True,0.022262573112534278,0.2805715624716294,0.598,0.02322150238056424,0.022819880240943464,0.0009589292680299627
2,0.265705,0.0839941350520402,certified_box,True,0.021935520958831445,0.2811113887943371,0.598,0.022764408177789786,0.0227618916887211,0.0008288872189583426
1,0.26571,0.0840662867457792,certified_box,True,0.02226238682940187,0.2805752270688553,0.598,0.02322098092819896,0.022819856396023155,0.0009585940987970927
2,0.26571,0.0840062867457792,certified_box,True,0.021935573689612256,0.28111437012537305,0.598,0.022764460891757914,0.022761887317976476,0.0008288872021456582
1,0.265715,0.0840784363915398,certified_box,True,0.022262207336912844,0.2805788896352626,0.598,0.023220467508525487,0.02281982713576457,0.0009582601716126421
2,0.265715,0.0840184363915398,certified_box,True,0.02193563304641164,0.2811173512447632,0.598,0.02276452023174415,0.022761889575575397,0.0008288871853325106
