k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,outside_pad,Yscan,n_y_used,sigma_center_min,sigma_scan_lower,sigma_outside_lower,sigma_global_lower,y_at_min,param_pert,higher_rank_margin,passed
79,0.26000000000000006,0.2700000000000001,0.09000000000000001,0.1,0.2062004133302046,22.745964477242985,0.8400000000000002,23.585964477242985,945,1.1965450951924999,1.1715599633310136,0.8400000000000002,0.8400000000000002,19.388462324513302,0.7900000000000001,0.050000000000000044,True
79,0.26000000000000006,0.2700000000000001,0.1,0.11000000000000001,0.19724462294163458,23.032259984638973,0.8400000000000007,23.872259984638973,957,1.2050132466890566,1.1800422634415255,0.8400000000000007,0.8400000000000007,-19.377483000083515,0.7900000000000007,0.050000000000000044,True
79,0.26000000000000006,0.2700000000000001,0.11000000000000001,0.12000000000000001,0.18935619396220402,23.341792990256778,0.8400000000000002,24.181792990256778,969,1.21238946691097,1.1874082758053335,0.8400000000000002,0.8400000000000002,19.385404297974436,0.7900000000000001,0.050000000000000044,True
79,0.2700000000000001,0.2800000000000001,0.05,0.060000000000000005,0.2586104644705296,22.62215727997666,0.8400000000000005,23.46215727997666,941,1.1750944553089695,1.150134713521761,0.8400000000000005,0.8400000000000005,-20.167471364065044,0.7900000000000005,0.050000000000000044,True
79,0.2700000000000001,0.2800000000000001,0.060000000000000005,0.07,0.26290039940489673,22.80077410966569,0.8400000000000005,23.64077410966569,947,1.1717271941732343,1.1467369467000148,0.8400000000000005,0.8400000000000005,20.142139463414953,0.7900000000000005,0.050000000000000044,True
79,0.2700000000000001,0.2800000000000001,0.07,0.08000000000000002,0.26851733357929564,23.005147250126488,0.8400000000000007,23.845147250126487,955,1.167005740704383,1.142010827444292,0.8400000000000007,0.8400000000000007,20.145900087633073,0.7900000000000007,0.050000000000000044,True
79,0.2700000000000001,0.2800000000000001,0.08000000000000002,0.09000000000000001,0.2760219087356501,23.234597048367313,0.8400000000000002,24.074597048367313,965,1.1606276870005452,1.135654038610122,0.8400000000000002,0.8400000000000002,-20.1787078994614,0.7900000000000001,0.050000000000000044,True
79,0.2700000000000001,0.2800000000000001,0.09000000000000001,0.1,0.2552301773845622,23.48838862076328,0.8400000000000002,24.32838862076328,975,1.17947632117979,1.1544985094541595,0.8400000000000002,0.8400000000000002,20.182071874308757,0.7900000000000001,0.050000000000000044,True
79,0.2700000000000001,0.2800000000000001,0.1,0.11000000000000001,0.23409910854972824,23.765742151256323,0.8400000000000007,24.605742151256322,987,1.1985449329703834,1.1735898192267162,0.8400000000000007,0.8400000000000007,-20.163731904883477,0.7900000000000007,0.050000000000000044,True
79,0.2700000000000001,0.2800000000000001,0.11000000000000001,0.12000000000000001,0.21990595313102274,24.065843014529964,0.8400000000000002,24.905843014529964,999,1.2115977953062982,1.1866420407827218,0.8400000000000002,0.8400000000000002,20.164249655050313,0.7900000000000001,0.050000000000000044,True
79,0.2800000000000001,0.2900000000000001,0.05,0.060000000000000005,0.25791814341786146,23.39520677403818,0.8400000000000005,24.23520677403818,971,1.2015891735920086,1.1766044243404234,0.8400000000000005,0.8400000000000005,20.93721987282886,0.7900000000000005,0.050000000000000044,True
79,0.2800000000000001,0.2900000000000001,0.060000000000000005,0.07,0.2617666847226715,23.56796554647861,0.8400000000000005,24.40796554647861,979,1.1984981949744717,1.1735411749882967,0.8400000000000005,0.8400000000000005,-20.91398274841419,0.7900000000000005,0.050000000000000044,True
79,0.2800000000000001,0.2900000000000001,0.07,0.08000000000000002,0.26668236366712617,23.76574215125631,0.8400000000000007,24.605742151256308,987,1.1944629545028864,1.1695078407592192,0.8400000000000007,0.8400000000000007,-20.912385317193497,0.7900000000000007,0.050000000000000044,True
79,0.2800000000000001,0.2900000000000001,0.08000000000000002,0.09000000000000001,0.27297703708720644,23.987917792088655,0.8400000000000002,24.827917792088655,995,1.1891367177565073,1.164158933257425,0.8400000000000002,0.8400000000000002,20.931383410231682,0.7900000000000001,0.050000000000000044,True
79,0.2800000000000001,0.2900000000000001,0.09000000000000001,0.1,0.2812075871335372,24.233821407281212,0.8400000000000002,25.073821407281212,1005,1.182240062420997,1.1572661367165336,0.8400000000000002,0.8400000000000002,-20.928149740340295,0.7900000000000001,0.050000000000000044,True
79,0.2800000000000001,0.2900000000000001,0.1,0.11000000000000001,0.2858638502555518,24.502738622447907,0.8400000000000007,25.342738622447907,1015,1.178606348584337,1.1536135097061833,0.8400000000000007,0.8400000000000007,20.943998979892843,0.7900000000000007,0.050000000000000044,True
79,0.2800000000000001,0.2900000000000001,0.11000000000000001,0.12000000000000001,0.2638768902510054,24.793920625830857,0.8400000000000002,25.633920625830857,1027,1.1985146524759163,1.1735303243805646,0.8400000000000002,0.8400000000000002,20.936866943904736,0.7900000000000001,0.050000000000000044,True
79,0.2900000000000001,0.3000000000000001,0.05,0.060000000000000005,0.25731889823857573,24.169352494429805,0.8400000000000005,25.009352494429805,1003,1.2276393517115305,1.2026799180843546,0.8400000000000005,0.8400000000000005,21.714707255642644,0.7900000000000005,0.050000000000000044,True
79,0.2900000000000001,0.3000000000000001,0.060000000000000005,0.07,0.26080982614687237,24.336616445184003,0.8400000000000005,25.176616445184003,1009,1.224745457766243,1.1997686557372909,0.8400000000000005,0.8400000000000005,-21.67986416113067,0.7900000000000005,0.050000000000000044,True
79,0.2900000000000001,0.3000000000000001,0.07,0.08000000000000002,0.2651927579729801,24.52819602009086,0.8400000000000007,25.36819602009086,1017,1.2212413077841104,1.1962726109139423,0.8400000000000007,0.8400000000000007,21.67282888330597,0.7900000000000007,0.050000000000000044,True
79,0.2900000000000001,0.3000000000000001,0.08000000000000002,0.09000000000000001,0.2706589685864939,24.743526426118024,0.8400000000000002,25.583526426118024,1025,1.2166227216531147,1.1916388091276082,0.8400000000000002,0.8400000000000002,21.686036072139107,0.7900000000000001,0.050000000000000044,True
79,0.2900000000000001,0.3000000000000001,0.09000000000000001,0.1,0.27750598991927433,24.981993515330206,0.8400000000000002,25.821993515330206,1035,1.211028130591545,1.1860552161666607,0.8400000000000002,0.8400000000000002,-21.676489720799438,0.7900000000000001,0.050000000000000044,True
79,0.2900000000000001,0.3000000000000001,0.1,0.11000000000000001,0.2862158898174506,25.242941587699356,0.8400000000000007,26.082941587699356,1045,1.2036724172707134,1.1786887567460964,0.8400000000000007,0.8400000000000007,21.685817335366895,0.7900000000000007,0.050000000000000044,True
79,0.2900000000000001,0.3000000000000001,0.11000000000000001,0.12000000000000001,0.28899016336989897,25.525681185817575,0.8400000000000002,26.365681185817575,1057,1.2018379355994337,1.1768704344765002,0.8400000000000002,0.8400000000000002,-21.671790974706113,0.7900000000000001,0.050000000000000044,True
79,0.3000000000000001,0.3100000000000001,0.05,0.060000000000000005,0.2567941827173406,24.94449237807816,0.8400000000000005,25.78449237807816,1033,1.2531231243050727,1.2281381510705007,0.8400000000000005,0.8400000000000005,-22.43650596464553,0.7900000000000005,0.050000000000000044,True
79,0.3000000000000001,0.3100000000000001,0.060000000000000005,0.07,0.2599876407222379,25.106592759671727,0.8400000000000005,25.946592759671727,1039,1.2504395289723997,1.2254428114775329,0.8400000000000005,0.8400000000000005,-22.447052310390376,0.7900000000000005,0.050000000000000044,True
79,0.3000000000000001,0.3100000000000001,0.07,0.08000000000000002,0.2639472650276006,25.29234073785978,0.8400000000000007,26.13234073785978,1047,1.2473662796656801,1.2223831623254708,0.8400000000000007,0.8400000000000007,22.484805606189102,0.7900000000000007,0.050000000000000044,True
79,0.3000000000000001,0.3100000000000001,0.08000000000000002,0.09000000000000001,0.2687979941811272,25.501219578679002,0.8400000000000002,26.341219578679002,1055,1.243318425422411,1.218326755992925,0.8400000000000002,0.8400000000000002,22.44251914767907,0.7900000000000001,0.050000000000000044,True
79,0.3000000000000001,0.3100000000000001,0.09000000000000001,0.1,0.2747172778390305,25.732666010345703,0.8400000000000002,26.572666010345703,1065,1.2384541894673033,1.2134798793072046,0.8400000000000002,0.8400000000000002,22.476879144089406,0.7900000000000001,0.050000000000000044,True
79,0.3000000000000001,0.3100000000000001,0.1,0.11000000000000001,0.2819582458305533,25.986077041369704,0.8400000000000007,26.826077041369704,1075,1.2325036331320076,1.2075259077676046,0.8400000000000007,0.8400000000000007,-22.479952827963437,0.7900000000000007,0.050000000000000044,True
79,0.3000000000000001,0.3100000000000001,0.11000000000000001,0.12000000000000001,0.28995353357695,26.26081681897957,0.8400000000000002,27.10081681897957,1087,1.2257888965170836,1.2008341848973967,0.8400000000000002,0.8400000000000002,22.45924045771788,0.7900000000000001,0.050000000000000044,True
79,0.3100000000000001,0.3200000000000001,0.05,0.060000000000000005,0.2563304028825375,25.72053654183756,0.8400000000000005,26.56053654183756,1065,1.2779801892732552,1.2530172789895735,0.8400000000000005,0.8400000000000005,-23.215506563824185,0.7900000000000005,0.050000000000000044,True
79,0.3100000000000001,0.3200000000000001,0.060000000000000005,0.07,0.2592714296324594,25.8777761795716,0.8400000000000005,26.7177761795716,1071,1.2756049572584551,1.250635072978481,0.8400000000000005,0.8400000000000005,23.22199238037532,0.7900000000000005,0.050000000000000044,True
79,0.3100000000000001,0.3200000000000001,0.07,0.08000000000000002,0.2628838732234723,26.058027553903685,0.8400000000000007,26.898027553903685,1077,1.2728493403788668,1.2478511735072089,0.8400000000000007,0.8400000000000007,-23.24829519064166,0.7900000000000007,0.050000000000000044,True
79,0.3100000000000001,0.3200000000000001,0.08000000000000002,0.09000000000000001,0.2672529625303431,26.260816818979563,0.8400000000000002,27.100816818979563,1087,1.2692604519559725,1.2443057403362856,0.8400000000000002,0.8400000000000002,-23.207881806308464,0.7900000000000001,0.050000000000000044,True
79,0.3100000000000001,0.3200000000000001,0.09000000000000001,0.1,0.2724921417405669,26.48562629049954,0.8400000000000002,27.32562629049954,1095,1.264917484135299,1.2399397635772558,0.8400000000000002,0.8400000000000002,-23.229280118980412,0.7900000000000001,0.050000000000000044,True
79,0.3100000000000001,0.3200000000000001,0.1,0.11000000000000001,0.2787501205285431,26.731900418788086,0.8400000000000007,27.571900418788086,1105,1.2598006659316794,1.234826118450893,0.8400000000000007,0.8400000000000007,23.22632915713127,0.7900000000000007,0.050000000000000044,True
79,0.3100000000000001,0.3200000000000001,0.11000000000000001,0.12000000000000001,0.28621363405638167,26.999051835203403,0.8400000000000002,27.839051835203403,1115,1.253728710832649,1.2287385386286958,0.8400000000000002,0.8400000000000002,23.24086014967609,0.7900000000000001,0.050000000000000044,True
79,0.3200000000000001,0.3300000000000001,0.05,0.060000000000000005,0.2559172845530091,26.497405533372543,0.8400000000000005,27.337405533372543,1095,1.3025064712557108,1.2775179835652428,0.8400000000000005,0.8400000000000005,-23.988948182849764,0.7900000000000005,0.050000000000000044,True
79,0.3200000000000001,0.3300000000000001,0.060000000000000005,0.07,0.2586407252740856,26.65006191362413,0.8400000000000005,27.490061913624128,1101,1.3003460244445566,1.275355059068535,0.8400000000000005,0.8400000000000005,-23.991326760981057,0.7900000000000005,0.050000000000000044,True
79,0.3200000000000001,0.3300000000000001,0.07,0.08000000000000002,0.2619616429903904,26.825124417232466,0.8400000000000007,27.665124417232466,1109,1.2978350831967973,1.2728665593545305,0.8400000000000007,0.8400000000000007,23.969782888576862,0.7900000000000007,0.050000000000000044,True
79,0.3200000000000001,0.3300000000000001,0.08000000000000002,0.09000000000000001,0.26594001422086644,27.022157574849594,0.8400000000000002,27.862157574849594,1117,1.294682847772229,1.269716756755338,0.8400000000000002,0.8400000000000002,-23.967447376214704,0.7900000000000001,0.050000000000000044,True
79,0.3200000000000001,0.3300000000000001,0.09000000000000001,0.1,0.2706518560941563,27.240684646315366,0.8400000000000002,28.080684646315365,1125,1.290746085107001,1.2657632695853689,0.8400000000000002,0.8400000000000002,23.983502900767572,0.7900000000000001,0.050000000000000044,True
79,0.3200000000000001,0.3300000000000001,0.1,0.11000000000000001,0.27619091677631796,27.48019286686323,0.8400000000000007,28.32019286686323,1135,1.2863322049551038,1.2613584899049592,0.8400000000000007,0.8400000000000007,23.974766448138183,0.7900000000000007,0.050000000000000044,True
79,0.3200000000000001,0.3300000000000001,0.11000000000000001,0.12000000000000001,0.28266679215740975,27.74013878840553,0.8400000000000002,28.58013878840553,1145,1.2810074778685958,1.2560248390675415,0.8400000000000002,0.8400000000000002,23.98333324901164,0.7900000000000001,0.050000000000000044,True
79,0.3300000000000001,0.34000000000000014,0.05,0.060000000000000005,0.25554686777031393,27.27502887257867,0.8400000000000005,28.11502887257867,1127,1.3266823586973926,1.3017134165370203,0.8400000000000005,0.8400000000000005,-24.769190623088846,0.7900000000000005,0.050000000000000044,True
79,0.3300000000000001,0.34000000000000014,0.060000000000000005,0.07,0.2580803885797807,27.42335683318148,0.8400000000000005,28.26335683318148,1133,1.324683492158835,1.2997158624475438,0.8400000000000005,0.8400000000000005,24.767888673600726,0.7900000000000005,0.050000000000000044,True
79,0.3300000000000001,0.34000000000000014,0.07,0.08000000000000002,0.2611520334665373,27.593513730585332,0.8400000000000007,28.433513730585332,1139,1.3223712764402413,1.2973857634959667,0.8400000000000007,0.8400000000000007,24.735657814832585,0.7900000000000007,0.050000000000000044,True
79,0.3300000000000001,0.34000000000000014,0.08000000000000002,0.09000000000000001,0.26480497590155905,27.78509852420901,0.8400000000000002,28.625098524209008,1147,1.3194491872885614,1.294470916325028,0.8400000000000002,0.8400000000000002,-24.7784447958249,0.7900000000000001,0.050000000000000044,True
79,0.3300000000000001,0.34000000000000014,0.09000000000000001,0.1,0.26909186191028284,27.997671331737614,0.8400000000000002,28.837671331737614,1155,1.3160190055660033,1.2910296889873754,0.8400000000000002,0.8400000000000002,24.739423412842495,0.7900000000000001,0.050000000000000044,True
79,0.3300000000000001,0.34000000000000014,0.1,0.11000000000000001,0.2740746398732426,28.230758048624917,0.8400000000000007,29.070758048624917,1165,1.3120104207972136,1.2870355427485662,0.8400000000000007,0.8400000000000007,-24.77507902425766,0.7900000000000007,0.050000000000000044,True
79,0.3300000000000001,0.34000000000000014,0.11000000000000001,0.12000000000000001,0.2798219149012093,28.48385507616553,0.8400000000000002,29.32385507616553,1175,1.3074180334982968,1.2824403034504561,0.8400000000000002,0.8400000000000002,24.777908207458438,0.7900000000000001,0.050000000000000044,True
79,0.34000000000000014,0.35000000000000014,0.05,0.060000000000000005,0.25521285820921885,28.053343829212242,0.8400000000000005,28.89334382921224,1157,1.350502928324372,1.3255086862575791,0.8400000000000005,0.8400000000000005,25.54411539226203,0.7900000000000005,0.050000000000000044,True
79,0.34000000000000014,0.35000000000000014,0.060000000000000005,0.07,0.2575788920763967,28.197577910168118,0.8400000000000005,29.037577910168118,1163,1.3486138214612737,1.3236245117279097,0.8400000000000005,0.8400000000000005,25.539074547497258,0.7900000000000005,0.050000000000000044,True
79,0.34000000000000014,0.35000000000000014,0.07,0.08000000000000002,0.26043430625797315,28.36309045220569,0.8400000000000007,29.20309045220569,1171,1.34639569971195,1.321435793342543,0.8400000000000007,0.8400000000000007,25.50902430953352,0.7900000000000007,0.050000000000000044,True
79,0.34000000000000014,0.35000000000000014,0.08000000000000002,0.09000000000000001,0.26381069464145784,28.549511379356446,0.8400000000000002,29.389511379356446,1177,1.3437412626555336,1.3187501815506384,0.8400000000000002,0.8400000000000002,25.540884889202626,0.7900000000000001,0.050000000000000044,True
79,0.34000000000000014,0.35000000000000014,0.09000000000000001,0.1,0.26774537907333,28.756434062658073,0.8400000000000002,29.596434062658073,1185,1.3406987331723343,1.3157017449437387,0.8400000000000002,0.8400000000000002,25.546921969625462,0.7900000000000001,0.050000000000000044,True
79,0.34000000000000014,0.35000000000000014,0.1,0.11000000000000001,0.2722806323420722,28.983419397993764,0.8400000000000007,29.823419397993764,1195,1.336978371401379,1.3120006332121041,0.8400000000000007,0.8400000000000007,-25.527248429438547,0.7900000000000007,0.050000000000000044,True
79,0.34000000000000014,0.35000000000000014,0.11000000000000001,0.12000000000000001,0.27746124619652845,29.229999999999986,0.8400000000000002,30.069999999999986,1205,1.3328581542446802,1.3078830711882017,0.8400000000000002,0.8400000000000002,25.524534883720918,0.7900000000000001,0.050000000000000044,True
80,0.2,0.21000000000000002,0.05,0.060000000000000005,0.09713408547991176,17.47226373427327,0.8500000000000008,18.32226373427327,801,1.1300012264604973,1.107098396792655,0.8500000000000008,0.8500000000000008,-15.024256262104082,0.8000000000000007,0.050000000000000044,True
80,0.2,0.21000000000000002,0.060000000000000005,0.07,0.09615995812703479,17.708754896942935,0.8500000000000008,18.558754896942936,801,1.1311488382749337,1.1079503946537559,0.8500000000000008,0.8500000000000008,15.032591466523776,0.8000000000000007,0.050000000000000044,True
80,0.2,0.21000000000000002,0.07,0.08000000000000002,0.09507213875620674,17.977764043395407,0.850000000000001,18.82776404339541,801,1.1323741514716474,1.1088394464174034,0.850000000000001,0.850000000000001,15.015141824607841,0.8000000000000009,0.050000000000000044,True
80,0.2,0.21000000000000002,0.08000000000000002,0.09000000000000001,0.09388306555465303,18.277855454073396,0.8500000000000005,19.127855454073398,801,1.1337545420855681,1.1098447227679769,0.8500000000000005,0.8500000000000005,-15.015366531447619,0.8000000000000005,0.050000000000000044,True
80,0.2,0.21000000000000002,0.09000000000000001,0.1,0.09260524638075412,18.60752535938082,0.8500000000000005,19.45752535938082,801,1.1352756946481026,1.1109537879488762,0.8500000000000005,0.8500000000000005,15.030938340121683,0.8000000000000005,0.050000000000000044,True
80,0.2,0.21000000000000002,0.1,0.11000000000000001,0.09125095914263998,18.965231345807553,0.850000000000001,19.815231345807554,801,1.1368904764590704,1.1121214372768102,0.850000000000001,0.850000000000001,15.010037744449221,0.8000000000000009,0.050000000000000044,True
80,0.2,0.21000000000000002,0.11000000000000001,0.12000000000000001,0.08983201482598543,19.349418595916532,0.8500000000000005,20.199418595916534,809,1.1387007250271985,1.113701444586707,0.8500000000000005,0.8500000000000005,14.99956826429446,0.8000000000000005,0.050000000000000044,True
80,0.21000000000000002,0.22000000000000003,0.05,0.060000000000000005,0.11063393862822304,18.24280680158622,0.8500000000000008,19.09280680158622,801,1.1481257354249597,1.1242597269229766,0.8500000000000008,0.8500000000000008,-15.799297628312598,0.8000000000000007,0.050000000000000044,True
80,0.21000000000000002,0.22000000000000003,0.060000000000000005,0.07,0.10938640490294735,18.46943420898432,0.8500000000000008,19.319434208984323,801,1.1494633397333636,1.1253140469721337,0.8500000000000008,0.8500000000000008,-15.793637465844684,0.8000000000000007,0.050000000000000044,True
80,0.21000000000000002,0.22000000000000003,0.07,0.08000000000000002,0.10800241023605789,18.72751985715142,0.850000000000001,19.577519857151422,801,1.1510763205758108,1.126604420754372,0.850000000000001,0.850000000000001,-15.808847284649772,0.8000000000000009,0.050000000000000044,True
80,0.21000000000000002,0.22000000000000003,0.08000000000000002,0.09000000000000001,0.10650000304317053,19.01578291840757,0.8500000000000005,19.86578291840757,801,1.1526422829843943,1.1278100543363854,0.8500000000000005,0.8500000000000005,-15.79329742013402,0.8000000000000005,0.050000000000000044,True
80,0.21000000000000002,0.22000000000000003,0.09000000000000001,0.1,0.10489685306869023,19.332873557751313,0.8500000000000005,20.182873557751314,809,1.154438741543911,1.129459937635802,0.8500000000000005,0.8500000000000005,-15.786604069924294,0.8000000000000005,0.050000000000000044,True
80,0.21000000000000002,0.22000000000000003,0.1,0.11000000000000001,0.1032098314356927,19.677398201998145,0.850000000000001,20.527398201998146,823,1.1563599493398178,1.1313874454444426,0.850000000000001,0.850000000000001,-15.782622461876919,0.8000000000000009,0.050000000000000044,True
80,0.21000000000000002,0.22000000000000003,0.11000000000000001,0.12000000000000001,0.10145471669305062,20.047942537826692,0.8500000000000005,20.897942537826694,837,1.1583661530148617,1.133368614094017,0.8500000000000005,0.8500000000000005,15.798444597974246,0.8000000000000005,0.050000000000000044,True
80,0.22000000000000003,0.23000000000000004,0.05,0.060000000000000005,0.12624235382440768,19.015782918407545,0.8500000000000008,19.865782918407547,801,1.1638285534142145,1.1389963247662056,0.8500000000000008,0.8500000000000008,16.53826427957428,0.8000000000000007,0.050000000000000044,True
80,0.22000000000000003,0.23000000000000004,0.060000000000000005,0.07,0.12459548129083964,19.23330444827408,0.8500000000000008,20.08330444827408,805,1.165533949342692,1.1405547149542916,0.8500000000000008,0.8500000000000008,-16.586211633897996,0.8000000000000007,0.050000000000000044,True
80,0.22000000000000003,0.23000000000000004,0.07,0.08000000000000002,0.12278655453590176,19.48127305901748,0.850000000000001,20.33127305901748,815,1.1674105926342127,1.142433598704216,0.850000000000001,0.850000000000001,-16.584723969517945,0.8000000000000009,0.050000000000000044,True
80,0.22000000000000003,0.23000000000000004,0.08000000000000002,0.09000000000000001,0.12084278932942874,19.75854245636557,0.8500000000000005,20.608542456365573,827,1.169313722678448,1.1443639134092405,0.8500000000000005,0.8500000000000005,-16.566673354753924,0.8000000000000005,0.050000000000000044,True
80,0.22000000000000003,0.23000000000000004,0.09000000000000001,0.1,0.11878977725412265,20.06389792637514,0.8500000000000005,20.913897926375142,839,1.171529807396409,1.1465728886298516,0.8500000000000005,0.8500000000000005,-16.571394060994145,0.8000000000000005,0.050000000000000044,True
80,0.22000000000000003,0.23000000000000004,0.1,0.11000000000000001,0.11665097436339109,20.396078054371152,0.850000000000001,21.246078054371154,851,1.1738762296727303,1.1488808437264113,0.850000000000001,0.850000000000001,16.54694549646318,0.8000000000000009,0.050000000000000044,True
80,0.22000000000000003,0.23000000000000004,0.11000000000000001,0.12000000000000001,0.1144474395209539,20.75379483371657,0.8500000000000005,21.60379483371657,867,1.1762216581317306,1.151275012827208,0.8500000000000005,0.8500000000000005,16.564572482203005,0.8000000000000005,0.050000000000000044,True
80,0.23000000000000004,0.24000000000000005,0.05,0.060000000000000005,0.14479765180136278,19.790907002964772,0.8500000000000008,20.640907002964774,827,1.1759302403842,1.1509412488551878,0.8500000000000008,0.8500000000000008,-17.34236012113505,0.8000000000000007,0.050000000000000044,True
80,0.23000000000000004,0.24000000000000005,0.060000000000000005,0.07,0.14251325241411078,20.000000000000018,0.8500000000000008,20.85000000000002,837,1.178373072557575,1.1534328811700159,0.8500000000000008,0.8500000000000008,17.358373205741646,0.8000000000000007,0.050000000000000044,True
80,0.23000000000000004,0.24000000000000005,0.07,0.08000000000000002,0.14004541652950941,20.238577025077632,0.850000000000001,21.088577025077633,845,1.1806864059193176,1.155699940249795,0.850000000000001,0.850000000000001,-17.340607174649143,0.8000000000000009,0.050000000000000044,True
80,0.23000000000000004,0.24000000000000005,0.08000000000000002,0.09000000000000001,0.13743683014094057,20.505608988762063,0.8500000000000005,21.355608988762064,857,1.183440221381509,1.1584920800394969,0.8500000000000005,0.8500000000000005,17.31401009135616,0.8000000000000005,0.050000000000000044,True
80,0.23000000000000004,0.24000000000000005,0.09000000000000001,0.1,0.13472503210003042,20.80000000000001,0.8500000000000005,21.650000000000013,869,1.186270297863685,1.1613279015503213,0.8500000000000005,0.8500000000000005,17.310023041474665,0.8000000000000005,0.050000000000000044,True
80,0.23000000000000004,0.24000000000000005,0.1,0.11000000000000001,0.1319422303813173,21.120606051910578,0.850000000000001,21.97060605191058,881,1.188998901003574,1.1640323032173117,0.850000000000001,0.850000000000001,17.326818863665842,0.8000000000000009,0.050000000000000044,True
80,0.23000000000000004,0.24000000000000005,0.11000000000000001,0.12000000000000001,0.1291155359321745,21.466252583997992,0.8500000000000005,22.316252583997993,895,1.1919750351063783,1.1670127838938533,0.8500000000000005,0.8500000000000005,17.32380234149285,0.8000000000000005,0.050000000000000044,True
80,0.24000000000000005,0.25000000000000006,0.05,0.060000000000000005,0.16801282872841605,20.567936211491926,0.8500000000000008,21.417936211491927,859,1.1835074285216836,1.1585447989045603,0.8500000000000008,0.8500000000000008,-18.12286910203163,0.8000000000000007,0.050000000000000044,True
80,0.24000000000000005,0.25000000000000006,0.060000000000000005,0.07,0.16454003798465083,20.769207977195503,0.8500000000000008,21.619207977195504,867,1.1868597215667096,1.1618952781750282,0.8500000000000008,0.8500000000000008,-18.124185902360203,0.8000000000000007,0.050000000000000044,True
80,0.24000000000000005,0.25000000000000006,0.07,0.08000000000000002,0.1609100266036863,20.99904759745071,0.850000000000001,21.84904759745071,875,1.1902989652080496,1.1653000549134827,0.850000000000001,0.850000000000001,-18.099211053265805,0.8000000000000009,0.050000000000000044,True
80,0.24000000000000005,0.25000000000000006,0.08000000000000002,0.09000000000000001,0.15718805373663997,21.256528408938305,0.8500000000000005,22.106528408938306,887,1.193943292584244,1.1689923575854415,0.8500000000000005,0.8500000000000005,-18.114378809130034,0.8000000000000005,0.050000000000000044,True
80,0.24000000000000005,0.25000000000000006,0.09000000000000001,0.1,0.15342431381380983,21.54065922853803,0.8500000000000005,22.39065922853803,897,1.1976949903908107,1.1727054153589596,0.8500000000000005,0.8500000000000005,18.09245232305975,0.8000000000000005,0.050000000000000044,True
80,0.24000000000000005,0.25000000000000006,0.1,0.11000000000000001,0.14965670708681655,21.850400453996247,0.850000000000001,22.70040045399625,911,1.2014089538098764,1.1764634588054845,0.850000000000001,0.850000000000001,18.110429373188214,0.8000000000000009,0.050000000000000044,True
80,0.24000000000000005,0.25000000000000006,0.11000000000000001,0.12000000000000001,0.14591344372574266,22.184679398179284,0.8500000000000005,23.034679398179286,923,1.2052712331809285,1.1802878498857226,0.8500000000000005,0.8500000000000005,-18.087969505728637,0.8000000000000005,0.050000000000000044,True
80,0.25000000000000006,0.26000000000000006,0.05,0.060000000000000005,0.20083880462894677,21.346662502602154,0.8500000000000008,22.196662502602155,889,1.1819316270543683,1.1569353854973843,0.8500000000000008,0.8500000000000008,18.897158617080212,0.8000000000000007,0.050000000000000044,True
80,0.25000000000000006,0.26000000000000006,0.060000000000000005,0.07,0.19421355425276243,21.540659228538054,0.8500000000000008,22.390659228538055,897,1.1880269462207511,1.1630373711889,0.8500000000000008,0.8500000000000008,18.892118724078983,0.8000000000000007,0.050000000000000044,True
80,0.25000000000000006,0.26000000000000006,0.07,0.08000000000000002,0.1879209255028373,21.762352813976737,0.850000000000001,22.612352813976738,907,1.1939075549683626,1.1689491081538184,0.850000000000001,0.850000000000001,-18.86858579179516,0.8000000000000009,0.050000000000000044,True
80,0.25000000000000006,0.26000000000000006,0.08000000000000002,0.09000000000000001,0.18193271735049898,22.01090638751615,0.8500000000000005,22.860906387516152,917,1.199563821971293,1.1746065005875426,0.8500000000000005,0.8500000000000005,-18.86773496611595,0.8000000000000005,0.050000000000000044,True
80,0.25000000000000006,0.26000000000000006,0.09000000000000001,0.1,0.17622462958083657,22.285421243494607,0.8500000000000005,23.13542124349461,927,1.2049902755751294,1.1800060193726516,0.8500000000000005,0.8500000000000005,18.88809768907335,0.8000000000000005,0.050000000000000044,True
80,0.25000000000000006,0.26000000000000006,0.1,0.11000000000000001,0.17077551516457606,22.584950741588962,0.850000000000001,23.434950741588963,939,1.2102476281550167,1.185263672140529,0.850000000000001,0.850000000000001,18.887870746952295,0.8000000000000009,0.050000000000000044,True
80,0.25000000000000006,0.26000000000000006,0.11000000000000001,0.12000000000000001,0.16556680955521036,22.908513701242164,0.8500000000000005,23.758513701242165,953,1.2153446185510932,1.1903881965960077,0.8500000000000005,0.8500000000000005,18.867054998045248,0.8000000000000005,0.050000000000000044,True
80,0.26000000000000006,0.2700000000000001,0.05,0.060000000000000005,0.25942216602104534,22.126906697502953,0.8500000000000008,22.976906697502955,921,1.1570853428928354,1.1321104443085934,0.8500000000000008,0.8500000000000008,-19.680220084382967,0.8000000000000007,0.050000000000000044,True
80,0.26000000000000006,0.2700000000000001,0.060000000000000005,0.07,0.25582987055970396,22.314121089570175,0.8500000000000008,23.164121089570177,929,1.1604077312509278,1.1354463938699253,0.8500000000000008,0.8500000000000008,19.669533856229844,0.8000000000000007,0.050000000000000044,True
