Omega_lo,Omega_hi,Delta_lo,Delta_hi,Omega_center,Delta_center,alpha_upper_gap3,Ymax,sigma_center_min,y_at_min,pert_bound,k4_gt_k3_margin,passed,depth
0.2175,0.22,0.06,0.0625,0.21875,0.06125,0.29049180446288847,13.421563806054792,0.02265641819750877,-0.6375242807876038,0.015592318252523052,0.007064099944985719,True,2
0.2175,0.22,0.0625,0.065,0.21875,0.06375,0.2907699706633325,13.422276260008955,0.0225770712020997,0.6375581223504252,0.01559261510833676,0.006984456093762938,True,2
0.215,0.2175,0.065,0.0675,0.21625,0.06625,0.29034380496546186,13.42057189541489,0.021794019284090575,-0.6374771650322071,0.015591904956422598,0.006202114327667978,True,2
0.215,0.2175,0.0675,0.07,0.21625,0.06875,0.29065164004731947,13.421340283295107,0.02168513338981357,-0.6375136634565184,0.015592225118039815,0.006092908271773754,True,2
0.2175,0.22,0.065,0.0675,0.21875,0.06625,0.2910595756660013,13.42301661326544,0.022494596203648593,0.637593289130109,0.015592923588860552,0.006901672614788041,True,2
0.2175,0.22,0.0675,0.07,0.21875,0.06875,0.2913606277938002,13.423784861208109,0.02240902576802606,0.6376297809073854,0.015593243692169745,0.006815782075856314,True,2
0.21,0.2125,0.07,0.07250000000000001,0.21125,0.07125000000000001,0.2896000954602085,13.417330211334892,0.02040805485364157,-0.6149609680195169,0.015590554254722777,0.004817500598918792,True,2
0.21,0.2125,0.07250000000000001,0.07500000000000001,0.21125,0.07375000000000001,0.2899469789553284,13.418154679388667,0.02029635114417808,0.6149987561386467,0.015590897783078761,0.004705453361099319,True,2
0.2125,0.215,0.07,0.07250000000000001,0.21375,0.07125000000000001,0.29028009743621086,13.419719631944625,0.02090141965669354,-0.6262535828240825,0.015591549846643682,0.005309869810049859,True,2
0.2125,0.215,0.07250000000000001,0.07500000000000001,0.21375,0.07375000000000001,0.29061903180153253,13.420543953208453,0.020786307896669468,0.6262920511497274,0.015591893313837035,0.005194414582832433,True,2
0.21,0.2125,0.07500000000000001,0.07750000000000001,0.21125,0.07625000000000001,0.29030620411299146,13.419007042251673,0.02018087429309636,-0.6150378227698674,0.01559125293427166,0.004589621358824701,True,2
0.21,0.2125,0.07750000000000001,0.08,0.21125,0.07875000000000001,0.29067778490583857,13.4198872946087,0.020061660251430878,-0.6150781676695658,0.015591619706087217,0.004470040545343661,True,2
0.2125,0.215,0.07500000000000001,0.07750000000000001,0.21375,0.07625000000000001,0.2909700042982104,13.421396164334022,0.020667213815166504,0.6263318210022533,0.015592248401805842,0.005074965413360662,True,2
0.2125,0.215,0.07750000000000001,0.08,0.21375,0.07875000000000001,0.2913330265842686,13.422276260008955,0.020544161427736247,-0.6263728921337517,0.015592615108336733,0.004951546319399515,True,2
0.215,0.2175,0.07,0.07250000000000001,0.21625,0.07125000000000001,0.29097120380114877,13.42213656613581,0.021572098919766965,-0.63755148689145,0.015592556902557009,0.005979542017209957,True,2
0.215,0.2175,0.07250000000000001,0.07500000000000001,0.21625,0.07375000000000001,0.2913025061459349,13.422960738972606,0.021454927623131018,0.6375906351011977,0.01559290030790561,0.005862027315225407,True,2
0.2175,0.22,0.07,0.07250000000000001,0.21875,0.07125000000000001,0.29167313531049194,13.424580999047977,0.022320394803841813,-0.6376675974547794,0.015593575416270378,0.006726819387571435,True,2
0.2175,0.22,0.07250000000000001,0.07500000000000001,0.21875,0.07375000000000001,0.2919971063720409,13.425405021823364,0.02222874070261366,0.6377067385366111,0.015593918759092995,0.0066348219435206635,True,2
0.215,0.2175,0.07500000000000001,0.07750000000000001,0.21625,0.07625000000000001,0.2916455568730324,13.423812796668463,0.02133363257839269,0.6376311078417523,0.01559325533194511,0.005740377246447579,True,2
0.215,0.2175,0.07750000000000001,0.08,0.21625,0.07875000000000001,0.2920003655878923,13.424692733913876,0.021208228313037505,-0.6376729048609082,0.015593621972463917,0.005614606340573588,True,2
0.2175,0.22,0.07500000000000001,0.07750000000000001,0.21875,0.07625000000000001,0.2923325489753864,13.42625692440004,0.022134103487538345,0.6377472039090026,0.015594273718499752,0.006539829769038594,True,2
0.2175,0.22,0.07750000000000001,0.08,0.21875,0.07875000000000001,0.2926794709045087,13.42713670147139,0.022036525971332026,0.6377889933198908,0.015594640292279943,0.006441885679052083,True,2
0.21,0.2125,0.08,0.08249999999999999,0.21125,0.08124999999999999,0.29106173511992495,13.42079543097204,0.01993874807300149,-0.6151197905862169,0.01559199809623843,0.00434674997676306,True,2
0.21,0.2125,0.08249999999999999,0.08499999999999999,0.21125,0.08374999999999999,0.2914580682788844,13.421731445681663,0.01981218015558256,-0.6151626912604105,0.015592388102367183,0.0042197920532153765,True,2
0.2125,0.215,0.08,0.08249999999999999,0.21375,0.08124999999999999,0.2917081100978856,13.423184234748474,0.02041717701707506,-0.6264152642882621,0.015592993431145369,0.004824183585929689,True,2
0.2125,0.215,0.08249999999999999,0.08499999999999999,0.21375,0.08374999999999999,0.2920952659874933,13.424120082895564,0.020286289319572142,0.626458937201793,0.015593383367872748,0.004692905951699394,True,2
0.21,0.2125,0.08499999999999999,0.0875,0.21125,0.08625,0.2918667975640453,13.422695332905384,0.019682002499841898,-0.6152068694248314,0.015592789722044254,0.004089212777797644,True,2
0.21,0.2125,0.0875,0.09,0.21125,0.08875,0.29228793573033907,13.42368708663905,0.019548264987308907,-0.6152523248042883,0.015593202952765894,0.003955062034543013,True,2
0.2125,0.215,0.08499999999999999,0.0875,0.21375,0.08625,0.2924945050382531,13.425083798621147,0.020151529725889107,0.626503910602322,0.015593784916092313,0.004557744809796795,True,2
0.2125,0.215,0.0875,0.09,0.21375,0.08875,0.2929058375947761,13.426075375924269,0.020012932496631684,0.6265501842097994,0.01559419807330209,0.004418734423329594,True,2
0.215,0.2175,0.08,0.08249999999999999,0.21625,0.08124999999999999,0.29236694164874516,13.425600545227018,0.02107873093209556,-0.6377160258982837,0.01559400022717769,0.005484730704917871,True,2
0.215,0.2175,0.08249999999999999,0.08499999999999999,0.21625,0.08374999999999999,0.2927452941021224,13.426536224953924,0.020945158256224998,0.6377604706853113,0.015594390093730981,0.005350768162494017,True,2
0.2175,0.22,0.08,0.08249999999999999,0.21875,0.08124999999999999,0.2930378796737494,13.428044347558583,0.021909812624690113,0.6490221434653307,0.01559501847814923,0.006314794146540882,True,2
0.2175,0.22,0.08249999999999999,0.08499999999999999,0.21875,0.08374999999999999,0.29340778246830534,13.428979857010733,0.021775054987478767,0.6490673597555183,0.01559540827375483,0.006179646713723938,True,2
0.215,0.2175,0.08499999999999999,0.0875,0.21625,0.08625,0.29313543161512945,13.427499767268664,0.020807529970047787,0.6378062389452612,0.015594791569695454,0.005212738400352333,True,2
0.215,0.2175,0.0875,0.09,0.21625,0.08875,0.2935373624043626,13.42849116617351,0.020665867781543022,-0.6378533303932414,0.015595204652572692,0.0050706631289703305,True,2
0.2175,0.22,0.08499999999999999,0.0875,0.21875,0.08625,0.2937891860817734,13.429943224005081,0.0216361317598419,-0.6491139224935782,0.015595809676668404,0.006040322083173497,True,2
0.2175,0.22,0.0875,0.09,0.21875,0.08875,0.2941820968507091,13.430934442547175,0.021493055260395355,-0.6491618313897796,0.015596222684395089,0.005896832576000266,True,2
0.21,0.2125,0.09,0.0925,0.21125,0.09125,0.2927214950178669,13.424706700706723,0.019411021678710796,0.6152990571157257,0.015593627791960829,0.0038173938867499674,True,2
0.21,0.2125,0.0925,0.095,0.21125,0.09375,0.29316748705899415,13.425754168760875,0.01927033113408324,0.6153470660682068,0.015594064236984062,0.003676266897099177,True,2
0.2125,0.215,0.09,0.0925,0.21375,0.09125,0.2933292734799892,13.427094808632283,0.019870534994263608,0.6265977577361728,0.015594622836929917,0.004275912157333691,True,2
0.2125,0.215,0.0925,0.095,0.21375,0.09375,0.2937648219100213,13.428142090401039,0.01972437793251939,0.6266466308853822,0.015595059204333461,0.004129318728185928,True,2
0.21,0.2125,0.095,0.0975,0.21125,0.09625,0.2936259227808188,13.42682948428258,0.01912625675618112,-0.6153963513629517,0.015594512285117768,0.0035317444710633514,True,2
0.21,0.2125,0.0975,0.1,0.21125,0.09875,0.2940968123028868,13.427932640581721,0.018978867158782938,0.6154469126933293,0.01559497193357573,0.0033838952252072084,True,2
0.2125,0.215,0.095,0.0975,0.21375,0.09625,0.29421249140499517,13.429217214715086,0.019574505644673647,0.6266968033533704,0.015595507172797562,0.003978998471876084,True,2
0.2125,0.215,0.0975,0.1,0.21375,0.09875,0.29467228969561193,13.430320174887864,0.019420966372137777,-0.6267482748281008,0.015595966739536893,0.003824999632600884,True,2
0.215,0.2175,0.09,0.0925,0.21625,0.09125,0.2939510941613938,13.429510415499145,0.020520195593343272,0.6379017447362081,0.015595629339791417,0.004924566253551855,True,2
0.215,0.2175,0.0925,0.095,0.21625,0.09375,0.29437663397468844,13.430557508904833,0.020370539686912555,-0.6379514816729781,0.015596065628710187,0.004774474058202367,True,2
0.2175,0.22,0.09,0.0925,0.21875,0.09125,0.2945865205861137,13.431953506471052,0.021345839301877268,-0.6492110861461011,0.01559664729436272,0.005749192007514548,True,2
0.2175,0.22,0.0925,0.095,0.21875,0.09375,0.29500246250173473,13.433000409439435,0.02119449932240141,0.6492616864562386,0.015597083503933407,0.005597415818468003,True,2
0.215,0.2175,0.095,0.0975,0.21625,0.09625,0.2948139882479187,13.431632439878632,0.02021692892059224,0.6380025408942345,0.015596513516616506,0.004620415403975734,True,2
0.215,0.2175,0.0975,0.1,0.21625,0.09875,0.2952631626145176,13.432735201737582,0.020059394942694177,0.6380549220825351,0.015596973000724157,0.0044624219419700205,True,2
0.2175,0.22,0.095,0.0975,0.21875,0.09625,0.2954299271391435,13.43407514494392,0.021039052526232897,-0.6493136320056223,0.015597531310392876,0.005441521215840021,True,2
0.2175,0.22,0.0975,0.1,0.21875,0.09875,0.2958689182894874,13.43517770630519,0.020879518034865745,0.6493669224714171,0.015597990710960241,0.005281527323905504,True,2
0.21,0.2125,0.1,0.10250000000000001,0.21125,0.10125,0.2945801648300066,13.429063630797197,0.018828236561581575,0.6154987497448712,0.015595443179498902,0.0032327933820826722,True,2
0.21,0.2125,0.10250000000000001,0.10500000000000001,0.21125,0.10375000000000001,0.29507598854004763,13.430222447897131,0.01867444521342057,0.615551862195284,0.015595926019957185,0.003078519193463386,True,2
0.2125,0.215,0.1,0.10250000000000001,0.21375,0.10125,0.29514422362541953,13.431450964061925,0.019263812574957836,-0.6268010449895556,0.015596437901692406,0.0036673746732654305,True,2
0.2125,0.215,0.10250000000000001,0.10500000000000001,0.21375,0.10375000000000001,0.2956282990486584,13.43260957520913,0.01910310126594136,-0.6268551135097589,0.015596920656337554,0.003506180609603806,True,2
0.21,0.2125,0.10500000000000001,0.10750000000000001,0.21125,0.10625000000000001,0.2955842904665897,13.43140908467909,0.0185175798457364,-0.6156062497144585,0.015596420451949422,0.0029211593937869783,True,2
0.21,0.2125,0.10750000000000001,0.11,0.21125,0.10875000000000001,0.2961050763762964,13.432623533770311,0.01835773415811921,-0.6156619119644713,0.015596926472404266,0.0027608076857149437,True,2
0.2125,0.215,0.10500000000000001,0.10750000000000001,0.21375,0.10625000000000001,0.29612452072358,13.43379600113088,0.018938894370252205,0.6269104800527749,0.015597415000471182,0.003341479369781023,True,2
0.2125,0.215,0.10750000000000001,0.11,0.21375,0.10875000000000001,0.2966328922011417,13.435010234458328,0.018771259112464217,0.6269671442747224,0.015597920931024606,0.003173338181439611,True,2
0.215,0.2175,0.1,0.10250000000000001,0.21625,0.10125,0.29572416184842876,13.433865787627923,0.019897972420847905,-0.6381086249123253,0.015597444078178535,0.00430052834266937,True,2
0.215,0.2175,0.10250000000000001,0.10500000000000001,0.21625,0.10375000000000001,0.2961969897709364,13.4350241905253,0.019732699288961052,0.6381636490499503,0.015597926746052204,0.004134772542908848,True,2
0.2175,0.22,0.1,0.10250000000000001,0.21875,0.10125,0.2963194389118486,13.436308086673215,0.020715917049233284,0.6494215575225386,0.015598461702780897,0.0051174553464523875,True,2
0.2175,0.22,0.10250000000000001,0.10500000000000001,0.21875,0.10375000000000001,0.29678149104815066,13.437466279027456,0.020548273023966536,-0.6494775368196599,0.015598944282928295,0.0049493287410382406,True,2
0.215,0.2175,0.10500000000000001,0.10750000000000001,0.21625,0.10625000000000001,0.29668164915351797,13.436210403234982,0.019563617013272392,-0.6382199941536619,0.015598421001347562,0.00396519601192483,True,2
0.215,0.2175,0.10750000000000001,0.11,0.21625,0.10875000000000001,0.2971781416166195,13.43742441839209,0.019390770879111955,-0.6382776598736246,0.015598926840996813,0.003791844038115142,True,2
0.2175,0.22,0.10500000000000001,0.10750000000000001,0.21875,0.10625000000000001,0.2972550757345164,13.438652276177102,0.02037661185474807,0.6495348600152262,0.015599438448407499,0.0047771734063405714,True,2
0.2175,0.22,0.10750000000000001,0.11,0.21875,0.10875000000000001,0.2977401929090568,13.439866070761271,0.02020096207982649,0.6495935267534616,0.015599944196150711,0.004601017883675777,True,2
0.21,0.2125,0.11,0.11249999999999999,0.21125,0.11124999999999999,0.2966383506409108,13.433865787627923,0.01819500933794784,0.6157188485996148,0.015597444078178507,0.002597565259769334,True,2
0.21,0.2125,0.11249999999999999,0.11499999999999999,0.21125,0.11374999999999999,0.29718411610377116,13.435135838539184,0.01802951461613002,-0.615777059266378,0.01559797326605783,0.002431541350072189,True,2
0.2125,0.215,0.11,0.11249999999999999,0.21375,0.11124999999999999,0.2971534157089935,13.436252267652613,0.018600268433201828,-0.6270251058237886,0.015598438444855506,0.0030018299883463224,True,2
0.2125,0.215,0.11249999999999999,0.11499999999999999,0.21375,0.11374999999999999,0.297686092030675,13.437522093005095,0.018426001437652696,-0.627084364340238,0.015598967538752229,0.0028270338989004676,True,2
0.21,0.2125,0.11499999999999999,0.1175,0.21125,0.11624999999999999,0.29774237394074704,13.43643367862172,0.017861367860907463,0.6158365436034945,0.01559851403275947,0.0022628538281479933,True,2
0.21,0.2125,0.1175,0.12,0.21125,0.11875,0.2983131235155244,13.437759299823762,0.017690696211754144,0.6158973012419224,0.01559906637492614,0.002091629836828004,True,2
0.2125,0.215,0.11499999999999999,0.1175,0.21375,0.11624999999999999,0.2982309203799471,13.438819702637579,0.018248543878388004,-0.6271449194564216,0.015599508209432011,0.0026490356689559923,True,2
0.2125,0.215,0.1175,0.12,0.21375,0.11875,0.29878789827020563,13.440145088502579,0.018067988675083847,-0.6272067707967874,0.015600060453542897,0.00246792822154095,True,2
0.215,0.2175,0.11,0.11249999999999999,0.21625,0.11124999999999999,0.2976864675242977,13.43866622846181,0.01921421030014478,-0.6383366458519362,0.015599444261859413,0.0036147660382853664,True,2
0.215,0.2175,0.11249999999999999,0.11499999999999999,0.21625,0.11374999999999999,0.29820662587465124,13.439935825739646,0.019033989152031226,-0.6383969517226333,0.015599973260724598,0.003434015891306628,True,2
0.2175,0.22,0.11,0.11249999999999999,0.21875,0.11124999999999999,0.29823684131599215,13.441107655249251,0.02002135509697385,-0.64965353667038,0.015600461523020942,0.004420893573952908,True,2
0.2175,0.22,0.11249999999999999,0.11499999999999999,0.21875,0.11374999999999999,0.2987450184060892,13.442377021940725,0.019837825397212395,-0.6497148893938007,0.015600990425808314,0.0042368349714040805,True,2
0.215,0.2175,0.11499999999999999,0.1175,0.21625,0.11624999999999999,0.298738614186014,13.441233202351636,0.018850166132601386,-0.6384585771117024,0.015600513834313157,0.0032496522982882296,True,2
0.215,0.2175,0.1175,0.12,0.21625,0.11875,0.29928242837883146,13.442558350254611,0.018662805150879418,-0.6385215216370934,0.015601065979273132,0.0030617391716062856,True,2
0.2175,0.22,0.11499999999999999,0.1175,0.21875,0.11624999999999999,0.2992647202333527,13.443674162966015,0.01965041081682144,-0.649777584543358,0.015601530901236282,0.004048879915585158,True,2
0.2175,0.22,0.1175,0.12,0.21875,0.11875,0.2997959413479523,13.44499907028632,0.019459152809280143,0.6498416217305056,0.015602082945952889,0.0038570698633272546,True,2
0.22,0.2225,0.05,0.052500000000000005,0.22125,0.051250000000000004,0.2902528715619788,13.421466015305482,0.023150784974863087,0.6487041907397657,0.015592277506377039,0.007558507468486048,True,2
0.22,0.2225,0.052500000000000005,0.055,0.22125,0.053750000000000006,0.29048038272704213,13.422066718654024,0.023081475772203566,-0.6487332247349435,0.015592527799438857,0.007488947972764708,True,2
0.2225,0.225,0.05,0.052500000000000005,0.22375,0.051250000000000004,0.29102090088043575,13.42396644066127,0.023529573348569012,0.6600116833325131,0.015593319350275303,0.007936253998293709,True,2
0.2225,0.225,0.052500000000000005,0.055,0.22375,0.053750000000000006,0.2912436156519113,13.42456703212435,0.02345822022948194,-0.6600412124127804,0.015593569596718412,0.007864650632763526,True,2
0.22,0.2225,0.055,0.057499999999999996,0.22125,0.056249999999999994,0.2907190467934748,13.422695332905384,0.02300875855759141,-0.6487636077570933,0.01559278972204424,0.007415968835547172,True,2
0.22,0.2225,0.057499999999999996,0.06,0.22125,0.05875,0.29096887054453235,13.42335185413837,0.02293265168625327,0.6487953396166883,0.01559306327255805,0.0073395884136952215,True,2
0.2225,0.225,0.055,0.057499999999999996,0.22375,0.056249999999999994,0.2914772405244825,13.425195529302357,0.023383328778335415,0.6600721135240324,0.015593831470542371,0.007789497307793044,True,2
0.2225,0.225,0.057499999999999996,0.06,0.22375,0.05875,0.2917217810839383,13.425851928276284,0.023304911996334346,0.6601043864735843,0.015594104970114708,0.007710807026219638,True,2
0.225,0.2275,0.05,0.052500000000000005,0.22625,0.051250000000000004,0.29179728644289776,13.426494330241233,0.02407238111221823,-0.6713247165120606,0.015594372637600218,0.008478008474618014,True,2
0.225,0.2275,0.052500000000000005,0.055,0.22625,0.053750000000000006,0.2920153825862612,13.427094808632283,0.023999704852036435,0.6713547404316138,0.015594622836929903,0.008405082015106532,True,2
0.2275,0.23,0.05,0.052500000000000005,0.22875,0.051250000000000004,0.2925818687250229,13.429049668535745,0.02477015922257054,-0.6826433581505675,0.015595437361890285,0.009174721860680253,True,2
0.2275,0.23,0.052500000000000005,0.055,0.22875,0.053750000000000006,0.29279551601464343,13.42965003267025,0.024696845593385305,0.6826738766607381,0.015595687513612719,0.009101158079772586,True,2
0.225,0.2275,0.055,0.057499999999999996,0.22625,0.056249999999999994,0.2922441556097493,13.42772318749534,0.02392340140959764,-0.6713861593747676,0.015594884661456407,0.008328516748141234,True,2
0.225,0.2275,0.057499999999999996,0.06,0.22625,0.05875,0.2924836100278481,13.42837946291361,0.02384347932494365,0.6714189731456823,0.015595158109547258,0.008248321215396391,True,2
0.2275,0.23,0.055,0.057499999999999996,0.22875,0.056249999999999994,0.2930196160562936,13.430278291978912,0.024619855729715697,-0.6827058131755948,0.015595949288324848,0.00902390644139085,True,2
0.2275,0.23,0.057499999999999996,0.06,0.22875,0.05875,0.2932541724055968,13.430934442547175,0.02453919464847221,-0.6827391674961483,0.015596222684395089,0.008942971964077121,True,2
0.22,0.2225,0.06,0.0625,0.22125,0.06125,0.2912298608289033,13.424036278258487,0.022853174973195424,0.6488284201158283,0.01559334844927407,0.007259826523921355,True,2
0.22,0.2225,0.0625,0.065,0.22125,0.06375,0.2915020245243437,13.424748600998083,0.022770349785198107,-0.6488628490482391,0.015593645250415955,0.007176704534782152,True,2
0.2225,0.225,0.06,0.0625,0.22375,0.06125,0.29197724294160854,13.426536224953924,0.023222983980374052,0.6601380310602352,0.015594390093730981,0.007628593886643071,True,2
0.2225,0.225,0.0625,0.065,0.22375,0.06375,0.2922436317004953,13.427248415070006,0.023137559997721907,-0.6601730470742755,0.015594686839612182,0.007542873158109725,True,2
0.22,0.2225,0.065,0.0675,0.22125,0.06625,0.291785368499239,13.425488817916463,0.022684199139052622,-0.648898626199296,0.015593953674131855,0.007090245464920767,True,2
0.22,0.2225,0.0675,0.07,0.22125,0.06875,0.2920798995719667,13.42625692440004,0.022594747806417535,-0.6489357513460021,0.015594273718499752,0.007000474087917784,True,2
0.2225,0.225,0.065,0.0675,0.22375,0.06625,0.29252095291944263,13.427988494186312,0.023048656565871333,0.660209434297494,0.0155949952059109,0.007453661359960433,True,2
0.2225,0.225,0.0675,0.07,0.22375,0.06875,0.29280921207535304,13.42875645769183,0.022956291537802088,0.6602471925031796,0.015595315190705117,0.007360976347096971,True,2
0.225,0.2275,0.06,0.0625,0.22625,0.06125,0.2927337503456469,13.429063630797197,0.02375994792367919,-0.6714531815398601,0.015595443179498902,0.008164504744180286,True,2
0.225,0.2275,0.0625,0.065,0.22625,0.06375,0.29299458102723097,13.429775686883232,0.02367281737586219,-0.6714887843441613,0.015595739869534997,0.008077077506327194,True,2
0.2275,0.23,0.06,0.0625,0.22875,0.06125,0.29349918857813345,13.431618480287474,0.02445486790307672,0.6827739394146146,0.015596507700119888,0.008858360202956831,True,2
0.2275,0.23,0.0625,0.065,0.22875,0.06375,0.2937546680199829,13.43233040093937,0.024366881628959586,0.6828101287144186,0.015596804333724679,0.008770077295234907,True,2
0.225,0.2275,0.065,0.0675,0.22625,0.06625,0.2932661064623297,13.430515626736003,0.023582098758902846,0.6715257813368005,0.015596048177806354,0.007986050581096492,True,2
0.225,0.2275,0.0675,0.07,0.22625,0.06875,0.29354833093112975,13.431283445747097,0.023487804124730866,-0.6715641722873542,0.015596368102394509,0.007891436022336357,True,2
0.2275,0.23,0.065,0.0675,0.22875,0.06625,0.29402061407662083,13.433070200069677,0.024275242592134514,0.6828477351702098,0.01559711258336205,0.008678130008772465,True,2
0.2275,0.23,0.0675,0.07,0.22875,0.06875,0.2942970299601803,13.433837873072608,0.024179958240964645,0.6828867585478573,0.015597432447113535,0.00858252579385111,True,2
0.22,0.2225,0.07,0.07250000000000001,0.22125,0.07125000000000001,0.29238562446805855,13.427052915662468,0.02250202242557655,-0.6489742242570191,0.015594605381525684,0.006907417044050866,True,2
0.22,0.2225,0.07250000000000001,0.07500000000000001,0.22125,0.07375000000000001,0.29270254977504495,13.427876786744806,0.022406051620500772,-0.6490140446926649,0.015594948661143748,0.006811102959357024,True,2
0.2225,0.225,0.07,0.07250000000000001,0.22375,0.07125000000000001,0.2931084145233469,13.429552300802882,0.022860484192965103,-0.6602863214561427,0.015595646792000872,0.00726483740096423,True,2
0.2225,0.225,0.07250000000000001,0.07500000000000001,0.22375,0.07375000000000001,0.2934185654548446,13.430376018563292,0.02276125533429799,0.6603268209126938,0.015595990007734928,0.007165265326563062,True,2
0.22,0.2225,0.07500000000000001,0.07750000000000001,0.22125,0.07625000000000001,0.2930306818949543,13.428728532515652,0.022306866127554788,0.6490552124049227,0.015595303555215212,0.006711562572339576,True,2
0.22,0.2225,0.07750000000000001,0.08,0.22125,0.07875000000000001,0.293370026994375,13.429608147671324,0.02220449893027345,0.6490977271374483,0.01559567006152937,0.006608828868744081,True,2
0.2225,0.225,0.07500000000000001,0.07750000000000001,0.22375,0.07625000000000001,0.2937396698535146,13.431227605844523,0.022658627391588495,0.6603686906206896,0.01559634483576855,0.007062282555819945,True,2
0.2225,0.225,0.07750000000000001,0.08,0.22375,0.07875000000000001,0.29407173244899165,13.432107057345844,0.022552624531587406,-0.6604119303195031,0.015596711273893699,0.006955913257693708,True,2
0.225,0.2275,0.07,0.07250000000000001,0.22625,0.07125000000000001,0.2938412585672428,13.432079139135535,0.023389946571447363,0.671603956956778,0.015596699641306389,0.007793246930140975,True,2
0.225,0.2275,0.07250000000000001,0.07500000000000001,0.22625,0.07375000000000001,0.29414489331876836,13.43290270194793,0.023288540319696856,0.671645135097398,0.015597042792478755,0.007691497527218101,True,2
0.2275,0.23,0.07,0.07250000000000001,0.22875,0.07125000000000001,0.29458391871499634,13.434633415169912,0.024081036761322814,-0.6829271986044709,0.01559776392298784,0.008483272838334974,True,2
0.2275,0.23,0.07250000000000001,0.07500000000000001,0.22875,0.07375000000000001,0.2948812831814148,13.435456821411023,0.02397848713532526,0.6829690550883925,0.015598107008920836,0.008380380126404425,True,2
0.225,0.2275,0.07500000000000001,0.07750000000000001,0.22625,0.07625000000000001,0.29445923890739234,13.433754129058638,0.023183600794061066,0.6716877064529303,0.01559739755377465,0.0075862032402864155,True,2
0.225,0.2275,0.07750000000000001,0.08,0.22625,0.07875000000000001,0.2947842987855074,13.434633415169912,0.02307514470972779,0.671731670758497,0.015597763922987812,0.0074773807867399775,True,2
0.2275,0.23,0.07500000000000001,0.07750000000000001,0.22875,0.07625000000000001,0.29518912595781854,13.436308086673215,0.023872319203818774,-0.6830123277392204,0.015598461702780897,0.008273857501037877,True,2
0.2275,0.23,0.07750000000000001,0.08,0.22875,0.07875000000000001,0.29550744936083045,13.437187205661756,0.023762543732873256,-0.6830570162878047,0.015598828002359094,0.008163715730514162,True,2
0.22,0.2225,0.08,0.08249999999999999,0.22125,0.08124999999999999,0.2937205909520408,13.430515626736003,0.022098985402596524,-0.6491415886255734,0.015596048177806326,0.006502937224790197,True,2
0.22,0.2225,0.08249999999999999,0.08499999999999999,0.22125,0.08374999999999999,0.2940823793038369,13.431450964061925,0.021990363461036982,-0.6491867965963252,0.015596437901692406,0.006393925559344576,True,2
0.2225,0.225,0.08,0.08249999999999999,0.22375,0.08124999999999999,0.2944147576683698,13.43301436759449,0.022443272775200272,0.6604565397400606,0.015597089319831364,0.006846183455368908,True,2
0.2225,0.225,0.08249999999999999,0.08499999999999999,0.22375,0.08374999999999999,0.2947687495853578,13.433949530945842,0.022330600122207982,-0.6605025186048383,0.015597478971227874,0.0067331211509801085,True,2
0.22,0.2225,0.08499999999999999,0.0875,0.22125,0.08625,0.2944553971851953,13.432414153829535,0.021878673726204854,-0.6492333507684283,0.015596839230761939,0.006281834495442916,True,2
0.22,0.2225,0.0875,0.09,0.22125,0.08875,0.2948396492707691,13.433405190047683,0.021763959694207947,-0.6492812508523045,0.015597252162520059,0.006166707531687889,True,2
0.2225,0.225,0.08499999999999999,0.0875,0.22375,0.08625,0.295133711867078,13.434912541583587,0.022214636683912003,-0.6605498666278606,0.015597880225660221,0.006616756458251782,True,2
0.2225,0.225,0.0875,0.09,0.22375,0.08875,0.2955096477184281,13.435903393519917,0.022095414824198554,-0.6605985835147301,0.01559829308063354,0.006497121743565013,True,2
0.225,0.2275,0.08,0.08249999999999999,0.22625,0.08124999999999999,0.2951200760912549,13.435540554812077,0.022963190164779552,0.6717770277406032,0.015598141897838341,0.007365048266941211,True,2
0.225,0.2275,0.08249999999999999,0.08499999999999999,0.22625,0.08374999999999999,0.2954665736015059,13.436475542343684,0.02284775673839926,-0.6718237771171829,0.015598531475976118,0.00724922526242314,True,2
0.2275,0.23,0.08,0.08249999999999999,0.22875,0.08124999999999999,0.29583625538366976,13.438094172910086,0.023649172484443072,0.6831031204562628,0.015599205905379082,0.00804996657906399,True,2
0.2275,0.23,0.08249999999999999,0.08499999999999999,0.22875,0.08374999999999999,0.29617554565258886,13.439028982779968,0.02353221829152368,-0.683150639957983,0.015599595409491629,0.007932622882032052,True,2
0.225,0.2275,0.08499999999999999,0.0875,0.22625,0.08625,0.29582379368266903,13.437438371951702,0.02272886559537703,0.671871918597585,0.015598932654979913,0.007129932940397116,True,2
0.225,0.2275,0.0875,0.09,0.22625,0.08875,0.2961917382393203,13.438429037651686,0.02260653959729265,-0.671921451882584,0.01559934543235486,0.00700719416493779,True,2
0.2275,0.23,0.08499999999999999,0.0875,0.22875,0.08625,0.2965253213813734,13.439991629461678,0.023411695138014235,-0.6831995744976354,0.015599996512275505,0.0078116986257387305,True,2
0.2275,0.23,0.0875,0.09,0.22875,0.08875,0.29688558332386766,13.440982106974177,0.02328761824357928,0.6832499237711875,0.015600409211239397,0.007687209032339885,True,2
0.22,0.2225,0.09,0.0925,0.22125,0.09125,0.29523513971137194,13.434424066553802,0.02164626791838279,0.6493304965500997,0.015597676694397267,0.006048591223985524,True,2
