Omega_over_gamma,Delta_over_gamma,gap_k1_over_gamma,gap_k2_over_gamma,gap_k3_over_gamma,gap_k4_over_gamma,winner_k_among_1_to_4
0.65375,0.3,0.2969475952578457,0.3899109958811909,0.4960972473913126,0.5779717244903277,1
0.655,0.3,0.2967775458711968,0.39021104458721273,0.49653303003588617,0.5784327468725102,1
0.65625,0.3,0.2966084580867377,0.39051126743033365,0.49696766956811944,0.5788927610997779,1
0.6575,0.3,0.2964403243137637,0.39081165687671504,0.4974011664112378,0.5793517736755897,1
0.6587500000000001,0.3,0.2962731370380066,0.3911122054217435,0.49783352107251333,0.5798097910633295,1
0.66,0.3,0.29610688882074987,0.39141290559002534,0.4982647341420542,0.5802668196860489,1
0.66125,0.3,0.2959415722979491,0.39171374993538427,0.4986948062915403,0.5807228659262533,1
0.6625,0.3,0.29577718017936705,0.3920147310408628,0.4991237382730044,0.5811779361256668,1
0.6637500000000001,0.3,0.29561370524771585,0.39231584151872767,0.49955153091760457,0.5816320365850353,1
0.665,0.3,0.2954511403578119,0.39261707401048357,0.49997818513439257,0.5820851735639354,1
0.66625,0.3,0.29528947843573583,0.3929184211868851,0.5004037019090941,0.5825373532805997,1
0.6675,0.3,0.2951287124780088,0.3932198757479563,0.5008280823028858,0.5829885819117544,1
0.6687500000000001,0.3,0.2949688355507723,0.39352143042301785,0.5012513274511858,0.5834388655924746,1
0.67,0.3,0.2948098407889827,0.39382307797070654,0.5016734385624386,0.5838882104160482,1
0.67125,0.3,0.2946517213956114,0.3941248111790169,0.502094416916915,0.5843366224338482,1
0.6725,0.3,0.2944944706408557,0.39442662286532776,0.5025142638655042,0.584784107655241,1
0.67375,0.3,0.2943380818613613,0.3947285058764431,0.5029329808285242,0.5852306720474652,1
0.675,0.3,0.29418254845945196,0.3950304530886358,0.5033505692945253,0.5856763215355677,1
0.67625,0.3,0.29402786390236635,0.3953324574076925,0.5037670308191058,0.5861210620023113,1
0.6775,0.3,0.29387402172150995,0.3956345117689637,0.5041823670237415,0.5865648992881363,1
0.67875,0.3,0.29372101551170904,0.3959366091374123,0.5045965795945981,0.5870078391910794,1
0.68,0.3,0.29356883893048186,0.39623874250767604,0.5050096702813801,0.5874498874667602,1
0.68125,0.3,0.2934174856973083,0.3965409049041212,0.5054216408961498,0.5878910498283357,1
0.6825,0.3,0.2932669495929183,0.3968430893809048,0.5058324933121935,0.5883313319464865,1
0.68375,0.3,0.2931172244585838,0.3971452890220422,0.5062422294628605,0.5887707394494098,1
0.685,0.3,0.2929683041954195,0.39744749694147524,0.5066508513404337,0.5892092779227932,1
0.68625,0.3,0.29282018276369415,0.39774970628313855,0.5070583609949769,0.5896469529098705,1
0.6875,0.3,0.2926728541821485,0.39805191022103636,0.507464760533232,0.5900837699113927,1
0.68875,0.3,0.2925263125273221,0.3983541019593189,0.5078700521174854,0.5905197343856893,1
0.6900000000000001,0.3,0.29238055193289036,0.3986562747323564,0.5082742379644655,0.590954851748676,1
0.69125,0.3,0.29223556658900574,0.3989584218048287,0.508677320344229,0.5913891273739252,1
0.6925,0.3,0.2920913507416503,0.39926053647179777,0.5090793015790727,0.5918225665926983,1
0.69375,0.3,0.29194789869199744,0.3995626120588013,0.5094801840424487,0.5922551746940066,1
0.6950000000000001,0.3,0.2918052047957756,0.3998646419219387,0.509879970157883,0.5926869569246878,1
0.69625,0.3,0.2916632634626474,0.4001666194479582,0.5102786623978993,0.5931179184894759,1
0.6975,0.3,0.29152206915559076,0.4004685380543542,0.5106762632829649,0.5935480645510796,1
0.69875,0.3,0.2913816163902909,0.4007703911894518,0.5110727753804312,0.5939774002302801,1
0.7000000000000001,0.3,0.29124189973453796,0.4010721723325146,0.511468201303495,0.5944059306060075,1
0.70125,0.3,0.2911029138076349,0.40137387499383287,0.5118625437101557,0.5948336607154734,1
0.7025,0.3,0.29096465327980825,0.40167549271482483,0.5122558053021956,0.5952605955542464,1
0.70375,0.3,0.2908271128716308,0.40197701906814387,0.5126479888241535,0.5956867400763847,1
0.705,0.3,0.29069028735345015,0.40227844765776893,0.5130390970623245,0.5961120991945598,1
0.70625,0.3,0.29055417154482177,0.4025797721191199,0.5134291328437512,0.5965366777801675,1
0.7075,0.3,0.2904187603139531,0.40288098611915557,0.513818099035248,0.5969604806634708,1
0.70875,0.3,0.2902840485771522,0.40318208335648187,0.5142059985423995,0.5973835126337289,1
0.71,0.3,0.2901500312982834,0.4034830575614623,0.5145928343086036,0.5978057784393498,1
0.71125,0.3,0.2900167034882313,0.4037839024963243,0.5149786093141119,0.5982272827880332,1
0.7125,0.3,0.2898840602043706,0.4040846119552669,0.5153633265750699,0.5986480303469053,1
0.71375,0.3,0.2897520965500406,0.4043851797645757,0.51574698914257,0.5990680257427091,1
0.715,0.3,0.2896208076740303,0.40468559978273194,0.516129600101734,0.5994872735619318,1
0.71625,0.3,0.2894901887700668,0.40498586590052676,0.5165111625707761,0.5999057783509941,1
0.7175,0.3,0.2893602350763119,0.4052859720411731,0.5168916797000982,0.6003235446164037,1
0.71875,0.3,0.2892309418748628,0.405585912160418,0.5172711546713792,0.6007405768249351,1
0.72,0.3,0.2891023044912625,0.40588568024666594,0.5176495906966896,0.6011568794038148,1
0.7212500000000001,0.3,0.28897431829401277,0.40618527032107893,0.5180269910176034,0.6015724567408853,1
0.7225,0.3,0.28884697869409637,0.40648467643770375,0.5184033589043235,0.6019873131848071,1
0.72375,0.3,0.288720281144502,0.40678389268358783,0.5187786976548227,0.6024014530452232,1
0.725,0.3,0.2885942211397585,0.4070829131788849,0.5191530105939869,0.6028148805929853,1
0.7262500000000001,0.3,0.28846879421547333,0.4073817320769835,0.5195263010727718,0.6032276000603118,1
0.7275,0.3,0.2883439959478754,0.40768034356461513,0.5198985724673751,0.6036396156410088,1
0.72875,0.3,0.288219821953367,0.40797874186197614,0.5202698281784024,0.6040509314906621,1
0.73,0.3,0.28809626788807835,0.4082769212228406,0.5206400716300645,0.6044615517268365,1
0.7312500000000001,0.3,0.28797332944742954,0.40857487593468034,0.5210093062693694,0.6048714804292978,1
0.7325,0.3,0.2878510023656962,0.40887260031877604,0.5213775355653312,0.6052807216401936,1
0.73375,0.3,0.2877292824155835,0.4091700887303391,0.5217447630081825,0.6056892793642862,1
0.735,0.3,0.2876081654078018,0.4094673355586251,0.5221109921086149,0.6060971575691592,1
0.73625,0.3,0.2874876471906513,0.4097643352270442,0.5224762263969958,0.6065043601854326,1
0.7375,0.3,0.2873677236496079,0.41006108219328935,0.5228404694226352,0.6069108911069729,1
0.73875,0.3,0.28724839070691915,0.4103575709494379,0.5232037247530356,0.6073167541911212,1
0.74,0.3,0.2871296443212006,0.4106537960220715,0.5235659959731515,0.6077219532589169,1
0.74125,0.3,0.2870114804870392,0.4109497519723884,0.5239272866846836,0.6081264920953017,1
0.7425,0.3,0.2868938952346024,0.4112454333963151,0.5242876005053492,0.6085303744493569,1
0.74375,0.3,0.28677688462925116,0.41154083492462445,0.5246469410681982,0.6089336040345387,1
0.745,0.3,0.2866604447711574,0.41183595122303845,0.525005312020895,0.6093361845288876,1
0.74625,0.3,0.2865445717949273,0.41213077699234235,0.5253627170250667,0.6097381195752598,1
0.7475,0.3,0.2864292618692281,0.4124253069684974,0.5257191597556017,0.6101394127815695,1
0.74875,0.3,0.2863145111964214,0.41271953592274335,0.526074643900008,0.6105400677210083,1
0.75,0.3,0.286200316012198,0.41301345866170824,0.526429173157741,0.6109400879322747,1
0.75125,0.3,0.28608667258522136,0.41330707002751965,0.526782751239587,0.611339476919813,1
0.7525000000000001,0.3,0.28597357721676986,0.41360036489789787,0.5271353818669979,0.6117382381540621,1
0.75375,0.3,0.2858610262403908,0.41389333818627594,0.5274870687714888,0.6121363750716562,1
0.755,0.3,0.28574901602155234,0.4141859848418864,0.5278378156940102,0.6125338910756891,1
0.75625,0.3,0.2856375429573025,0.4144782998498733,0.5281876263843579,0.6129307895359398,1
0.7575000000000001,0.3,0.2855266034759309,0.41477027823138946,0.5285365046005616,0.6133270737891084,1
0.75875,0.3,0.28541619403663937,0.4150619150436923,0.5288844541083151,0.6137227471390592,1
0.76,0.3,0.28530631112920807,0.415353205380243,0.5292314786803779,0.614117812857042,1
0.76125,0.3,0.2851969512736751,0.4156441443708004,0.529577582096034,0.6145122741819643,1
0.7625000000000001,0.3,0.2850881110200124,0.4159347271815186,0.5299227681405102,0.6149061343205987,1
0.76375,0.3,0.2849797869478124,0.41622494901503493,0.5302670406044412,0.6152993964478307,1
0.765,0.3,0.28487197566597056,0.4165148051105596,0.5306104032833332,0.6156920637069031,1
0.76625,0.3,0.28476467381237963,0.4168042907439702,0.530952859977014,0.6160841392096539,1
0.7675000000000001,0.3,0.28465787805362275,0.4170934012278926,0.5312944144891376,0.6164756260367505,1
0.76875,0.3,0.28455158508467365,0.41738213191179047,0.5316350706266418,0.6168665272379383,1
0.77,0.3,0.28444579162859546,0.41767047818204317,0.5319748321992744,0.6172568458322718,1
0.77125,0.3,0.28434049443624987,0.4179584354620281,0.5323137030190829,0.6176465848083609,1
0.7725,0.3,0.2842356902860044,0.4182459992122126,0.5326516868999193,0.6180357471246092,1
0.77375,0.3,0.2841313759834456,0.41853316493020476,0.5329887876569838,0.6184243357094489,1
0.775,0.3,0.2840275483610958,0.4188199281508537,0.5333250091063426,0.6188123534615769,1
0.77625,0.3,0.2839242042781328,0.4191062844463107,0.5336603550644685,0.6191998032502161,1
0.7775,0.3,0.28382134062011277,0.4193922294261022,0.533994829347789,0.6195866879153299,1
0.77875,0.3,0.2837189542986969,0.4196777587371945,0.5343284357722519,0.619973010267865,1
0.78,0.3,0.28361704225138196,0.4199628680640659,0.5346611781528756,0.6203587730899962,1
0.78125,0.3,0.28351560144123256,0.42024755312877127,0.5349930603033282,0.6207439791353698,1
0.7825,0.3,0.2834146288566175,0.42053180969099635,0.535324086035513,0.621128631129321,1
0.7837500000000001,0.3,0.2833141215109507,0.42081563354812174,0.535654259159163,0.6215127317691281,1
0.785,0.3,0.2832140764424316,0.4210990205352866,0.5359835834814091,0.6218962837242398,1
0.78625,0.3,0.2831144907137932,0.42138196652542736,0.5363120628064213,0.6222792896365227,1
0.7875,0.3,0.2830153614120494,0.42166446742934155,0.5366397009350002,0.6226617521204717,1
0.7887500000000001,0.3,0.2829166856482484,0.42194651919574055,0.5369665016642051,0.623043673763475,1
0.79,0.3,0.2828184605572251,0.4222281178112848,0.5372924687869792,0.6234250571260248,1
0.79125,0.3,0.282720683297362,0.4225092593006366,0.5376176060917862,0.6238059047419631,1
0.7925,0.3,0.28262335105034686,0.4227899397264998,0.5379419173622593,0.6241862191187101,1
0.7937500000000001,0.3,0.2825264610209391,0.4230701551896615,0.5382654063768436,0.6245660027375015,1
0.795,0.3,0.2824300104367325,0.4233499018290212,0.5385880769084602,0.6249452580535967,1
0.79625,0.3,0.28233399654793023,0.42362917582163784,0.5389099327241652,0.6253239874965398,1
0.7975,0.3,0.28223841662710886,0.4239079733827479,0.5392309775848322,0.6257021934703655,1
0.7987500000000001,0.3,0.28214326796899997,0.424186290765804,0.539551215244824,0.6260798783538541,1
0.8,0.3,0.2820485478902638,0.424464124262498,0.5398706494516844,0.6264570445007213,1
0.80125,0.3,0.2819542537292703,0.42474147020277964,0.5401892839458305,0.6268336942398794,1
0.8025,0.3,0.2818603828458807,0.4250183249548819,0.5405071224602491,0.6272098298756388,1
0.80375,0.3,0.2817669326212346,0.425294684925341,0.5408241687202103,0.6275854536879513,1
0.805,0.3,0.2816739004575354,0.42557054655900306,0.5411404264429795,0.6279605679326153,1
0.80625,0.3,0.28158128377784086,0.42584590633904695,0.541455899337537,0.628335174841523,1
0.8075,0.3,0.2814890800258566,0.4261207607869837,0.541770591104304,0.628709276622865,1
0.80875,0.3,0.2813972866657313,0.426395106462668,0.5420845054348822,0.6290828754613343,1
0.81,0.3,0.2813059011818537,0.4266689399642998,0.5423976460117905,0.629455973518389,1
0.81125,0.3,0.28121492107865037,0.4269422579284291,0.5427100165082009,0.6298285729324333,1
