Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.2601,0.08549999999999999,0.22295930863308597,0.07004466400144689,0.5812499999999999,0.21678722842344322,0.575
0.2601,0.0856,0.22282421318983786,0.07016644871630363,0.5812499999999999,0.2172219530281903,0.575
0.2601,0.0857,0.22268954996519613,0.07028787627422213,0.5812499999999999,0.21765564294740325,0.575
0.2601,0.0858,0.22255531491196437,0.07040895007757807,0.5812499999999999,0.21808830837886137,0.575
0.2601,0.0859,0.2224215040443926,0.0705296734771008,0.5812499999999999,0.21851995936624766,0.575
0.2601,0.086,0.22228811343690347,0.07065004977294433,0.5812499999999999,0.21895060580232764,0.575
0.2601,0.0861,0.22215513922284608,0.07077008221573385,0.5812499999999999,0.21938025743206405,0.575
0.2601,0.0862,0.22202257759329164,0.07088977400757782,0.5812499999999999,0.21980892385562176,0.575
0.2601,0.0863,0.22189042479584672,0.07100912830306404,0.5812499999999999,0.22023661453133545,0.575
0.2601,0.0864,0.2217586771335084,0.07112814821022248,0.5812499999999999,0.22066333877856947,0.575
0.2601,0.0865,0.2216273309635492,0.07124683679146228,0.5812499999999999,0.22108910578049898,0.575
0.2601,0.0866,0.22149638269642008,0.07136519706449175,0.5812499999999999,0.22151392458685792,0.575
0.2601,0.0867,0.22136582879469302,0.07148323200320915,0.5812499999999999,0.2219378041165756,0.575
0.2601,0.0868,0.22123566577202453,0.07160094453857126,0.5812499999999999,0.22236075316036932,0.575
0.2601,0.08689999999999999,0.22110589019214563,0.07171833755944354,0.5812499999999999,0.2227827803832681,0.575
0.2601,0.087,0.22097649866787727,0.07183541391342624,0.5812499999999999,0.22320389432707438,0.575
0.2601,0.0871,0.22084748786017308,0.0719521764076604,0.5812499999999999,0.22362410341275538,0.575
0.2601,0.0872,0.2207188544771816,0.07206862780961312,0.5812499999999999,0.2240434159427876,0.575
0.2601,0.0873,0.22059059527333308,0.07218477084784698,0.5812499999999999,0.22446184010344167,0.575
0.2601,0.08739999999999999,0.2204627070484521,0.07230060821276488,0.5812499999999999,0.22487938396699803,0.575
0.2601,0.0875,0.22033518664688734,0.07241614255734145,0.5812499999999999,0.22529605549392523,0.575
0.2601,0.0876,0.22020803095666064,0.07253137649783759,0.5812499999999999,0.22571186253500805,0.575
0.2601,0.0877,0.22008123690864745,0.0726463126144891,0.5812499999999999,0.22612681283339373,0.575
0.2601,0.0878,0.21995480147576324,0.07276095345219163,0.5812499999999999,0.22654091402663123,0.575
0.2601,0.08789999999999999,0.21982872167217787,0.07287530152115838,0.5812499999999999,0.22695417364863354,0.575
0.2601,0.088,0.21970299455254783,0.0729893592975676,0.5812499999999999,0.22736659913159846,0.575
0.2601,0.0881,0.21957761721126154,0.07310312922419482,0.5812499999999999,0.22777819780789776,0.575
0.2601,0.0882,0.2194525867817099,0.07321661371102732,0.5812499999999999,0.22818897691190132,0.575
0.2601,0.08829999999999999,0.21932790043556893,0.07332981513586634,0.5812499999999999,0.2285989435817712,0.575
0.2601,0.08839999999999999,0.21920355538209738,0.07344273584491649,0.5812499999999999,0.22900810486122222,0.575
0.2601,0.0885,0.2190795488674584,0.07355537815335715,0.5812499999999999,0.2294164677012154,0.575
0.2601,0.0886,0.21895587817404874,0.07366774434590538,0.5812499999999999,0.22982403896163955,0.575
0.2601,0.0887,0.2188325406198483,0.0737798366773623,0.5812499999999999,0.230230825412938,0.575
0.2601,0.08879999999999999,0.21870953355777947,0.07389165737315159,0.5812499999999999,0.23063683373771382,0.575
0.2601,0.08889999999999999,0.21858685437508807,0.07400320862984053,0.5812499999999999,0.23104207053227738,0.575
0.2601,0.089,0.2184645004927338,0.07411449261565078,0.5812499999999999,0.23144654230817321,0.575
0.2601,0.0891,0.2183424693647938,0.07422551147096114,0.5812499999999999,0.23185025549367405,0.575
0.2601,0.0892,0.2182207584778812,0.07433626730879464,0.5812499999999999,0.2322532164352354,0.575
0.2601,0.08929999999999999,0.2180993653505768,0.07444676221529735,0.5812499999999999,0.23265543139891973,0.575
0.2601,0.0894,0.21797828753287385,0.07455699825020441,0.5812499999999999,0.23305690657178577,0.575
0.2601,0.0895,0.2178575226056313,0.07466697744729936,0.5812499999999999,0.2334576480632594,0.575
0.2601,0.0896,0.21773706818004504,0.0747767018148589,0.5812499999999999,0.23385766190645596,0.575
0.2601,0.0897,0.21761692189712592,0.07488617333609177,0.5812499999999999,0.2342569540594892,0.575
0.2601,0.08979999999999999,0.21749708142718976,0.07499539372540837,0.5812999999999999,0.2346555304067486,0.575
0.2601,0.0899,0.217377544469361,0.07510436494414899,0.5812999999999999,0.23505339676014242,0.575
0.2601,0.09,0.21725830875108504,0.07521308911682631,0.5812999999999999,0.23545055886031976,0.575
0.2602,0.074,0.24438776200299447,0.05115763085268889,0.5816,0.1523107112098445,0.575
0.2602,0.0741,0.24412292008154804,0.051387749279054,0.5816,0.15306455299100263,0.575
0.2602,0.0742,0.24386099411424247,0.05161542434862449,0.5816,0.15381117518024215,0.575
0.2602,0.07429999999999999,0.2436018962191575,0.05184072983960784,0.5816,0.1545507954582478,0.575
0.2602,0.0744,0.24334554274065473,0.05206373598370087,0.5816,0.15528362108532776,0.575
0.2602,0.0745,0.24309185397233596,0.05228450969851275,0.5816,0.1560098495825651,0.575
0.2602,0.0746,0.24284075390282733,0.05250311480084028,0.5816,0.1567296693569619,0.575
0.2602,0.0747,0.2425921699821918,0.052719612202643186,0.5816,0.15744326027594116,0.575
0.2602,0.07479999999999999,0.24234603290691215,0.05293406009143652,0.5816,0.15815079419627132,0.575
0.2602,0.0749,0.24210227642170568,0.0531465140965689,0.5816,0.1588524354516615,0.575
0.2602,0.075,0.24186083713657336,0.05335702744271755,0.5816,0.1595483413029513,0.575
0.2602,0.0751,0.2416216543576873,0.05356565109177688,0.5816,0.16023866235431491,0.575
0.2602,0.0752,0.24138466993085267,0.05377243387419873,0.5816,0.1609235429385813,0.575
0.2602,0.07529999999999999,0.24114982809643035,0.05397742261071677,0.5816,0.16160312147439984,0.575
0.2602,0.0754,0.24091707535470586,0.05418066211376421,0.58155,0.16227753079774063,0.575
0.2602,0.0755,0.24068636034081337,0.05438219473362114,0.58155,0.16294689846991373,0.575
0.2602,0.0756,0.24045763370836726,0.054582062833237015,0.58155,0.16361134706419692,0.575
0.2602,0.07569999999999999,0.24023084802112504,0.05478030624643512,0.58155,0.16427099443271256,0.575
0.2602,0.07579999999999999,0.24000595765196625,0.05497696328858128,0.58155,0.16492595395532847,0.575
0.2602,0.0759,0.23978291868862062,0.0551720708356846,0.58155,0.16557633477196199,0.575
0.2602,0.076,0.23956168884560097,0.05536566439829458,0.58155,0.16622224199962626,0.575
0.2602,0.0761,0.23934222738183691,0.05555777819061481,0.58155,0.16686377693545967,0.575
0.2602,0.07619999999999999,0.2391244950235829,0.05574844519519227,0.58155,0.16750103724678056,0.575
0.2602,0.07629999999999999,0.2389084538921784,0.0559376972235357,0.58155,0.16813411714920795,0.575
0.2602,0.0764,0.23869406743630253,0.056125564972963546,0.58155,0.1687631075737246,0.575
0.2602,0.0765,0.2384813003683891,0.056312078079960325,0.58155,0.16938809632350146,0.575
0.2602,0.0766,0.23827011860488256,0.056497265170312484,0.58155,0.17000916822127307,0.575
0.2602,0.07669999999999999,0.23806048921006093,0.056681153906250184,0.58155,0.1706264052479349,0.575
0.2602,0.0768,0.23785238034318423,0.056863771030799384,0.58155,0.17123988667294884,0.575
0.2602,0.0769,0.2376457612087069,0.05704514240956323,0.58155,0.17184968917721233,0.575
0.2602,0.077,0.2374406020093457,0.05722529307010775,0.58155,0.17245588696889758,0.575
0.2602,0.0771,0.23723687390183612,0.05740424723909154,0.58155,0.17305855189266212,0.575
0.2602,0.07719999999999999,0.2370345489551372,0.05758202837734109,0.58155,0.17365775353284055,0.575
0.2602,0.0773,0.23683360011097304,0.057758659212966856,0.58155,0.17425355931087416,0.575
0.2602,0.0774,0.2366340011465293,0.05793416177266848,0.58155,0.17484603457743186,0.575
0.2602,0.0775,0.23643572663915363,0.05810855741136162,0.58155,0.17543524269960029,0.575
0.2602,0.0776,0.23623875193295985,0.05828186684020514,0.58155,0.17602124514337514,0.575
0.2602,0.07769999999999999,0.23604305310718177,0.05845411015316148,0.58155,0.176604101551848,0.575
0.2602,0.0778,0.23584860694618698,0.05862530685216346,0.58155,0.17718386981929704,0.575
0.2602,0.0779,0.23565539091103677,0.05879547587098431,0.58155,0.17776060616146938,0.575
0.2602,0.078,0.23546338311248938,0.05896463559789622,0.58155,0.1783343651823075,0.575
0.2602,0.0781,0.23527256228537982,0.059132803897173555,0.58155,0.17890519993727588,0.575
0.2602,0.07819999999999999,0.2350829077642695,0.059299998129531295,0.58155,0.1794731619935622,0.575
0.2602,0.0783,0.23489439946029633,0.05946623517155569,0.58155,0.1800383014873163,0.575
0.2602,0.0784,0.2347070178391651,0.0596315314341777,0.58155,0.18060066717807544,0.575
0.2602,0.0785,0.23452074390018895,0.05979590288026482,0.58155,0.18116030650060053,0.575
0.2602,0.0786,0.23433555915634557,0.05995936504136201,0.58155,0.1817172656142053,0.575
0.2602,0.07869999999999999,0.2341514456152714,0.06012193303364365,0.58155,0.18227158944977284,0.575
0.2602,0.0788,0.23396838576113932,0.06028362157312661,0.58155,0.18282332175459515,0.575
0.2602,0.0789,0.23378636253739155,0.06044444499016343,0.58155,0.18337250513509695,0.575
0.2602,0.079,0.2336053593302535,0.060604417243280514,0.58155,0.18391918109763522,0.575
0.2602,0.0791,0.23342535995300245,0.060763551932385224,0.58155,0.18446339008743542,0.575
0.2602,0.07919999999999999,0.2332463486309382,0.060921862311379985,0.58155,0.18500517152579563,0.575
0.2602,0.0793,0.23306830998703204,0.06107936130020958,0.58155,0.1855445638456134,0.575
0.2602,0.0794,0.23289122902820025,0.061236061496385705,0.58155,0.18608160452537376,0.575
0.2602,0.0795,0.23271509113218347,0.061391975185998676,0.58155,0.18661633012163883,0.575
0.2602,0.07959999999999999,0.23253988203499054,0.061547114354259316,0.58155,0.18714877630014456,0.575
0.2602,0.0797,0.23236558781888478,0.06170149069558458,0.58155,0.1876789778655569,0.575
0.2602,0.0798,0.23219219490087456,0.06185511562325873,0.58155,0.1882069687899838,0.575
0.2602,0.0799,0.23201969002169537,0.06200800027868328,0.58155,0.18873278224027087,0.575
0.2602,0.08,0.23184806023524399,0.06216015554024752,0.58155,0.1892564506041826,0.575
0.2602,0.08009999999999999,0.23167729289845934,0.06231159203182313,0.58155,0.18977800551547544,0.575
0.2602,0.0802,0.23150737566160667,0.06246232013092117,0.58155,0.1902974778779805,0.575
0.2602,0.0803,0.23133829645896004,0.06261234997651483,0.58155,0.19081489788869785,0.575
0.2602,0.0804,0.23117004349987086,0.06276169147653762,0.58155,0.19133029505993399,0.575
0.2602,0.0805,0.23100260526016858,0.0629103543151025,0.58155,0.19184369824062672,0.575
0.2602,0.08059999999999999,0.2308359704739287,0.06305834795941409,0.58155,0.19235513563675183,0.575
0.2602,0.0807,0.23067012812554372,0.06320568166642514,0.58155,0.1928646348309882,0.575
0.2602,0.0808,0.23050506744210944,0.0633523644892292,0.58155,0.19337222280160066,0.575
0.2602,0.0809,0.2303407778861069,0.0634984052832048,0.58155,0.19387792594059025,0.575
0.2602,0.081,0.23017724914836163,0.06364381271192655,0.58155,0.1943817700711603,0.575
0.2602,0.08109999999999999,0.2300144711412688,0.06378859525285425,0.58155,0.19488378046452456,0.575
0.2602,0.0812,0.22985243399227281,0.06393276120280673,0.58155,0.1953839818560863,0.575
0.2602,0.0813,0.22969112803759284,0.06407631868323081,0.58155,0.19588239846100797,0.575
0.2602,0.0814,0.22953054381618127,0.06421927564527329,0.58155,0.1963790539892041,0.575
0.2602,0.0815,0.22937067206389802,0.06436163987467357,0.58155,0.1968739716598018,0.575
0.2602,0.08159999999999999,0.2292115037078983,0.06450341899647513,0.58155,0.1973671742150739,0.575
0.2602,0.0817,0.22905302986123452,0.06464462047955853,0.58155,0.1978586839338352,0.575
0.2602,0.0818,0.22889524181763074,0.06478525164102927,0.58155,0.19834852264442315,0.575
0.2602,0.0819,0.22873813104646334,0.06492531965043231,0.58155,0.19883671173715622,0.575
0.2602,0.08199999999999999,0.22858168918790436,0.0650648315338303,0.58155,0.19932327217639828,0.575
0.2602,0.08209999999999999,0.22842590804824447,0.0652037941777314,0.58155,0.1998082245121727,0.575
0.2602,0.0822,0.2282707795953702,0.06534221433288621,0.58155,0.20029158889139867,0.575
0.2602,0.0823,0.2281162959544042,0.06548009861794916,0.58155,0.20077338506872017,0.575
0.2602,0.0824,0.22796244940349242,0.06561745352301698,0.58155,0.20125363241697258,0.575
0.2602,0.08249999999999999,0.22780923236972966,0.06575428541304898,0.58155,0.201732349937308,0.575
0.2602,0.08259999999999999,0.22765663742523207,0.06589060053116552,0.58155,0.20220955626895298,0.575
0.2602,0.0827,0.22750465728332986,0.06602640500184594,0.58155,0.2026852696986735,0.575
0.2602,0.0828,0.22735328479489852,0.06616170483400917,0.58155,0.20315950816989034,0.575
0.2602,0.0829,0.22720251294480098,0.06629650592400071,0.58155,0.20363228929152513,0.575
0.2602,0.08299999999999999,0.22705233484844967,0.06643081405848095,0.58155,0.20410363034654802,0.575
0.2602,0.0831,0.2269027437484848,0.06656463491721429,0.58155,0.20457354830023364,0.575
0.2602,0.0832,0.22675373301155188,0.06669797407577521,0.58155,0.20504205980817697,0.575
0.2602,0.0833,0.22660529612519015,0.06683083700816207,0.58155,0.20550918122402886,0.575
0.2602,0.0834,0.22645742669481694,0.06696322908932853,0.58155,0.20597492860699662,0.575
0.2602,0.08349999999999999,0.22631011844080173,0.06709515559764276,0.58155,0.20643931772912358,0.575
0.2602,0.0836,0.22616336519564606,0.06722662171725347,0.58155,0.2069023640823014,0.575
0.2602,0.0837,0.22601716090123636,0.06735763254039935,0.58155,0.20736408288510644,0.575
0.2602,0.0838,0.225871499606193,0.06748819306963406,0.58155,0.20782448908939424,0.575
0.2602,0.0839,0.2257263754632916,0.06761830821999301,0.58155,0.20828359738671784,0.575
0.2602,0.08399999999999999,0.22558178272697493,0.06774798282108219,0.58155,0.20874142221451697,0.575
0.2602,0.0841,0.22543771575092764,0.06787722161911557,0.58155,0.209197977762156,0.575
0.2602,0.0842,0.22529416898573212,0.068006029278884,0.58155,0.2096532779767586,0.575
0.2602,0.0843,0.22515113697659472,0.06813441038566478,0.58155,0.210107336568866,0.575
0.2602,0.0844,0.2250086143611329,0.06826236944708071,0.58155,0.2105601670179491,0.575
0.2602,0.08449999999999999,0.224866595867237,0.06838991089489502,0.58155,0.2110117825777285,0.575
0.2602,0.0846,0.22472507631098887,0.06851703908676103,0.58155,0.2114621962813596,0.575
0.2602,0.0847,0.22458405059464348,0.0686437583079159,0.58155,0.21191142094645793,0.575
0.2602,0.0848,0.22444351370466634,0.06877007277283054,0.58155,0.2123594691799873,0.575
0.2602,0.0849,0.22430346070983015,0.06889598662680729,0.58155,0.21280635338300147,0.575
0.2602,0.08499999999999999,0.22416388675937077,0.06902150394752962,0.58155,0.21325208575523438,0.575
0.2602,0.0851,0.22402478708118334,0.06914662874657686,0.58155,0.21369667829959746,0.575
0.2602,0.0852,0.22388615698007908,0.06927136497088852,0.58155,0.21414014282652177,0.575
0.2602,0.0853,0.22374799183609206,0.06939571650418673,0.58155,0.21458249095817503,0.575
0.2602,0.0854,0.22361028710282668,0.06951968716836421,0.58155,0.21502373413258186,0.575
0.2602,0.08549999999999999,0.2234730383058547,0.06964328072483102,0.58155,0.2154638836076178,0.575
0.2602,0.0856,0.22333624104115557,0.06976650087582456,0.58155,0.21590295046489713,0.575
0.2602,0.0857,0.22319989097360393,0.06988935126567979,0.58155,0.21634094561354067,0.575
0.2602,0.0858,0.22306398383549025,0.07001183548207275,0.58155,0.21677787979386723,0.575
0.2602,0.0859,0.22292851542509062,0.07013395705722097,0.58155,0.21721376358095548,0.575
0.2602,0.086,0.2227934816052673,0.0702557194690601,0.58155,0.21764860738813582,0.575
0.2602,0.0861,0.22265887830211023,0.07037712614238463,0.58155,0.2180824214703772,0.575
0.2602,0.0862,0.2225247015036192,0.0704981804499545,0.58155,0.21851521592757175,0.575
0.2602,0.0863,0.22239094725841016,0.07061888571358284,0.58155,0.21894700070776393,0.575
0.2602,0.0864,0.22225761167446675,0.07073924520518386,0.58155,0.2193777856102624,0.575
0.2602,0.0865,0.22212469091791887,0.07085926214780033,0.58155,0.21980758028868724,0.575
0.2602,0.0866,0.22199218121185105,0.07097893971660238,0.58155,0.22023639425394376,0.575
0.2602,0.0867,0.2218600788351491,0.07109828103985884,0.58155,0.22066423687709846,0.575
0.2602,0.0868,0.2217283801213712,0.07121728919988476,0.58155,0.22109111739219564,0.575
0.2602,0.08689999999999999,0.22159708145764564,0.07133596723396654,0.58155,0.22151704489900936,0.575
0.2602,0.087,0.22146617928360232,0.07145431813526086,0.58155,0.22194202836570914,0.575
0.2602,0.0871,0.22133567009033164,0.07157234485366883,0.58155,0.22236607663145705,0.575
0.2602,0.0872,0.22120555041935858,0.07169005029669809,0.58155,0.22278919840897132,0.575
0.2602,0.0873,0.22107581686166095,0.07180743733028723,0.58155,0.2232114022869737,0.575
0.2602,0.08739999999999999,0.22094646605669427,0.07192450877962593,0.58155,0.2236326967326259,0.575
0.2602,0.0875,0.22081749469145326,0.07204126742994181,0.58155,0.22405309009387153,0.575
0.2602,0.0876,0.22068889949954812,0.0721577160272788,0.58155,0.22447259060174374,0.575
0.2602,0.0877,0.2205606772603118,0.07227385727924521,0.58155,0.2248912063725919,0.575
0.2602,0.0878,0.22043282479791815,0.07238969385575617,0.58155,0.22530894541028745,0.575
0.2602,0.08789999999999999,0.2203053389805337,0.07250522838974446,0.58155,0.22572581560833896,0.575
0.2602,0.088,0.22017821671948057,0.07262046347786578,0.58155,0.22614182475198455,0.575
0.2602,0.0881,0.220051454968423,0.07273540168118167,0.58155,0.22655698052022413,0.575
0.2602,0.0882,0.2199250507225777,0.07285004552582199,0.58155,0.2269712904877893,0.575
0.2602,0.08829999999999999,0.21979900101792868,0.07296439750364606,0.58155,0.22738476212711078,0.575
0.2602,0.08839999999999999,0.21967330293048115,0.07307846007286845,0.58155,0.22779740281017566,0.575
0.2602,0.0885,0.21954795357551699,0.07319223565868534,0.58155,0.22820921981039197,0.575
0.2602,0.0886,0.2194229501068735,0.07330572665388012,0.58155,0.22862022030438964,0.575
0.2602,0.0887,0.21929828971623785,0.07341893541941638,0.58155,0.22903041137378524,0.575
0.2602,0.08879999999999999,0.21917396963246163,0.0735318642850142,0.58155,0.22943980000689235,0.575
0.2602,0.08889999999999999,0.21904998712088386,0.07364451554971797,0.58155,0.22984839310041616,0.575
0.2602,0.089,0.21892633948267498,0.07375689148244913,0.58155,0.23025619746109374,0.575
0.2602,0.0891,0.2188030240541975,0.07386899432254217,0.58155,0.23066321980728927,0.575
0.2602,0.0892,0.218680038206376,0.07398082628027457,0.58155,0.2310694667705715,0.575
0.2602,0.08929999999999999,0.21855737934408137,0.07409238953738398,0.58155,0.23147494489725393,0.575
0.2602,0.0894,0.21843504490553567,0.07420368624756878,0.58155,0.23187966064988094,0.575
0.2602,0.0895,0.21831303236172334,0.0743147185369829,0.58155,0.23228362040870187,0.575
0.2602,0.0896,0.21819133921581652,0.0744254885047173,0.58155,0.23268683047310768,0.575
0.2602,0.0897,0.21806996300261972,0.07453599822326853,0.58155,0.2330892970630191,0.575
0.2602,0.08979999999999999,0.21794890128801575,0.07464624973900398,0.58155,0.23349102632027421,0.575
0.2602,0.0899,0.21782815166843417,0.07475624507260706,0.58155,0.23389202430995687,0.575
