Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,alpha_over_gamma,winner_k,gap2_minus_gap1
0.26635,0.08370000000000001,0.28873686399149995,0.28111441293285294,0.28111441293285294,2,-0.007622451058647006
0.26635,0.08375,0.2888327969094775,0.28112459231830433,0.28112459231830433,2,-0.007708204591173162
0.26635,0.0838,0.2889292370338987,0.2811347780190395,0.2811347780190395,2,-0.007794459014859201
0.26635,0.08385000000000001,0.28902619100498234,0.28114497003539934,0.28114497003539934,2,-0.007881220969582992
0.26635,0.0839,0.2891236656094119,0.28115516836772503,0.28115516836772503,2,-0.007968497241686856
0.26635,0.08395000000000001,0.2892216677848864,0.2811653730163563,0.2811653730163563,2,-0.008056294768530092
0.26635,0.084,0.28932020462483865,0.2811755839816324,0.2811755839816324,2,-0.008144620643206257
0.26635,0.08405,0.28941928338336326,0.2811858012638955,0.2811858012638955,2,-0.008233482119467783
0.26635,0.08410000000000001,0.2895189114803226,0.28119602486348483,0.28119602486348483,2,-0.008322886616837777
0.26635,0.08415,0.28961909650668954,0.28120625478074,0.28120625478074,2,-0.008412841725949527
0.26635,0.08420000000000001,0.2897198462300987,0.2812164910160011,0.2812164910160011,2,-0.008503355214097619
0.26635,0.08425,0.28982116860062174,0.28122673356960826,0.28122673356960826,2,-0.008594435031013481
0.26635,0.0843,0.2899230717568184,0.2812369824419016,0.2812369824419016,2,-0.008686089314916823
0.26635,0.08435000000000001,0.2900255640320013,0.28124723763322024,0.28124723763322024,2,-0.008778326398781067
0.26635,0.0844,0.29012865396081505,0.2812574991439045,0.2812574991439045,2,-0.008871154816910531
0.26635,0.08445000000000001,0.29023235028608146,0.2812677669742934,0.2812677669742934,2,-0.008964583311788066
0.26635,0.0845,0.290336661965946,0.28127804112472654,0.28127804112472654,2,-0.009058620841219445
0.26635,0.08455,0.29044159818134235,0.28128832159554296,0.28128832159554296,2,-0.009153276585799397
0.26635,0.08460000000000001,0.29054716834380695,0.28129860838708176,0.28129860838708176,2,-0.009248559956725189
0.26635,0.08465,0.29065338210362246,0.2813089014996839,0.2813089014996839,2,-0.009344480603938554
0.26635,0.08470000000000001,0.29076024935836126,0.28131920093368573,0.28131920093368573,2,-0.009441048424675524
0.26635,0.08475,0.2908677802618051,0.2813295066894277,0.2813295066894277,2,-0.00953827357237741
0.26635,0.0848,0.29097598523329515,0.28133981876724923,0.28133981876724923,2,-0.009636166466045926
0.26635,0.08485000000000001,0.29108487496751556,0.2813501371674886,0.2813501371674886,2,-0.009734737800026982
0.26635,0.0849,0.29119446044474395,0.2813604618904849,0.2813604618904849,2,-0.009833998554259038
0.26635,0.08495000000000001,0.29130475294160374,0.2813707929365762,0.2813707929365762,2,-0.009933960005027553
0.26635,0.085,0.2914157640423522,0.28138113030610046,0.28138113030610046,2,-0.010034633736251741
0.26635,0.08505,0.29152750565068225,0.2813914739993978,0.2813914739993978,2,-0.01013603165128446
0.26635,0.08510000000000001,0.2916399900021681,0.28140182401680525,0.28140182401680525,2,-0.010238165985362868
0.26635,0.08515,0.29175322967731265,0.2814121803586618,0.2814121803586618,2,-0.010341049318650875
0.26635,0.08520000000000001,0.29186723761523276,0.2814225430253045,0.2814225430253045,2,-0.01044469458992825
0.26635,0.08525,0.29198202712811555,0.28143291201707255,0.28143291201707255,2,-0.010549115111043006
0.26635,0.0853,0.28838726543569004,0.2814432873343045,0.2814432873343045,2,-0.006943978101385528
0.26635,0.08535000000000001,0.2863838162779075,0.28145366897733665,0.28145366897733665,2,-0.004930147300570842
0.26635,0.0854,0.2849602023164787,0.2814640569465075,0.2814640569465075,2,-0.003496145369971171
0.26635,0.08545000000000001,0.28380109326306885,0.28147445124215414,0.28147445124215414,2,-0.0023266420209147043
0.26635,0.0855,0.2828024014155374,0.2814848518646155,0.2814848518646155,2,-0.0013175495509218926
0.26639999999999997,0.0825,0.28652452402434037,0.2808770286261273,0.2808770286261273,2,-0.005647495398213076
0.26639999999999997,0.08255,0.2866096506905656,0.28088705255662055,0.28088705255662055,2,-0.005722598133945045
0.26639999999999997,0.0826,0.28669515612863417,0.2808970827912993,0.2808970827912993,2,-0.005798073337334841
0.26639999999999997,0.08265,0.28678104440184704,0.28090711933050566,0.28090711933050566,2,-0.005873925071341379
0.26639999999999997,0.08270000000000001,0.28686731964712475,0.28091716217458024,0.28091716217458024,2,-0.005950157472544515
0.26639999999999997,0.08275,0.2869539860768755,0.2809272113238646,0.2809272113238646,2,-0.006026774753010888
0.26639999999999997,0.0828,0.2870410479809296,0.2809372667787004,0.2809372667787004,2,-0.006103781202229208
0.26639999999999997,0.08285000000000001,0.28712850972853676,0.28094732853942755,0.28094732853942755,2,-0.006181181189109208
0.26639999999999997,0.0829,0.28721637577043674,0.28095739660638896,0.28095739660638896,2,-0.006258979164047773
0.26639999999999997,0.08295000000000001,0.28730465064098365,0.2809674709799235,0.2809674709799235,2,-0.006337179661060177
0.26639999999999997,0.083,0.2873933389603641,0.2809775516603745,0.2809775516603745,2,-0.006415787299989595
0.26639999999999997,0.08305,0.2874824454368657,0.2809876386480821,0.2809876386480821,2,-0.006494806788783558
0.26639999999999997,0.08310000000000001,0.28757197486925123,0.2809977319433859,0.2809977319433859,2,-0.006574242925865337
0.26639999999999997,0.08315,0.2876619321491947,0.2810078315466283,0.2810078315466283,2,-0.006654100602566437
0.26639999999999997,0.08320000000000001,0.2877523222637988,0.2810179374581478,0.2810179374581478,2,-0.006734384805651028
0.26639999999999997,0.08325,0.2878431502982299,0.28102804967828676,0.28102804967828676,2,-0.006815100619943115
0.26639999999999997,0.0833,0.2879344214384101,0.28103816820738636,0.28103816820738636,2,-0.006896253231023719
0.26639999999999997,0.08335000000000001,0.28802614097383444,0.2810482930457847,0.2810482930457847,2,-0.00697784792804973
0.26639999999999997,0.0834,0.28811831430047036,0.28105842419382476,0.28105842419382476,2,-0.007059890106645594
0.26639999999999997,0.08345000000000001,0.28821094692377053,0.28106856165184446,0.28106856165184446,2,-0.007142385271926066
0.26639999999999997,0.0835,0.28830404446179786,0.28107870542018626,0.28107870542018626,2,-0.0072253390416116
0.26639999999999997,0.08355,0.2883976126484619,0.28108885549918816,0.28108885549918816,2,-0.007308757149273759
0.26639999999999997,0.08360000000000001,0.2884916573368742,0.28109901188919234,0.28109901188919234,2,-0.007392645447681867
0.26639999999999997,0.08365,0.2885861845028369,0.28110917459053686,0.28110917459053686,2,-0.007477009912300048
0.26639999999999997,0.08370000000000001,0.28868120024845284,0.28111934360356383,0.28111934360356383,2,-0.007561856644889009
0.26639999999999997,0.08375,0.28877671080588063,0.28112951892861154,0.28112951892861154,2,-0.007647191877269088
0.26639999999999997,0.0838,0.28887272254123353,0.28113970056601983,0.28113970056601983,2,-0.007733021975213694
0.26639999999999997,0.08385000000000001,0.2889692419586289,0.2811498885161294,0.2811498885161294,2,-0.00781935344249951
0.26639999999999997,0.0839,0.2890662757043899,0.2811600827792785,0.2811600827792785,2,-0.00790619292511141
0.26639999999999997,0.08395000000000001,0.28916383057142625,0.28117028335580735,0.28117028335580735,2,-0.007993547215618901
0.26639999999999997,0.084,0.28926191350377145,0.2811804902460557,0.2811804902460557,2,-0.00808142325771577
0.26639999999999997,0.08405,0.2893605316013249,0.281190703450363,0.281190703450363,2,-0.0081698281509619
0.26639999999999997,0.08410000000000001,0.2894596921247619,0.2812009229690687,0.2812009229690687,2,-0.008258769155693235
0.26639999999999997,0.08415,0.2895594025006588,0.2812111488025108,0.2812111488025108,2,-0.008348253698148012
0.26639999999999997,0.08420000000000001,0.2896596703268344,0.28122138095102933,0.28122138095102933,2,-0.008438289375805041
0.26639999999999997,0.08425,0.28976050337789244,0.2812316194149633,0.2812316194149633,2,-0.008528883962929168
0.26639999999999997,0.0843,0.28986190961102704,0.28124186419465197,0.28124186419465197,2,-0.008620045416375066
0.26639999999999997,0.08435000000000001,0.28996389717203774,0.2812521152904337,0.2812521152904337,2,-0.008711781881604042
0.26639999999999997,0.0844,0.29006647440163985,0.2812623727026476,0.2812623727026476,2,-0.008804101698992262
0.26639999999999997,0.08445000000000001,0.29016964984202204,0.28127263643163225,0.28127263643163225,2,-0.008897013410389787
0.26639999999999997,0.0845,0.29027343224369684,0.2812829064777265,0.2812829064777265,2,-0.008990525765970314
0.26639999999999997,0.08455,0.29037783057265315,0.2812931828412679,0.2812931828412679,2,-0.009084647731385231
0.26639999999999997,0.08460000000000001,0.29048285401783625,0.2813034655225965,0.2813034655225965,2,-0.009179388495239749
0.26639999999999997,0.08465,0.29058851199894026,0.28131375452204965,0.28131375452204965,2,-0.009274757476890605
0.26639999999999997,0.08470000000000001,0.2906948141745916,0.281324049839966,0.281324049839966,2,-0.009370764334625581
0.26639999999999997,0.08475,0.29080177045085476,0.2813343514766836,0.2813343514766836,2,-0.009467418974171138
0.26639999999999997,0.0848,0.2909093909901928,0.28134465943253995,0.28134465943253995,2,-0.009564731557652861
0.26639999999999997,0.08485000000000001,0.2910176862208008,0.28135497370787405,0.28135497370787405,2,-0.009662712512926774
0.26639999999999997,0.0849,0.2911266668463927,0.28136529430302337,0.28136529430302337,2,-0.00976137254336934
0.26639999999999997,0.08495000000000001,0.2912363438564752,0.28137562121832504,0.28137562121832504,2,-0.009860722638150132
0.26639999999999997,0.085,0.2913467285370887,0.2813859544541178,0.2813859544541178,2,-0.009960774082970913
0.26639999999999997,0.08505,0.291457832482093,0.28139629401073984,0.28139629401073984,2,-0.01006153847135316
0.26639999999999997,0.08510000000000001,0.2915696676049974,0.2814066398885266,0.2814066398885266,2,-0.010163027716470818
0.26639999999999997,0.08515,0.2916822461514005,0.28141699208781656,0.28141699208781656,2,-0.010265254063583917
0.26639999999999997,0.08520000000000001,0.29179558071200945,0.28142735060894863,0.28142735060894863,2,-0.010368230103060816
0.26639999999999997,0.08525,0.2919096842364046,0.2814377154522575,0.2814377154522575,2,-0.010471968784147134
0.26639999999999997,0.0853,0.2920245700474288,0.2814480866180809,0.2814480866180809,2,-0.010576483429347916
0.26639999999999997,0.08535000000000001,0.29214025185637327,0.28145846410675707,0.28145846410675707,2,-0.0106817877496162
0.26639999999999997,0.0854,0.28919819754176845,0.281468847918622,0.281468847918622,2,-0.007729349623146475
0.26639999999999997,0.08545000000000001,0.2869256932648678,0.2814792380540134,0.2814792380540134,2,-0.005446455210854351
0.26639999999999997,0.0855,0.2854117593958272,0.2814896345132661,0.2814896345132661,2,-0.003922124882561107
0.26644999999999996,0.0825,0.2864777122361429,0.2808820591214106,0.2808820591214106,2,-0.0055956531147322575
0.26644999999999996,0.08255,0.2865625322177434,0.2808920790642057,0.2808920790642057,2,-0.005670453153537702
0.26644999999999996,0.0826,0.2866477273267607,0.28090210530828613,0.28090210530828613,2,-0.005745622018474561
0.26644999999999996,0.08265,0.2867333015585131,0.2809121378539919,0.2809121378539919,2,-0.005821163704521237
0.26644999999999996,0.08270000000000001,0.2868192589801836,0.28092217670166225,0.28092217670166225,2,-0.005897082278521371
0.26644999999999996,0.08275,0.28690560373263496,0.28093222185163985,0.28093222185163985,2,-0.00597338188099511
0.26644999999999996,0.0828,0.28699234003228313,0.2809422733042642,0.2809422733042642,2,-0.0060500667280189435
0.26644999999999996,0.08285000000000001,0.28707947217303487,0.280952331059876,0.280952331059876,2,-0.006127141113158874
0.26644999999999996,0.0829,0.28716700452828126,0.2809623951188151,0.2809623951188151,2,-0.006204609409466155
0.26644999999999996,0.08295000000000001,0.2872549415529728,0.280972465481422,0.280972465481422,2,-0.006282476071550802
0.26644999999999996,0.083,0.2873432877857507,0.2809825421480365,0.2809825421480365,2,-0.006360745637714216
0.26644999999999996,0.08305,0.28743204785115334,0.2809926251189988,0.2809926251189988,2,-0.006439422732154532
0.26644999999999996,0.08310000000000001,0.2875212264619029,0.2810027143946496,0.2810027143946496,2,-0.006518512067253346
0.26644999999999996,0.08315,0.28761082842126506,0.2810128099753269,0.2810128099753269,2,-0.0065980184459381586
0.26644999999999996,0.08320000000000001,0.28770085862549455,0.28102291186137296,0.28102291186137296,2,-0.0066779467641215895
0.26644999999999996,0.08325,0.2877913220663616,0.2810330200531262,0.2810330200531262,2,-0.006758302013235407
0.26644999999999996,0.0833,0.2878822238337728,0.2810431345509268,0.2810431345509268,2,-0.006839089282846045
0.26644999999999996,0.08335000000000001,0.28797356911847954,0.2810532553551139,0.2810532553551139,2,-0.00692031376336566
0.26644999999999996,0.0834,0.2880653632148828,0.2810633824660269,0.2810633824660269,2,-0.007001980748855885
0.26644999999999996,0.08345000000000001,0.2881576115239554,0.28107351588400753,0.28107351588400753,2,-0.007084095639947885
0.26644999999999996,0.0835,0.28825031955622904,0.28108365560939175,0.28108365560939175,2,-0.007166663946837293
0.26644999999999996,0.08355,0.28834349293494604,0.28109380164252057,0.28109380164252057,2,-0.007249691292425475
0.26644999999999996,0.08360000000000001,0.2884371373992858,0.2811039539837344,0.2811039539837344,2,-0.007333183415551392
0.26644999999999996,0.08365,0.2885312588077233,0.28111411263337127,0.28111411263337127,2,-0.007417146174352018
0.26644999999999996,0.08370000000000001,0.2886258631415219,0.2811242775917702,0.2811242775917702,2,-0.007501585549751666
0.26644999999999996,0.08375,0.2887209565083438,0.28113444885927047,0.28113444885927047,2,-0.007586507649073315
0.26644999999999996,0.0838,0.2888165451460106,0.2811446264362108,0.2811446264362108,2,-0.007671918709799774
0.26644999999999996,0.08385000000000001,0.28891263542640083,0.2811548103229314,0.2811548103229314,2,-0.007757825103469451
0.26644999999999996,0.0839,0.289009233859502,0.2811650005197693,0.2811650005197693,2,-0.00784423333973272
0.26644999999999996,0.08395000000000001,0.28910634709762056,0.2811751970270638,0.2811751970270638,2,-0.00793115007055678
0.26644999999999996,0.084,0.28920398193975405,0.2811853998451529,0.2811853998451529,2,-0.008018582094601157
0.26644999999999996,0.08405,0.28930214533614634,0.2811956089743775,0.2811956089743775,2,-0.008106536361768835
0.26644999999999996,0.08410000000000001,0.289400844393012,0.28120582441507397,0.28120582441507397,2,-0.008195019977938034
0.26644999999999996,0.08415,0.2895000863774726,0.281216046167581,0.281216046167581,2,-0.008284040209891597
0.26644999999999996,0.08420000000000001,0.2895998787226697,0.28122627423223723,0.28122627423223723,2,-0.008373604490432451
0.26644999999999996,0.08425,0.2897002290331044,0.281236508609381,0.281236508609381,2,-0.008463720423723398
0.26644999999999996,0.0843,0.2898011450901999,0.2812467492993505,0.2812467492993505,2,-0.008554395790849378
0.26644999999999996,0.08435000000000001,0.2899026348580936,0.2812569963024829,0.2812569963024829,2,-0.00864563855561068
0.26644999999999996,0.0844,0.2900047064896706,0.2812672496191177,0.2812672496191177,2,-0.008737456870552884
0.26644999999999996,0.08445000000000001,0.2901073683328607,0.28127750924959194,0.28127750924959194,2,-0.008829859083268776
0.26644999999999996,0.0845,0.29021062893721117,0.2812877751942428,0.2812877751942428,2,-0.008922853742968362
0.26644999999999996,0.08455,0.2903144970607364,0.2812980474534095,0.2812980474534095,2,-0.009016449607326893
0.26644999999999996,0.08460000000000001,0.29041898167707547,0.2813083260274279,0.2813083260274279,2,-0.009110655649647581
0.26644999999999996,0.08465,0.29052409198296825,0.28131861091663735,0.28131861091663735,2,-0.0092054810663309
0.26644999999999996,0.08470000000000001,0.29062983740606807,0.2813289021213738,0.2813289021213738,2,-0.009300935284694278
0.26644999999999996,0.08475,0.2907362276131033,0.28133919964197596,0.28133919964197596,2,-0.009397027971127347
0.26644999999999996,0.0848,0.2908432725184164,0.2813495034787798,0.2813495034787798,2,-0.009493769039636613
0.26644999999999996,0.08485000000000001,0.2909509822929069,0.28135981363212337,0.28135981363212337,2,-0.009591168660783522
0.26644999999999996,0.0849,0.29105936737336835,0.28137013010234224,0.28137013010234224,2,-0.009689237271026108
0.26644999999999996,0.08495000000000001,0.29116843847229995,0.2813804528897767,0.2813804528897767,2,-0.009787985582523251
0.26644999999999996,0.085,0.2912782065881559,0.28139078199476025,0.28139078199476025,2,-0.009887424593395644
0.26644999999999996,0.08505,0.29138868301611415,0.2814011174176311,0.2814011174176311,2,-0.009987565598483072
0.26644999999999996,0.08510000000000001,0.2914998793593545,0.2814114591587259,0.2814114591587259,2,-0.010088420200628612
0.26644999999999996,0.08515,0.2916118075408911,0.2814218072183809,0.2814218072183809,2,-0.010190000322510218
0.26644999999999996,0.08520000000000001,0.2917244798160145,0.28143216159693196,0.28143216159693196,2,-0.010292318219082552
0.26644999999999996,0.08525,0.2918379087853394,0.28144252229471783,0.28144252229471783,2,-0.01039538649062155
0.26644999999999996,0.0853,0.2919521074085336,0.2814528893120738,0.2814528893120738,2,-0.010499218096459817
0.26644999999999996,0.08535000000000001,0.2920670890187455,0.2814632626493354,0.2814632626493354,2,-0.010603826369410096
0.26644999999999996,0.0854,0.292182867337772,0.2814736423068379,0.2814736423068379,2,-0.010709225030934078
0.26644999999999996,0.08545000000000001,0.29229945649208366,0.2814840282849198,0.2814840282849198,2,-0.010815428207163857
0.26644999999999996,0.0855,0.2901785299067316,0.2814944205839148,0.2814944205839148,2,-0.008684109322816824
0.2665,0.0825,0.2864311290619255,0.2808870928644581,0.2808870928644581,2,-0.005544036197467406
0.2665,0.08255,0.2865156454174387,0.28089710882234686,0.28089710882234686,2,-0.0056185365950918165
0.2665,0.0826,0.28660053331580565,0.28090713107862114,0.28090713107862114,2,-0.005693402237184508
0.2665,0.08265,0.2866857966859342,0.28091715963362246,0.28091715963362246,2,-0.005768637052311731
0.2665,0.08270000000000001,0.28677143952690154,0.2809271944876895,0.2809271944876895,2,-0.005844245039212048
0.2665,0.08275,0.28685746590971106,0.2809372356411618,0.2809372356411618,2,-0.005920230268549265
0.2665,0.0828,0.28694387997910625,0.2809472830943797,0.2809472830943797,2,-0.005996596884726535
0.2665,0.08285000000000001,0.2870306859554486,0.28095733684768137,0.28095733684768137,2,-0.006073349107767245
0.2665,0.0829,0.2871178881366526,0.2809673969014078,0.2809673969014078,2,-0.006150491235244804
0.2665,0.08295000000000001,0.28720549090018915,0.2809774632558981,0.2809774632558981,2,-0.006228027644291034
0.2665,0.083,0.2872934987051499,0.2809875359114911,0.2809875359114911,2,-0.006305962793658804
0.2665,0.08305,0.28738191609438923,0.280997614868526,0.280997614868526,2,-0.006384301225863254
0.2665,0.08310000000000001,0.2874707476967267,0.28100770012734216,0.28100770012734216,2,-0.006463047569384539
0.2665,0.08315,0.28755999822924094,0.2810177916882791,0.2810177916882791,2,-0.006542206540961826
0.2665,0.08320000000000001,0.28764967249962803,0.28102788955167446,0.28102788955167446,2,-0.0066217829479535695
0.2665,0.08325,0.2877397754086443,0.2810379937178697,0.2810379937178697,2,-0.006701781690774622
0.2665,0.0833,0.28783031195264214,0.28104810418720133,0.28104810418720133,2,-0.006782207765440806
0.2665,0.08335000000000001,0.287921287226186,0.28105822096000965,0.28105822096000965,2,-0.006863066266176332
0.2665,0.0834,0.2880127064247675,0.28106834403663283,0.28106834403663283,2,-0.006944362388134673
0.2665,0.08345000000000001,0.288104574847612,0.2810784734174096,0.2810784734174096,2,-0.0070261014302023805
0.2665,0.0835,0.2881968979005873,0.28108860910267724,0.28108860910267724,2,-0.007108288797910034
0.2665,0.08355,0.28828968109922803,0.2810987510927778,0.2810987510927778,2,-0.0071909300064502135
0.2665,0.08360000000000001,0.28838293007184923,0.28110889938804645,0.28110889938804645,2,-0.007274030683802779
0.2665,0.08365,0.2884766505628012,0.28111905398882325,0.28111905398882325,2,-0.0073575965739779425
0.2665,0.08370000000000001,0.28857084843581554,0.2811292148954455,0.2811292148954455,2,-0.0074416335403700296
0.2665,0.08375,0.28866552967750897,0.28113938210825246,0.28113938210825246,2,-0.007526147569256514
0.2665,0.0838,0.2887607004009945,0.28114955562758126,0.28114955562758126,2,-0.0076111447734132365
0.2665,0.08385000000000001,0.28885636684963845,0.28115973545377115,0.28115973545377115,2,-0.007696631395867293
0.2665,0.0839,0.2889525354009691,0.2811699215871586,0.2811699215871586,2,-0.007782613813810513
0.2665,0.08395000000000001,0.2890492125707193,0.28118011402808263,0.28118011402808263,2,-0.007869098542636677
0.2665,0.084,0.2891464050170507,0.281190312776881,0.281190312776881,2,-0.007956092240169688
0.2665,0.08405,0.2892441195449221,0.2812005178338906,0.2812005178338906,2,-0.008043601711031467
0.2665,0.08410000000000001,0.2893423631106448,0.28121072919945045,0.28121072919945045,2,-0.00813163391119437
0.2665,0.08415,0.2894411428266192,0.2812209468738967,0.2812209468738967,2,-0.008220195952722498
0.2665,0.08420000000000001,0.2895404659662608,0.28123117085756855,0.28123117085756855,2,-0.008309295108692272
0.2665,0.08425,0.28964033996912236,0.2812414011508014,0.2812414011508014,2,-0.008398938818320989
0.2665,0.0843,0.28974077244623975,0.2812516377539337,0.2812516377539337,2,-0.008489134692306055
0.2665,0.08435000000000001,0.28984177118569265,0.2812618806673032,0.2812618806673032,2,-0.008579890518389477
0.2665,0.0844,0.2899433441583959,0.28127212989124595,0.28127212989124595,2,-0.008671214267149951
0.2665,0.08445000000000001,0.29004549952414266,0.2812823854261005,0.2812823854261005,2,-0.008763114098042146
0.2665,0.0845,0.2901482456379043,0.28129264727220193,0.28129264727220193,2,-0.008855598365702377
0.2665,0.08455,0.290251591056398,0.28130291542988844,0.28130291542988844,2,-0.008948675626509528
0.2665,0.08460000000000001,0.2903555445449451,0.28131318989949583,0.28131318989949583,2,-0.00904235464544928
0.2665,0.08465,0.29046011508464037,0.2813234706813625,0.2813234706813625,2,-0.009136644403277883
0.2665,0.08470000000000001,0.2905653118798138,0.2813337577758232,0.2813337577758232,2,-0.009231554103990625
0.2665,0.08475,0.29067114436585273,0.28134405118321504,0.28134405118321504,2,-0.009327093182637691
0.2665,0.0848,0.2907776222173736,0.2813543509038756,0.2813543509038756,2,-0.00942327131349796
0.2665,0.08485000000000001,0.290884755356763,0.28136465693814033,0.28136465693814033,2,-0.009520098418622669
0.2665,0.0849,0.2909925539631076,0.2813749692863449,0.2813749692863449,2,-0.009617584676762658
0.2665,0.08495000000000001,0.29110102848156294,0.28138528794882617,0.28138528794882617,2,-0.009715740532736772
0.2665,0.085,0.29121018963314066,0.2813956129259204,0.2813956129259204,2,-0.009814576707220246
0.2665,0.08505,0.29132004842497955,0.28140594421796383,0.28140594421796383,2,-0.009914104207015717
0.2665,0.08510000000000001,0.29143061616110755,0.2814162818252906,0.2814162818252906,2,-0.010014334335816943
0.2665,0.08515,0.2915419044537331,0.2814266257482382,0.2814266257482382,2,-0.010115278705494946
0.2665,0.08520000000000001,0.2916539252350656,0.2814369759871415,0.2814369759871415,2,-0.0102169492479241
0.2665,0.08525,0.29176669076977707,0.281447332542337,0.281447332542337,2,-0.010319358227440067
0.2665,0.0853,0.2918802136680523,0.28145769541415955,0.28145769541415955,2,-0.010422518253892732
0.2665,0.08535000000000001,0.29199450689929946,0.28146806460294366,0.28146806460294366,2,-0.010526442296355798
0.2665,0.0854,0.29210958380660534,0.2814784401090271,0.2814784401090271,2,-0.010631143697578227
0.2665,0.08545000000000001,0.2922254581219178,0.28148882193274183,0.28148882193274183,2,-0.010736636189175974
0.2665,0.0855,0.29234214398201613,0.28149921007442524,0.28149921007442524,2,-0.01084293390759089
0.26655,0.0825,0.28638477206525476,0.2808921298533156,0.2808921298533156,2,-0.0054926422119391805
0.26655,0.08255,0.2864689878027014,0.280902141829085,0.280902141829085,2,-0.005566845973616397
0.26655,0.0826,0.2865535715569195,0.28091216010034564,0.28091216010034564,2,-0.005641411456573875
0.26655,0.08265,0.2866385271919443,0.28092218466743607,0.28092218466743607,2,-0.0057163425245082555
0.26655,0.08270000000000001,0.28672385864032673,0.2809322155306952,0.2809322155306952,2,-0.005791643109631539
0.26655,0.08275,0.2868095699048448,0.2809422526904607,0.2809422526904607,2,-0.005867317214384105
0.26655,0.0828,0.28689566506026176,0.28095229614707257,0.28095229614707257,2,-0.005943368913189195
0.26655,0.08285000000000001,0.286982148255139,0.2809623459008691,0.2809623459008691,2,-0.00601980235426991
0.26655,0.0829,0.28706902371372084,0.2809724019521897,0.2809724019521897,2,-0.00609662176153114
0.26655,0.08295000000000001,0.28715629573786533,0.2809824643013714,0.2809824643013714,2,-0.006173831436493915
0.26655,0.083,0.28724396870905405,0.28099253294875376,0.28099253294875376,2,-0.006251435760300295
0.26655,0.08305,0.2873320470904509,0.28100260789467574,0.28100260789467574,2,-0.006329439195775166
0.26655,0.08310000000000001,0.2874205354290511,0.28101268913947536,0.28101268913947536,2,-0.006407846289575747
0.26655,0.08315,0.2875094383578875,0.28102277668348924,0.28102277668348924,2,-0.006486661674398264
0.26655,0.08320000000000001,0.28759876059831635,0.2810328705270575,0.2810328705270575,2,-0.006565890071258851
0.26655,0.08325,0.2876885069623819,0.28104297067051887,0.28104297067051887,2,-0.006645536291863041
0.26655,0.0833,0.28777868235527,0.28105307711420896,0.28105307711420896,2,-0.006725605241061028
0.26655,0.08335000000000001,0.28786929177782733,0.28106318985846784,0.28106318985846784,2,-0.006806101919359486
0.26655,0.0834,0.28796034032919493,0.2810733089036324,0.2810733089036324,2,-0.006887031425562518
0.26655,0.08345000000000001,0.28805183320951405,0.28108343425004134,0.28108343425004134,2,-0.00696839895947271
0.26655,0.0835,0.2881437757227439,0.2810935658980321,0.2810935658980321,2,-0.007050209824711828
0.26655,0.08355,0.2882361732795652,0.2811037038479423,0.2811037038479423,2,-0.007132469431622879
0.26655,0.08360000000000001,0.2883290314004044,0.2811138481001092,0.2811138481001092,2,-0.0072151833002951915
0.26655,0.08365,0.2884223557185593,0.2811239986548712,0.2811239986548712,2,-0.007298357063688088
0.26655,0.08370000000000001,0.2885161519834437,0.2811341555125658,0.2811341555125658,2,-0.007381996470877894
0.26655,0.08375,0.288610426063947,0.2811443186735297,0.2811443186735297,2,-0.007466107390417309
0.26655,0.0838,0.28870518395192746,0.2811544881381001,0.2811544881381001,2,-0.007550695813827335
0.26655,0.08385000000000001,0.2888004317658369,0.2811646639066145,0.2811646639066145,2,-0.007635767859222431
0.26655,0.0839,0.28889617575447324,0.2811748459794107,0.2811748459794107,2,-0.007721329775062513
0.26655,0.08395000000000001,0.2889924223008888,0.2811850343568256,0.2811850343568256,2,-0.00780738794406316
0.26655,0.084,0.2890891779264469,0.28119522903919525,0.28119522903919525,2,-0.007893948887251645
0.26655,0.08405,0.28918644929503073,0.2812054300268581,0.2812054300268581,2,-0.007981019268172629
0.26655,0.08410000000000001,0.2892842432174275,0.2812156373201495,0.2812156373201495,2,-0.008068605897278036
0.26655,0.08415,0.28938256665588796,0.2812258509194077,0.2812258509194077,2,-0.008156715736480247
0.26655,0.08420000000000001,0.2894814267288471,0.2812360708249684,0.2812360708249684,2,-0.008245355903878704
0.26655,0.08425,0.2895808307158723,0.2812462970371674,0.2812462970371674,2,-0.008334533678704903
0.26655,0.0843,0.28968078606277914,0.28125652955634295,0.28125652955634295,2,-0.00842425650643619
0.26655,0.08435000000000001,0.2897813003869809,0.28126676838283066,0.28126676838283066,2,-0.008514532004150255
0.26655,0.0844,0.2898823814830476,0.2812770135169674,0.2812770135169674,2,-0.008605367966080246
0.26655,0.08445000000000001,0.2899840373285103,0.28128726495908823,0.28128726495908823,2,-0.008696772369422068
0.26655,0.0845,0.2900862760898946,0.2812975227095305,0.2812975227095305,2,-0.008788753380364112
0.26655,0.08455,0.29018910612903154,0.28130778676862983,0.28130778676862983,2,-0.008881319360401707
0.26655,0.08460000000000001,0.29029253600962046,0.28131805713672164,0.28131805713672164,2,-0.008974478872898817
0.26655,0.08465,0.2903965745041101,0.2813283338141433,0.2813283338141433,2,-0.009068240689966811
0.26655,0.08470000000000001,0.2905012306008281,0.281338616801229,0.281338616801229,2,-0.009162613799599095
0.26655,0.08475,0.2906065135114955,0.28134890609831514,0.28134890609831514,2,-0.00925760741318038
