Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_abs_Fk_on_boundary,y_at_min_abs_Fk,min_Re_Fk_on_boundary,y_at_min_Re_Fk,min_Re_Sigma_minus,y_at_min_Re_Sigma_minus,min_Re_Sigma_plus,y_at_min_Re_Sigma_plus,min_Re_R_minus_1,min_Re_R_plus_1
0.31,0.27,8,0.17494173496649282,0.75060956109502,2.07,-0.13096509784619795,6.0,0.1537613392021885,6.0,0.1084130153933097,6.0,0.43258422859150775,0.39831829784647815
0.31,0.27,9,0.17494173496649282,0.8372654514538495,2.355,-0.11506524219486616,6.0,0.19695163655115921,6.0,0.13912166042522556,6.0,0.46377745560818107,0.4195636535843695
0.31,0.27,10,0.17494173496649282,0.9213665258392221,2.625,-0.09449711851069129,6.0,0.24551643264591874,6.0,0.17380261051673576,6.0,0.5005195460738696,0.44439328463208805
0.31,0.27,11,0.17494173496649282,1.0033914954374532,2.9099999999999997,-0.06788711968850568,6.0,0.29959891616632095,6.0,0.21262237760121871,6.0,0.5434911537450754,0.47323756973201037
0.31,0.27,12,0.17494173496649282,1.083769003534621,3.195,-0.033446441012153987,6.0,0.35933776812607,6.0,0.2557581578827918,6.0,0.5934372195202788,0.5065891746794607
0.31,0.28,3,0.1692539319966857,0.3253304945398274,0.735,-0.1636493290651367,6.0,0.013756364453112298,6.0,0.009524990652601902,6.0,0.3469498107199014,0.34031110386533103
0.31,0.28,4,0.1692539319966857,0.40119673152189855,0.99,-0.1595539726932652,6.0,0.03220092803425562,6.0,0.022311094921879774,6.0,0.3581618310046097,0.34816357158476674
0.31,0.28,5,0.1692539319966857,0.48904233171055883,1.2449999999999999,-0.15400080281332307,6.0,0.05541866335491916,6.0,0.03843153853013353,6.0,0.37264373364255127,0.3582341204745229
0.31,0.28,6,0.1692539319966857,0.5813311089852402,1.515,-0.14665381191543447,6.0,0.08351191516438634,6.0,0.0579770770984308,6.0,0.39071515776237303,0.3706996153160699
0.31,0.28,7,0.1692539319966857,0.6733799476727723,1.785,-0.13705870750089796,6.0,0.11659782120794179,6.0,0.0810554161138225,6.0,0.4127668778315875,0.3857790742629146
0.31,0.28,8,0.1692539319966857,0.7630922767982682,2.07,-0.12460927311425148,6.0,0.1548052311582358,6.0,0.1077904545503905,6.0,0.43926313280659346,0.4037371936469906
0.31,0.28,9,0.1692539319966857,0.8501107322154425,2.355,-0.10850311108855909,6.0,0.1982711460202623,6.0,0.13832132198901334,6.0,0.47074287292137007,0.4248882598624367
0.31,0.28,10,0.1692539319966857,0.9345257291322314,2.625,-0.08768440798192129,6.0,0.24713671506372237,6.0,0.17280117664292666,6.0,0.5078191286768512,0.4496002930335006
0.31,0.28,11,0.1692539319966857,1.0168294359121581,2.9099999999999997,-0.06077128325903506,6.0,0.30154284543682197,6.0,0.21139573073377424,6.0,0.5511755529848341,0.47829919739102644
0.31,0.28,12,0.1692539319966857,1.0974527597237396,3.195,-0.025965691311415205,6.0,0.36162550048715475,6.0,0.2542814705437412,6.0,0.6015590656165293,0.5114726033788822
0.31,0.29,3,0.1639030050095731,0.33690219325155163,0.735,-0.15820773857943538,6.0,0.013853441090215971,6.0,0.009470625588943717,6.0,0.35244644773297573,0.3456313452910291
0.31,0.29,4,0.1639030050095731,0.41226956138016774,0.99,-0.15404891951645716,6.0,0.032426941956216794,6.0,0.022183583828625196,6.0,0.36375989640311857,0.35345720535655906
0.31,0.29,5,0.1639030050095731,0.5000147801363357,1.2449999999999999,-0.14841281691986305,6.0,0.055804988186834346,6.0,0.0382115578315678,6.0,0.3783733268724393,0.36349186419486845
0.31,0.29,6,0.1639030050095731,0.5925047533695316,1.515,-0.14096071497658894,6.0,0.08408924409301,6.0,0.0576446536483585,6.0,0.3966093975405363,0.37591034681594804
0.31,0.29,7,0.1639030050095731,0.6849037610612708,1.785,-0.13123476595988184,6.0,0.117395930965392,6.0,0.0805898402136193,6.0,0.4188623258477589,0.39092938282126044
0.31,0.29,8,0.1639030050095731,0.775012023374903,2.07,-0.11862419561392548,6.0,0.15585270010298394,6.0,0.10717021768555676,6.0,0.44560007174080934,0.40881089486103717
0.31,0.29,9,0.1639030050095731,0.8623883082319251,2.355,-0.1023208930863535,6.0,0.1995950258631524,6.0,0.1375240842908438,6.0,0.4773653770846211,0.42986587608728954
0.31,0.29,10,0.1639030050095731,0.9471084038610684,2.625,-0.08126206772089775,6.0,0.24876215903944535,6.0,0.17180376927428453,6.0,0.5147748522148502,0.4544585066464818
0.31,0.29,11,0.1639030050095731,1.029684387148325,2.9099999999999997,-0.05405761002160273,6.0,0.30349269927270234,6.0,0.21017419845934693,6.0,0.5585151501346842,0.48301029138726603
0.31,0.29,12,0.1639030050095731,1.1105464989304095,3.195,-0.018900259842644082,6.0,0.3639198662154806,6.0,0.2528111596122284,6.0,0.6093351535895205,0.5160039133286953
0.31,0.3,3,0.15885270079742891,0.3479485141813446,0.75,-0.15307148299909315,6.0,0.013950921244693035,6.0,0.00941646394029968,6.0,0.3576416888872857,0.35064984473375266
0.31,0.3,4,0.15885270079742891,0.4229086038495327,0.99,-0.14885240854102783,6.0,0.032653881851431615,6.0,0.022056558270569033,6.0,0.369056092044701,0.358448226492694
0.31,0.3,5,0.15885270079742891,0.5105207693574711,1.2449999999999999,-0.14313745378872622,6.0,0.056192866874577654,6.0,0.03799243235667204,6.0,0.3838005022598808,0.36844593944338655
0.31,0.3,6,0.15885270079742891,0.6031948663150751,1.515,-0.13558523794817506,6.0,0.08466884318147433,6.0,0.057313553150208134,6.0,0.4022006228810261,0.380816192924049
0.31,0.3,7,0.15885270079742891,0.6959344993694166,1.785,-0.12573440511876458,6.0,0.11819709517292339,6.0,0.0801261646985914,6.0,0.4246541407481665,0.3957734592478122
0.31,0.3,8,0.15885270079742891,0.7864348005820925,2.07,-0.11296967066429157,6.0,0.15690405211218783,6.0,0.1065525806994573,6.0,0.45163276101051414,0.41357692692843806
0.31,0.3,9,0.15885270079742891,0.8741654611727334,2.355,-0.0964772540876182,6.0,0.20092363521406806,6.0,0.13673028047930222,6.0,0.4836830354238032,0.43453434482585374
0.31,0.3,10,0.15885270079742891,0.9591834017191155,2.625,-0.07518742227341713,6.0,0.2503931680979155,6.0,0.170810776193379,6.0,0.5214251620693227,0.45900611245985806
0.31,0.3,11,0.15885270079742891,1.0420264338378045,2.9099999999999997,-0.04770185778460315,6.0,0.305448912892761,6.0,0.20895821782494217,6.0,0.5655487868809028,0.48740940573347774
0.31,0.3,12,0.15885270079742891,1.1231214605860493,3.195,-0.012204089412064759,6.0,0.36622131541980857,6.0,0.2513477030611047,6.0,0.6168047289257741,0.5202220418904413
0.32,0.05,3,0.2563304028825376,0.13758449404617096,0.75,-0.25189658769676604,6.0,0.012479653064499269,6.0,0.011674964546892463,6.0,0.25798293373889464,0.2548799516824158
0.32,0.05,4,0.2563304028825376,0.22583289031936518,1.02,-0.2485835157127891,6.0,0.029237813508146134,6.0,0.027355575165396412,6.0,0.26788723680641374,0.2641397345721106
0.32,0.05,5,0.2563304028825376,0.31759167719094167,1.29,-0.24400734418755154,6.0,0.05037400500875621,6.0,0.047137945458352835,6.0,0.28068292356477514,0.2760857828456307
0.32,0.05,6,0.2563304028825376,0.4091117162293772,1.575,-0.23782669116852437,6.0,0.07600988004889314,6.0,0.0711401614993401,6.0,0.2966582140274238,0.2909763528606916
0.32,0.05,7,0.2563304028825376,0.4982597218258394,1.8599999999999999,-0.2295747770715657,6.0,0.10628729706962924,6.0,0.09950081524464204,6.0,0.3161696715597016,0.30913164481641264
0.32,0.05,8,0.2563304028825376,0.5848032906148767,2.145,-0.21862067023282145,6.0,0.1413659361143319,6.0,0.13237715660139648,6.0,0.3396470991723841,0.33093879381745916
0.32,0.05,9,0.2563304028825376,0.6691446007799366,2.4299999999999997,-0.20411713164808493,6.0,0.18142042520016224,6.0,0.16994282648144354,6.0,0.36759829921298304,0.35685703413337183
0.32,0.05,10,0.2563304028825376,0.7516362732250107,2.73,-0.1849313109242498,6.0,0.22663695674620804,6.0,0.21238513577796672,6.0,0.4006130800557969,0.3874225819313989
0.32,0.05,11,0.2563304028825376,0.832359845486644,3.0149999999999997,-0.1595538574239689,6.0,0.277209385569202,6.0,0.2599018620506244,6.0,0.4393656929509956,0.4232526126177718
0.32,0.05,12,0.2563304028825376,0.9119007027391285,3.315,-0.12598164619417257,6.0,0.3333348175087738,6.0,0.31269754731714017,6.0,0.4846146592111832,0.46504750807325757
0.32,0.060000000000000005,3,0.2592714296324595,0.13387191742549284,0.75,-0.2548877911311702,6.0,0.012561201449611042,6.0,0.011595233464350988,6.0,0.2551122361807239,0.25185485069386643
0.32,0.060000000000000005,4,0.2592714296324595,0.2218389166131409,1.02,-0.2516091534431676,6.0,0.029428646119764267,6.0,0.027169146764750934,6.0,0.26506753255287774,0.26104415469968534
0.32,0.060000000000000005,5,0.2592714296324595,0.31344545383351546,1.29,-0.24707712528016745,6.0,0.05070227014740005,6.0,0.04681757124442776,6.0,0.27793165282057397,0.2728980441636993
0.32,0.060000000000000005,6,0.2592714296324595,0.40486969660196964,1.575,-0.24095104273058016,6.0,0.07650416515205588,6.0,0.07065830409319653,6.0,0.2939960356469796,0.28767202321927654
0.32,0.060000000000000005,7,0.2592714296324595,0.4939086155095324,1.8599999999999999,-0.2327649582116544,6.0,0.106976605478143,6.0,0.098829683842138,6.0,0.31362117208728224,0.3056829648114935
0.32,0.060000000000000005,8,0.2592714296324595,0.5803318231256258,2.145,-0.22188884979894857,6.0,0.14227960535154724,6.0,0.13148879209587158,6.0,0.3372415025456138,0.3273141168038657
0.32,0.060000000000000005,9,0.2592714296324595,0.6645494041812632,2.4299999999999997,-0.20747640379198326,6.0,0.1825879793826421,6.0,0.1688092430238774,6.0,0.3653701445741613,0.35302031014473256
0.32,0.060000000000000005,10,0.2592714296324595,0.7469365260900419,2.73,-0.18839561028212087,6.0,0.2280878874443545,6.0,0.21097852434048162,6.0,0.3986028170110604,0.38333292886323045
0.32,0.060000000000000005,11,0.2592714296324595,0.8275405469069356,3.0149999999999997,-0.16313772051061534,6.0,0.2789728577250987,6.0,0.2581948598657712,6.0,0.4376201220070724,0.41886403540507405
0.32,0.060000000000000005,12,0.2592714296324595,0.9069851277792709,3.315,-0.1296997488704154,6.0,0.3354392999480607,6.0,0.31066357481707674,6.0,0.4831871211201313,0.4603088461435268
0.32,0.07,3,0.2628838732234721,0.12919907165018063,0.75,-0.258561970227025,6.0,0.01264288590079283,6.0,0.011515440006367339,6.0,0.2515661088488997,0.2481554825778717
0.32,0.07,4,0.2628838732234721,0.2168361142107581,1.02,-0.2553257151637751,6.0,0.029619823203940732,6.0,0.02698258963618006,6.0,0.2615697855494125,0.25727205919878987
0.32,0.07,5,0.2628838732234721,0.308265105998165,1.29,-0.25084803971880537,6.0,0.05103118243230629,6.0,0.04649701173126926,6.0,0.2744991485970135,0.26903102149817887
0.32,0.07,6,0.2628838732234721,0.3995767248670048,1.575,-0.24478918088045534,6.0,0.07699952026426662,6.0,0.07017623099296057,6.0,0.2906489133168144,0.2836851535450312
0.32,0.07,7,0.2628838732234721,0.488485499173217,1.8599999999999999,-0.23668423981355108,6.0,0.10766755590609627,6.0,0.0981583510516354,6.0,0.31038357531319066,0.30154804335302754
0.32,0.07,8,0.2628838732234721,0.574764172726169,2.145,-0.22590434922082678,6.0,0.143195668653227,6.0,0.13060030528580582,6.0,0.33414231137053163,0.32299910570502544
0.32,0.07,9,0.2628838732234721,0.6588327939651913,2.4299999999999997,-0.2116043825805738,6.0,0.1837588913000471,6.0,0.16767570212693894,6.0,0.36244367847208214,0.34848883582335133
0.32,0.07,10,0.2628838732234721,0.7410945822271402,2.73,-0.19265342976079686,6.0,0.22954338217163828,6.0,0.20957222740193684,6.0,0.3958894578544877,0.37854386793542844
0.32,0.07,11,0.2628838732234721,0.8215541668327747,3.0149999999999997,-0.16754356857855163,6.0,0.28074237192356605,6.0,0.2564885721488058,6.0,0.4351667834327312,0.4137712493680698
0.32,0.07,12,0.2628838732234721,0.9008830080425576,3.315,-0.13427209340581853,6.0,0.3375516000995884,6.0,0.30863086484945684,6.0,0.4810474660659312,0.45486114428623514
0.32,0.08,3,0.26725296253034325,0.12341468671326557,0.75,-0.2630058452069648,6.0,0.01272464786751079,6.0,0.011435480926694623,6.0,0.24725865429392604,0.24369619808291904
0.32,0.08,4,0.26725296253034325,0.21067419514371644,1.02,-0.25982095296601904,6.0,0.029811214111691135,6.0,0.026795665675980167,6.0,0.25730765602284233,0.2527374599312896
0.32,0.08,5,0.26725296253034325,0.30189928430825697,1.29,-0.25540917298323546,6.0,0.05136053061756778,6.0,0.0461758648206517,6.0,0.27029852309501035,0.2643983001644721
0.32,0.08,6,0.26725296253034325,0.3930799460293532,1.575,-0.24943185670535728,6.0,0.07749565126460689,6.0,0.06969335014438365,6.0,0.2865293103422428,0.27892881348161846
0.32,0.08,7,0.26725296253034325,0.4818345784510674,1.8599999999999999,-0.24142540905328932,6.0,0.10835977639815171,6.0,0.0974860128252253,6.0,0.3063686021864289,0.2966393440818002
0.32,0.08,8,0.26725296253034325,0.567941077975959,2.145,-0.23076240843359766,6.0,0.1441136895895307,6.0,0.12971066281181406,6.0,0.33026042166103275,0.3179055272585425
0.32,0.08,9,0.26725296253034325,0.6518320079737275,2.4299999999999997,-0.2165992313939497,6.0,0.18493268260105883,6.0,0.16654092936129666,6.0,0.358728904791533,0.34317359067280395
0.32,0.08,10,0.26725296253034325,0.7339449690155035,2.73,-0.19780638767306208,6.0,0.23100295311549868,6.0,0.20816472413722534,6.0,0.3923820681557153,0.3729655034464152
0.32,0.08,11,0.26725296253034325,0.8142319333081584,3.0149999999999997,-0.17287707120548076,6.0,0.2825174737772883,6.0,0.2547812336765241,6.0,0.43191378606214637,0.40788340060255723
0.32,0.08,12,0.26725296253034325,0.8934231208388038,3.315,-0.13980906024186632,6.0,0.3396713506017179,6.0,0.3065974179995429,6.0,0.478102863281168,0.4486125159940804
0.32,0.09,3,0.2724921417405669,0.11631504877401828,0.75,-0.2683348455564043,6.0,0.012806404858528951,6.0,0.011355221752671348,6.0,0.24207554288465166,0.2383629870056582
0.32,0.09,4,0.2724921417405669,0.203151706721341,1.02,-0.2652116701109695,6.0,0.030002634277235436,6.0,0.026608064916053997,6.0,0.25216622796493765,0.24732589078466646
0.32,0.09,5,0.2724921417405669,0.2941453411561896,1.29,-0.26087910372050993,6.0,0.05169001518273925,6.0,0.04585360737110189,6.0,0.26521413313624886,0.258884840705763
0.32,0.09,6,0.2724921417405669,0.3851748592814865,1.575,-0.25499986689062976,6.0,0.07799213906552585,6.0,0.06920889183714615,6.0,0.28152072152657726,0.27328727117707796
0.32,0.09,7,0.2724921417405669,0.47374748021416835,1.8599999999999999,-0.2471119745072427,6.0,0.10905273342858104,6.0,0.09681162476549114,6.0,0.3014587599019027,0.2908403225250977
0.32,0.09,8,0.2724921417405669,0.5596495680816692,2.145,-0.23658980364033227,6.0,0.1450330364165776,6.0,0.12881852380087194,6.0,0.3254772411787914,0.3119159039229269
0.32,0.09,9,0.2724921417405669,0.6433294339751032,2.4299999999999997,-0.22259162228381102,6.0,0.1861086518212769,6.0,0.16540327302438718,6.0,0.35410603968830484,0.3369560450380586
0.32,0.09,10,0.2724921417405669,0.7252665264356939,2.73,-0.20398976191548293,6.0,0.23246587084488082,6.0,0.20675404623945212,6.0,0.38795960734437174,0.3664781384770688
0.32,0.09,11,0.2724921417405669,0.8053483061099094,3.0149999999999997,-0.1792789096231999,6.0,0.2842974616207707,6.0,0.25307056350566937,6.0,0.4277388034802383,0.40107951724347424
0.32,0.09,12,0.2724921417405669,0.8843767105542792,3.315,-0.14645761725902284,6.0,0.34179794768033384,6.0,0.3045606555518049,6.0,0.47422971776904765,0.44144061913416255
0.32,0.1,3,0.2787501205285432,0.10762911551605354,0.75,-0.2747002843318335,6.0,0.012888044263766857,6.0,0.011274488150851672,6.0,0.23586690417747808,0.23200639223565112
0.32,0.1,4,0.2787501205285432,0.19400223281967138,1.02,-0.2716509814167715,6.0,0.030193831360699162,6.0,0.02641938558673819,6.0,0.2459948616401262,0.24088729286552354
0.32,0.1,5,0.2787501205285432,0.28473564635463955,1.29,-0.26741327560268896,6.0,0.05201922576911058,6.0,0.04552956147474791,6.0,0.2590943843149688,0.25233982776102803
0.32,0.1,6,0.2787501205285432,0.3755916781871944,1.575,-0.2616515652091928,6.0,0.07848840790050352,6.0,0.06872185895075708,6.0,0.27547041976693726,0.2666087982139183
0.32,0.1,7,0.2787501205285432,0.46394940552587766,1.8599999999999999,-0.2539058489340339,6.0,0.10974569128833819,6.0,0.09613383439063322,6.0,0.29550002224622396,0.2839981793509379
0.32,0.1,8,0.2787501205285432,0.5496088355063622,2.145,-0.24355273734412763,6.0,0.14595283359742403,6.0,0.12792215255724876,6.0,0.31963729564138615,0.30487620763255957
0.32,0.1,9,0.2787501205285432,0.6330381993732017,2.4299999999999997,-0.22975287434932115,6.0,0.18728581994332527,6.0,0.16426059608579438,6.0,0.34841803698338836,0.3296807865289464
0.32,0.1,10,0.2787501205285432,0.7147678258996479,2.73,-0.21138092373091516,6.0,0.23393110675401219,6.0,0.2053376484401789,6.0,0.382463368348094,0.3589248262661755
0.32,0.1,11,0.2787501205285432,0.7946061236713661,3.0149999999999997,-0.186933559513655,6.0,0.28608132967053207,6.0,0.25135361395333244,6.0,0.4224814253422855,0.3932009783774845
0.32,0.1,12,0.2787501205285432,0.873442474398312,3.315,-0.1544105121122786,6.0,0.3439304998714513,6.0,0.30251724745588343,6.0,0.46926593388600657,0.4331850355475587
0.32,0.11,3,0.28621363405638195,0.09700911381569303,0.75,-0.2822921685993467,6.0,0.012969420711812448,6.0,0.011193061047307972,6.0,0.2284445351590585,0.22443873665183303
0.32,0.11,4,0.28621363405638195,0.18288697550859503,1.02,-0.2793311590157076,6.0,0.03038447944662241,6.0,0.02622912273823218,6.0,0.2386043806815252,0.23323323064975263
0.32,0.11,5,0.28621363405638195,0.27333053914923267,1.29,-0.2752068892396525,6.0,0.052347632009226895,6.0,0.04520287497161702,6.0,0.251748891758264,0.24457387244605566
0.32,0.11,6,0.28621363405638195,0.3639885999267815,1.575,-0.2695858129174975,6.0,0.07898371294985543,6.0,0.06823099777289902,6.0,0.2681865854607611,0.25870285496524764
0.32,0.11,7,0.28621363405638195,0.4520923842106108,1.8599999999999999,-0.262010372421422,6.0,0.11043769711007144,6.0,0.09545094069991414,6.0,0.28829892294786763,0.2759210251573476
0.32,0.11,8,0.28621363405638195,0.5374633877204809,2.145,-0.2518599509830232,6.0,0.14687194532070824,6.0,0.1270193653671565,6.0,0.31254528183746966,0.2965930001378242
0.32,0.11,9,0.28621363405638195,0.6205952135799591,2.4299999999999997,-0.2382981756745985,6.0,0.18846291403785076,6.0,0.163110208794941,6.0,0.34146759767198775,0.3211526316366052
0.32,0.11,10,0.28621363405638195,0.7020373234584417,2.715,-0.22020269250973112,6.0,0.2353973190177289,6.0,0.20391232558462885,6.0,0.37569394129823364,0.3501084483917408
0.32,0.11,11,0.28621363405638195,0.7816295346867629,3.0149999999999997,-0.19607280665834848,6.0,0.28786775906226736,6.0,0.2496266709404258,6.0,0.41594007470447014,0.38404855361144874
0.32,0.11,12,0.28621363405638195,0.8602394856542768,3.315,-0.16390998170542512,6.0,0.3460678274761206,6.0,0.3004629949181131,6.0,0.46300778787775987,0.42364426635874175
0.32,0.12000000000000001,3,0.29419427763481726,0.08559291325540273,0.75,-0.29041017216089227,6.0,0.013051163993156884,6.0,0.011111618813730203,6.0,0.22050156767824747,0.2163521034559376
0.32,0.12000000000000001,4,0.29419427763481726,0.170967915443012,1.02,-0.2875436436591664,6.0,0.030576010196212162,6.0,0.026038829288653108,6.0,0.23069106296156344,0.22505873256895584
0.32,0.12000000000000001,5,0.29419427763481726,0.2611181973645411,1.29,-0.2835407646695827,6.0,0.052677607020064486,6.0,0.04487614558253362,6.0,0.24387785402319584,0.23628568382789908
0.32,0.12000000000000001,6,0.29419427763481726,0.3515778621083518,1.575,-0.2780701906606388,6.0,0.07948146775337793,6.0,0.06774008842101083,6.0,0.26037409591552846,0.25027255955035727
