Omega_over_gamma,Delta_over_gamma,low_rank_winner,low_rank_min,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax
0.255,0.07400000000000001,1,0.2114343549722285,3,0.30373105543248163,0.09229670046025312,1
0.255,0.07440000000000001,1,0.2110415172173383,3,0.30377133856654515,0.09272982134920685,1
0.255,0.0748,1,0.21065152974000922,3,0.30381183801230355,0.09316030827229432,1
0.255,0.0752,1,0.21026432449703025,3,0.30385255375158016,0.0935882292545499,1
0.255,0.0756,1,0.20987983618495054,3,0.30389348576598313,0.09401364958103259,1
0.255,0.076,1,0.2094980020908052,3,0.3039346340368896,0.09443663194608437,1
0.255,0.0764,1,0.2091187619530207,3,0.3039759985454639,0.09485723659244322,1
0.255,0.07680000000000001,1,0.20874205783167243,3,0.30401757927263284,0.09527552144096041,1
0.255,0.0772,1,0.208367833987334,3,0.30405937619910695,0.09569154221177295,1
0.255,0.0776,1,0.20799603676784056,3,0.30410138930535624,0.09610535253751568,1
0.255,0.078,1,0.20762661450235292,3,0.3041436185716266,0.09651700406927366,1
0.255,0.0784,1,0.20725951740214577,3,0.30418606397792286,0.0969265465757771,1
0.255,0.0788,1,0.2068946974676234,3,0.30422872550401997,0.09733402803639657,1
0.255,0.07919999999999999,1,0.20653210840108338,3,0.30427160312944806,0.09773949472836468,1
0.255,0.0796,1,0.20617170552481656,3,0.3043146968335013,0.09814299130868476,1
0.255,0.08,1,0.20581344570412435,3,0.30435800659522916,0.0985445608911048,1
0.255,0.0804,1,0.20545728727494128,3,0.3044015323934389,0.09894424511849764,1
0.255,0.0808,1,0.20510318997569588,3,0.3044452742066842,0.09934208423098834,1
0.255,0.0812,1,0.20475111488313186,3,0.3044892320132765,0.09973811713014463,1
0.255,0.08159999999999999,1,0.20440102435180413,3,0.30453340579127136,0.10013238143946723,1
0.255,0.08199999999999999,1,0.2040528819570087,3,0.30457779551847286,0.10052491356146415,1
0.255,0.0824,1,0.20370665244090347,3,0.3046224011724243,0.10091574873152082,1
0.255,0.0828,1,0.20336230166160812,3,0.30466722273042274,0.10130492106881461,1
0.255,0.0832,1,0.20301979654508512,3,0.30471226016948816,0.10169246362440304,1
0.255,0.0836,1,0.2026791050396304,3,0.3047575134663914,0.102078408426761,1
0.255,0.08399999999999999,1,0.20234019607277598,3,0.3048029825976302,0.10246278652485424,1
0.255,0.08439999999999999,1,0.20200303951049725,3,0.3048486675394422,0.10284562802894492,1
0.255,0.08479999999999999,1,0.20166760611852302,3,0.30489456826779016,0.10322696214926713,1
0.255,0.0852,1,0.2013338675256639,3,0.3049406847583627,0.10360681723269882,1
0.255,0.0856,1,0.20100179618900746,3,0.3049870169865826,0.10398522079757513,1
0.255,0.086,1,0.2006713653608738,3,0.3050335649275865,0.1043621995667127,1
0.255625,0.07,1,0.21885271863660755,3,0.3035505204682787,0.08469780183167114,1
0.255625,0.0704,1,0.2183879381084653,3,0.30358847823250174,0.08520054012403644,1
0.255625,0.0708,1,0.2179280297455004,3,0.3036266515381163,0.08569862179261589,1
0.255625,0.0712,1,0.21747283100665438,3,0.3036650403687293,0.08619220936207495,1
0.255625,0.07160000000000001,1,0.21702218816513397,3,0.3037036447077529,0.08668145654261894,1
0.255625,0.07200000000000001,1,0.21657595566472287,3,0.3037424645383963,0.08716650887367344,1
0.255625,0.0724,1,0.21613399553480167,3,0.30378149984366204,0.08764750430886037,1
0.255625,0.0728,1,0.2156961768576658,3,0.3038207506063487,0.08812457374868293,1
0.255625,0.0732,1,0.21526237528258016,3,0.3038602168090476,0.08859784152646746,1
0.255625,0.0736,1,0.21483247258166605,3,0.3038998984341377,0.08906742585247168,1
0.255625,0.07400000000000001,1,0.21440635624332513,3,0.30393979546378824,0.08953343922046311,1
0.255625,0.07440000000000001,1,0.21398391909940842,3,0.30397990787995566,0.08999598878054724,1
0.255625,0.0748,1,0.21356505898279043,3,0.30402023566438136,0.09045517668159092,1
