Omega_over_gamma,Delta_over_gamma,winner_k,global_gap_over_gamma
0.24333333333333332,0.053750000000000006,1,0.17990929222887733
0.24527777777777776,0.053750000000000006,1,0.1863219858705415
0.24722222222222223,0.053750000000000006,1,0.19339998010855186
0.24916666666666665,0.053750000000000006,1,0.2013768148802386
0.2511111111111111,0.053750000000000006,1,0.21067025518733795
0.25305555555555553,0.053750000000000006,1,0.22218816331786456
0.255,0.053750000000000006,1,0.23901064945717057
0.2569444444444444,0.053750000000000006,1,0.26270465032421075
0.2588888888888889,0.053750000000000006,1,0.26243161872445686
0.2608333333333333,0.053750000000000006,1,0.2621706322406478
0.2627777777777778,0.053750000000000006,1,0.261920762310997
0.2647222222222222,0.053750000000000006,1,0.2616811860123868
0.26666666666666666,0.053750000000000006,1,0.2614511703028468
0.26861111111111113,0.053750000000000006,1,0.26123005913467084
0.27055555555555555,0.053750000000000006,1,0.2610172628270868
0.27249999999999996,0.053750000000000006,1,0.2608122492349213
0.27444444444444444,0.053750000000000006,1,0.2606145363577348
0.2763888888888889,0.053750000000000006,1,0.260423686113903
0.2783333333333333,0.053750000000000006,1,0.2602392990641074
0.28027777777777774,0.053750000000000006,1,0.2600610099141263
0.2822222222222222,0.053750000000000006,1,0.2598884836615846
0.2841666666666667,0.053750000000000006,1,0.2597214122781276
0.2861111111111111,0.053750000000000006,1,0.2595595118393972
0.2880555555555555,0.053750000000000006,1,0.2594025200315614
0.29,0.053750000000000006,1,0.2592501939761326
0.29194444444444445,0.053750000000000006,1,0.25910230832511233
0.29388888888888887,0.053750000000000006,1,0.25895865358679215
0.29583333333333334,0.053750000000000006,1,0.25881903464919975
0.2977777777777778,0.053750000000000006,1,0.2586832694736076
0.2997222222222222,0.053750000000000006,1,0.25855118793492776
0.30166666666666664,0.053750000000000006,1,0.25842263078945316
0.3036111111111111,0.053750000000000006,1,0.25829744875337446
0.3055555555555556,0.053750000000000006,1,0.25817550167800024
0.3075,0.053750000000000006,1,0.25805665780964093
0.3094444444444444,0.053750000000000006,1,0.25794079312386
0.3113888888888889,0.053750000000000006,1,0.2578277907252216
0.31333333333333335,0.053750000000000006,1,0.25771754030489324
0.31527777777777777,0.053750000000000006,1,0.2576099376494742
0.3172222222222222,0.053750000000000006,1,0.257504884195317
0.31916666666666665,0.053750000000000006,1,0.2574022866233217
0.3211111111111111,0.053750000000000006,1,0.25730205648984456
0.32305555555555554,0.053750000000000006,1,0.2572041098898928
0.32499999999999996,0.053750000000000006,1,0.2571083671492373
0.3269444444444444,0.053750000000000006,1,0.25701475254250733
0.3288888888888889,0.053750000000000006,1,0.25692319403463754
0.3308333333333333,0.053750000000000006,1,0.25683362304337864
0.33277777777777773,0.053750000000000006,1,0.2567459742208255
0.3347222222222222,0.053750000000000006,1,0.2566601852521433
0.33666666666666667,0.053750000000000006,1,0.2565761966698846
0.3386111111111111,0.053750000000000006,1,0.2564939516824567
0.34055555555555556,0.053750000000000006,1,0.25641339601545005
0.3425,0.053750000000000006,1,0.2563344777646852
0.34444444444444444,0.053750000000000006,1,0.2562571472599376
0.34638888888888886,0.053750000000000006,1,0.2561813569384223
0.34833333333333333,0.053750000000000006,1,0.2561070612271977
0.3502777777777778,0.053750000000000006,1,0.25603421643374535
0.3522222222222222,0.053750000000000006,1,0.25596278064403716
0.35416666666666663,0.053750000000000006,1,0.2558927136274925
0.3561111111111111,0.053750000000000006,1,0.2558239767482525
0.35805555555555557,0.053750000000000006,1,0.2557565328822817
0.36,0.053750000000000006,1,0.25569034633983856
0.3619444444444444,0.053750000000000006,1,0.2556253827928934
0.3638888888888889,0.053750000000000006,1,0.255561609207121
0.36583333333333334,0.053750000000000006,1,0.2554989937781254
0.36777777777777776,0.053750000000000006,1,0.25543750587157354
0.3697222222222222,0.053750000000000006,1,0.25537711596696266
0.37166666666666665,0.053750000000000006,1,0.25531779560474643
0.3736111111111111,0.053750000000000006,1,0.2552595173365903
0.37555555555555553,0.053750000000000006,1,0.2552022546785243
0.37749999999999995,0.053750000000000006,1,0.25514598206680167
0.3794444444444445,0.053750000000000006,1,0.2550906748162662
0.3813888888888889,0.053750000000000006,1,0.2550363090810689
0.3833333333333333,0.053750000000000006,1,0.2549828618175609
0.3852777777777778,0.053750000000000006,1,0.254930310749235
0.38722222222222225,0.053750000000000006,1,0.25487863433356606
0.38916666666666666,0.053750000000000006,1,0.2548278117306363
0.3911111111111111,0.053750000000000006,1,0.2547778227734265
0.39305555555555555,0.053750000000000006,1,0.2547286479396663
0.395,0.053750000000000006,1,0.2546802683251507
0.39694444444444443,0.053750000000000006,1,0.25463266561842524
0.39888888888888885,0.053750000000000006,1,0.2545858220767593
0.4008333333333334,0.053750000000000006,1,0.25453972050332924
0.4027777777777778,0.053750000000000006,1,0.2544943442255363
0.4047222222222222,0.053750000000000006,1,0.25444967707439314
0.4066666666666666,0.053750000000000006,1,0.25440570336491614
0.40861111111111115,0.053750000000000006,1,0.25436240787746467
0.41055555555555556,0.053750000000000006,1,0.25431977583996934
0.4125,0.053750000000000006,1,0.2542777929110064
0.4144444444444444,0.053750000000000006,1,0.25423644516365884
0.4163888888888889,0.053750000000000006,1,0.2541957190701323
0.41833333333333333,0.053750000000000006,1,0.2541556014870747
0.42027777777777775,0.053750000000000006,1,0.25411607964156246
0.42222222222222217,0.053750000000000006,1,0.2540771411177243
0.4241666666666667,0.053750000000000006,1,0.25403877384395585
0.4261111111111111,0.053750000000000006,1,0.25400096608070566
0.4280555555555555,0.053750000000000006,1,0.2539637064087934
0.42999999999999994,0.053750000000000006,1,0.25392698371823635
0.43194444444444446,0.053750000000000006,1,0.2538907871975588
0.4338888888888889,0.053750000000000006,1,0.2538551063235565
0.4358333333333333,0.053750000000000006,1,0.2538199308514928
0.4377777777777777,0.053750000000000006,1,0.2537852508057097
0.43972222222222224,0.053750000000000006,1,0.25375105647062596
