Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,low_rank_min,low_rank_winner,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax
0.2520833333333333,0.07160000000000001,0.2010057168613203,0.27728882625946444,0.2010057168613203,1,3,0.3025213721085118,0.10151565524719153,1
0.2520833333333333,0.07186666666666668,0.20080329265230248,0.27734078435335574,0.20080329265230248,1,3,0.30254786416472934,0.10174457151242686,1
0.2520833333333333,0.07213333333333334,0.2006013790771232,0.27739294493958305,0.2006013790771232,1,3,0.3025744544136234,0.10197307533650021,1
0.2520833333333333,0.0724,0.20039997173138377,0.2774453081137849,0.20039997173138377,1,3,0.3026011428506718,0.10220117111928803,1
0.2520833333333333,0.07266666666666667,0.200199066286877,0.2774978739717731,0.200199066286877,1,3,0.3026279294713135,0.1024288631844365,1
0.2520833333333333,0.07293333333333334,0.19999865848974593,0.27755064260952467,0.19999865848974593,1,3,0.30265481427094176,0.10265615578119583,1
0.2520833333333333,0.0732,0.19979874415868454,0.2776036141231835,0.19979874415868454,1,3,0.3026817972449129,0.10288305308622836,1
0.2520833333333333,0.07346666666666667,0.1995993191831973,0.27765678860904924,0.1995993191831973,1,3,0.30270887838854077,0.10310955920534348,1
0.2520833333333333,0.07373333333333333,0.19940037952191303,0.27771016616358707,0.19940037952191303,1,3,0.3027360576970935,0.10333567817518047,1
0.2520833333333333,0.07400000000000001,0.19920192120095076,0.2777637468834109,0.19920192120095076,1,3,0.3027633351658012,0.10356141396485041,1
0.2520833333333333,0.07426666666666668,0.19900394031232604,0.2778175308652909,0.19900394031232604,1,3,0.3027907107898519,0.10378677047752588,1
0.2520833333333333,0.07453333333333334,0.1988064330124153,0.2778715182061444,0.1988064330124153,1,3,0.30281818456438675,0.10401175155197145,1
0.2520833333333333,0.0748,0.19860939552045595,0.2779257090030371,0.19860939552045595,1,3,0.30284575648450546,0.10423636096404951,1
0.2520833333333333,0.07506666666666667,0.19841282411709713,0.2779801033531752,0.19841282411709713,1,3,0.30287342654526744,0.10446060242817032,1
0.2520833333333333,0.07533333333333334,0.1982167151429891,0.2780347013539062,0.1982167151429891,1,3,0.3029011947416822,0.10468447959869309,1
0.2520833333333333,0.0756,0.19802106499741276,0.2780895031027145,0.19802106499741276,1,3,0.30292906106872114,0.10490799607130838,1
0.2520833333333333,0.07586666666666667,0.19782587013695166,0.2781445086972179,0.19782587013695166,1,3,0.3029570255213063,0.10513115538435466,1
0.2520833333333333,0.07613333333333333,0.19763112707420033,0.2781997182351655,0.19763112707420033,1,3,0.30298508809431807,0.10535396102011774,1
0.2520833333333333,0.0764,0.19743683237650678,0.27825513181443096,0.19743683237650678,1,3,0.3030132487825951,0.10557641640608834,1
0.2520833333333333,0.07666666666666667,0.19724298266475565,0.2783107495330154,0.19724298266475565,1,3,0.3030415075809234,0.10579852491616776,1
0.2520833333333333,0.07693333333333334,0.19704957461218275,0.27836657148903743,0.19704957461218275,1,3,0.3030698644840484,0.10602028987186563,1
0.2520833333333333,0.0772,0.19685660494321852,0.27842259778073486,0.19685660494321852,1,3,0.3030983194866704,0.10624171454345185,1
0.2520833333333333,0.07746666666666667,0.1966640704323718,0.2784788285064593,0.1966640704323718,1,3,0.30312687258343846,0.10646280215106665,1
0.2520833333333333,0.07773333333333333,0.19647196790314025,0.2785352637646702,0.19647196790314025,1,3,0.3031555237689652,0.10668355586582495,1
0.2520833333333333,0.078,0.19628029422694784,0.27859190365394004,0.19628029422694784,1,3,0.30318427303780343,0.10690397881085559,1
0.2520833333333333,0.07826666666666666,0.1960890463221156,0.2786487482729377,0.1960890463221156,1,3,0.3032131203844685,0.10712407406235291,1
0.2520833333333333,0.07853333333333333,0.19589822115285963,0.2787057977204367,0.19589822115285963,1,3,0.30324206580342433,0.10734384465056471,1
0.2520833333333333,0.0788,0.19570781572831525,0.2787630520953066,0.19570781572831525,1,3,0.30327110928909223,0.10756329356077698,1
0.2520833333333333,0.07906666666666667,0.19551782710158444,0.27882051149650927,0.19551782710158444,1,3,0.3033002508358399,0.10778242373425545,1
0.2520833333333333,0.07933333333333334,0.19532825236881696,0.27887817602309684,0.19532825236881696,1,3,0.3033294904379896,0.10800123806917267,1
0.2520833333333333,0.0796,0.1951390886683041,0.2789360457742062,0.1951390886683041,1,3,0.30335882808981335,0.10821973942150925,1
0.2520833333333333,0.07986666666666667,0.19495033317960875,0.2789941208490574,0.19495033317960875,1,3,0.3033882637855373,0.10843793060592855,1
0.2520833333333333,0.08013333333333333,0.1947619831227091,0.27905240134694853,0.1947619831227091,1,3,0.3034177975193337,0.10865581439662458,1
0.2520833333333333,0.0804,0.1945740357571678,0.27911088736725304,0.1945740357571678,1,3,0.30344742928533364,0.10887339352816583,1
0.2520833333333333,0.08066666666666666,0.1943864883813236,0.2791695790094147,0.1943864883813236,1,3,0.30347715907760725,0.10909067069628364,1
0.2520833333333333,0.08093333333333333,0.1941993383315052,0.279228476372945,0.1941993383315052,1,3,0.3035069868901863,0.10930764855868108,1
0.2520833333333333,0.0812,0.1940125829812563,0.27928757955741945,0.1940125829812563,1,3,0.30353691271704464,0.10952432973578835,1
