Omega_center,Delta_center,halfwidth,depth,winner_side,box_status,passed,sigma_minus_diff
0.2657875,0.0842875,1.25e-05,2,1,certified_box,True,0.02256387185046155
0.26578125,0.08420625000000001,6.25e-06,3,2,crosses_boundary,False,
0.26578125,0.08421875000000001,6.25e-06,3,1,crosses_boundary,False,
0.26579375,0.08420625000000001,6.25e-06,3,2,certified_box,True,0.02194360696582378
0.26579375,0.08421875000000001,6.25e-06,3,2,crosses_boundary,False,
0.26578125,0.08423125000000001,6.25e-06,3,1,certified_box,True,0.02218783384944181
0.26578125,0.08424375,6.25e-06,3,1,certified_box,True,0.022374731325985383
0.26579375,0.08423125000000001,6.25e-06,3,2,crosses_boundary,False,
0.26579375,0.08424375,6.25e-06,3,1,crosses_boundary,False,
0.26578125,0.08425625,6.25e-06,3,1,certified_box,True,0.022556596262889778
0.26578125,0.08426875,6.25e-06,3,1,certified_box,True,0.022733795687266474
0.26579375,0.08425625,6.25e-06,3,1,crosses_boundary,False,
0.26579375,0.08426875,6.25e-06,3,1,certified_box,True,0.022295188210676692
0.26577812500000003,0.084203125,3.125e-06,4,1,crosses_boundary,False,
0.26577812500000003,0.08420937500000002,3.125e-06,4,1,crosses_boundary,False,
0.265784375,0.084203125,3.125e-06,4,2,certified_box,True,0.02195304449910213
0.265784375,0.08420937500000002,3.125e-06,4,2,crosses_boundary,False,
0.26577812500000003,0.084215625,3.125e-06,4,1,certified_box,True,0.022142758700448056
0.26577812500000003,0.08422187500000002,3.125e-06,4,1,certified_box,True,0.022236965786220662
0.265784375,0.084215625,3.125e-06,4,2,crosses_boundary,False,
0.265784375,0.08422187500000002,3.125e-06,4,1,crosses_boundary,False,
0.265790625,0.084215625,3.125e-06,4,2,certified_box,True,0.021953198711181787
0.265790625,0.08422187500000002,3.125e-06,4,2,crosses_boundary,False,
0.265796875,0.084215625,3.125e-06,4,2,certified_box,True,0.021954469557516346
0.265796875,0.08422187500000002,3.125e-06,4,2,certified_box,True,0.021953916233638515
0.265790625,0.084228125,3.125e-06,4,2,crosses_boundary,False,
0.265790625,0.08423437500000001,3.125e-06,4,1,crosses_boundary,False,
0.265796875,0.084228125,3.125e-06,4,2,certified_box,True,0.021953362871456293
0.265796875,0.08423437500000001,3.125e-06,4,2,certified_box,True,0.02195280947097085
0.265790625,0.084240625,3.125e-06,4,1,crosses_boundary,False,
0.265790625,0.08424687500000001,3.125e-06,4,1,certified_box,True,0.02215641748533844
0.265796875,0.084240625,3.125e-06,4,2,crosses_boundary,False,
0.265796875,0.08424687500000001,3.125e-06,4,2,crosses_boundary,False,
0.265790625,0.084253125,3.125e-06,4,1,certified_box,True,0.022250136977728183
0.265790625,0.08425937500000001,3.125e-06,4,1,certified_box,True,0.022342580812065353
0.265796875,0.084253125,3.125e-06,4,1,crosses_boundary,False,
0.265796875,0.08425937500000001,3.125e-06,4,1,certified_box,True,0.022116061438242938
0.26585,0.08425,5e-05,0,2,crosses_boundary,False,
0.265825,0.08422500000000001,2.5e-05,1,2,certified_box,True,0.021880902680069307
0.265825,0.084275,2.5e-05,1,2,crosses_boundary,False,
0.265875,0.08422500000000001,2.5e-05,1,2,certified_box,True,0.021891731561238525
0.265875,0.084275,2.5e-05,1,2,certified_box,True,0.021887326960547807
0.26581249999999995,0.0842625,1.25e-05,2,2,crosses_boundary,False,
0.26581249999999995,0.0842875,1.25e-05,2,1,crosses_boundary,False,
0.2658375,0.0842625,1.25e-05,2,2,certified_box,True,0.021925319331718235
0.2658375,0.0842875,1.25e-05,2,2,certified_box,True,0.02192311076602616
0.26580624999999997,0.08425625,6.25e-06,3,2,crosses_boundary,False,
0.26580624999999997,0.08426875,6.25e-06,3,2,crosses_boundary,False,
0.26581874999999994,0.08425625,6.25e-06,3,2,certified_box,True,0.021944341645174635
0.26581874999999994,0.08426875,6.25e-06,3,2,certified_box,True,0.021943236105287686
0.26580624999999997,0.08428125,6.25e-06,3,1,crosses_boundary,False,
0.26580624999999997,0.08429375,6.25e-06,3,1,certified_box,True,0.022215437826207014
0.26581874999999994,0.08428125,6.25e-06,3,2,crosses_boundary,False,
0.26581874999999994,0.08429375,6.25e-06,3,2,crosses_boundary,False,
0.265803125,0.084253125,3.125e-06,4,2,crosses_boundary,False,
0.265803125,0.08425937500000001,3.125e-06,4,2,crosses_boundary,False,
0.26580937499999996,0.084253125,3.125e-06,4,2,certified_box,True,0.02195372103524345
0.26580937499999996,0.08425937500000001,3.125e-06,4,2,certified_box,True,0.021953167952718365
0.265803125,0.084265625,3.125e-06,4,1,crosses_boundary,False,
0.265803125,0.08427187500000001,3.125e-06,4,1,crosses_boundary,False,
0.26580937499999996,0.084265625,3.125e-06,4,2,certified_box,True,0.02195261483194999
0.26580937499999996,0.08427187500000001,3.125e-06,4,2,crosses_boundary,False,
0.265803125,0.084278125,3.125e-06,4,1,certified_box,True,0.022170191942437176
0.265803125,0.08428437500000001,3.125e-06,4,1,certified_box,True,0.02226342797604988
0.26580937499999996,0.084278125,3.125e-06,4,1,crosses_boundary,False,
0.26580937499999996,0.08428437500000001,3.125e-06,4,1,crosses_boundary,False,
0.26581562499999994,0.084278125,3.125e-06,4,2,certified_box,True,0.021952809153561546
0.26581562499999994,0.08428437500000001,3.125e-06,4,2,crosses_boundary,False,
0.26582187499999993,0.084278125,3.125e-06,4,2,certified_box,True,0.02195411898764086
0.26582187499999993,0.08428437500000001,3.125e-06,4,2,certified_box,True,0.021953566224160923
0.26581562499999994,0.084290625,3.125e-06,4,2,crosses_boundary,False,
0.26581562499999994,0.08429687500000001,3.125e-06,4,1,crosses_boundary,False,
0.26582187499999993,0.084290625,3.125e-06,4,2,certified_box,True,0.021953013422498467
0.26582187499999993,0.08429687500000001,3.125e-06,4,2,certified_box,True,0.021952460582653998
0.26585,0.08435,5e-05,0,2,crosses_boundary,False,
0.265825,0.084325,2.5e-05,1,1,crosses_boundary,False,
0.265825,0.08437499999999999,2.5e-05,1,1,crosses_boundary,False,
0.265875,0.084325,2.5e-05,1,2,certified_box,True,0.021882919931089404
0.265875,0.08437499999999999,2.5e-05,1,2,crosses_boundary,False,
0.26581249999999995,0.0843125,1.25e-05,2,1,crosses_boundary,False,
0.26581249999999995,0.0843375,1.25e-05,2,1,certified_box,True,0.02240682413891364
0.2658375,0.0843125,1.25e-05,2,2,crosses_boundary,False,
0.2658375,0.0843375,1.25e-05,2,2,crosses_boundary,False,
0.26581249999999995,0.08436249999999999,1.25e-05,2,1,certified_box,True,0.02276666397869048
0.26581249999999995,0.08438749999999999,1.25e-05,2,1,certified_box,True,0.023108767662863582
0.2658375,0.08436249999999999,1.25e-05,2,1,crosses_boundary,False,
0.2658375,0.08438749999999999,1.25e-05,2,1,crosses_boundary,False,
0.26586249999999995,0.08436249999999999,1.25e-05,2,2,certified_box,True,0.021921916684651165
0.26586249999999995,0.08438749999999999,1.25e-05,2,2,crosses_boundary,False,
0.2658875,0.08436249999999999,1.25e-05,2,2,certified_box,True,0.0219274982875802
0.2658875,0.08438749999999999,1.25e-05,2,2,certified_box,True,0.021925294885675732
0.26580624999999997,0.08430625,6.25e-06,3,1,certified_box,True,0.022400407004990873
0.26580624999999997,0.08431875,6.25e-06,3,1,certified_box,True,0.022580496245906304
0.26581874999999994,0.08430625,6.25e-06,3,1,crosses_boundary,False,
0.26581874999999994,0.08431875,6.25e-06,3,1,crosses_boundary,False,
0.26583125,0.08430625,6.25e-06,3,2,certified_box,True,0.021942558708427005
0.26583125,0.08431875,6.25e-06,3,2,crosses_boundary,False,
0.26584375,0.08430625,6.25e-06,3,2,certified_box,True,0.021945235458893535
0.26584375,0.08431875,6.25e-06,3,2,certified_box,True,0.021944131200125613
0.26583125,0.08433125,6.25e-06,3,1,crosses_boundary,False,
0.26583125,0.08434375,6.25e-06,3,1,crosses_boundary,False,
0.26584375,0.08433125,6.25e-06,3,2,certified_box,True,0.021943026789038915
0.26584375,0.08434375,6.25e-06,3,2,crosses_boundary,False,
0.26583125,0.08435625,6.25e-06,3,1,certified_box,True,0.022243483259132935
0.26583125,0.08436874999999999,6.25e-06,3,1,certified_box,True,0.02242655751495251
0.26584375,0.08435625,6.25e-06,3,2,crosses_boundary,False,
0.26584375,0.08436874999999999,6.25e-06,3,1,crosses_boundary,False,
0.26583125,0.08438124999999999,6.25e-06,3,1,certified_box,True,0.022604898727942732
0.26583125,0.08439374999999999,6.25e-06,3,1,certified_box,True,0.02277883838262453
0.26584375,0.08438124999999999,6.25e-06,3,1,crosses_boundary,False,
0.26584375,0.08439374999999999,6.25e-06,3,1,certified_box,True,0.02234934253886345
0.26585624999999996,0.08438124999999999,6.25e-06,3,2,crosses_boundary,False,
0.26585624999999996,0.08439374999999999,6.25e-06,3,1,crosses_boundary,False,
0.26586874999999993,0.08438124999999999,6.25e-06,3,2,certified_box,True,0.021944082290807153
0.26586874999999993,0.08439374999999999,6.25e-06,3,2,certified_box,True,0.021942979018134197
0.26581562499999994,0.08430312499999999,3.125e-06,4,1,crosses_boundary,False,
0.26581562499999994,0.084309375,3.125e-06,4,1,certified_box,True,0.022184080751113087
0.26582187499999993,0.08430312499999999,3.125e-06,4,2,crosses_boundary,False,
0.26582187499999993,0.084309375,3.125e-06,4,1,crosses_boundary,False,
0.26581562499999994,0.08431562499999999,3.125e-06,4,1,certified_box,True,0.022276837424782172
0.26581562499999994,0.084321875,3.125e-06,4,1,certified_box,True,0.022368357098639862
0.26582187499999993,0.08431562499999999,3.125e-06,4,1,crosses_boundary,False,
0.26582187499999993,0.084321875,3.125e-06,4,1,certified_box,True,0.02214433325391061
0.265828125,0.08431562499999999,3.125e-06,4,2,crosses_boundary,False,
0.265828125,0.084321875,3.125e-06,4,2,crosses_boundary,False,
0.265834375,0.08431562499999999,3.125e-06,4,2,certified_box,True,0.02195345180079061
0.265834375,0.084321875,3.125e-06,4,2,certified_box,True,0.021952899281196397
0.265828125,0.08432812499999999,3.125e-06,4,1,crosses_boundary,False,
0.265828125,0.084334375,3.125e-06,4,1,certified_box,True,0.0221045359604198
0.265834375,0.08432812499999999,3.125e-06,4,2,crosses_boundary,False,
0.265834375,0.084334375,3.125e-06,4,2,crosses_boundary,False,
0.265828125,0.08434062499999999,3.125e-06,4,1,certified_box,True,0.022198082614586324
0.265828125,0.084346875,3.125e-06,4,1,certified_box,True,0.022290363991260744
0.265834375,0.08434062499999999,3.125e-06,4,1,crosses_boundary,False,
0.265834375,0.084346875,3.125e-06,4,1,crosses_boundary,False,
0.265840625,0.08434062499999999,3.125e-06,4,2,certified_box,True,0.021952581153116137
0.265840625,0.084346875,3.125e-06,4,2,crosses_boundary,False,
0.265846875,0.08434062499999999,3.125e-06,4,2,certified_box,True,0.021953929963580466
0.265846875,0.084346875,3.125e-06,4,2,certified_box,True,0.02195337776531752
0.265840625,0.08435312499999999,3.125e-06,4,1,crosses_boundary,False,
0.265840625,0.084359375,3.125e-06,4,1,crosses_boundary,False,
0.265846875,0.08435312499999999,3.125e-06,4,2,certified_box,True,0.021952825528993657
0.265846875,0.084359375,3.125e-06,4,2,crosses_boundary,False,
0.265840625,0.08436562499999999,3.125e-06,4,1,certified_box,True,0.022119140526778335
0.265840625,0.084371875,3.125e-06,4,1,certified_box,True,0.02221219625943118
0.265846875,0.08436562499999999,3.125e-06,4,2,crosses_boundary,False,
0.265846875,0.084371875,3.125e-06,4,1,crosses_boundary,False,
0.265840625,0.08437812499999998,3.125e-06,4,1,certified_box,True,0.02230400636611875
0.265840625,0.084384375,3.125e-06,4,1,certified_box,True,0.02239461669532468
0.265846875,0.08437812499999998,3.125e-06,4,1,crosses_boundary,False,
0.265846875,0.084384375,3.125e-06,4,1,certified_box,True,0.0221730460842363
0.26585312499999997,0.08437812499999998,3.125e-06,4,2,crosses_boundary,False,
0.26585312499999997,0.084384375,3.125e-06,4,1,crosses_boundary,False,
0.26585937499999995,0.08437812499999998,3.125e-06,4,2,certified_box,True,0.021953344117708152
0.26585937499999995,0.084384375,3.125e-06,4,2,certified_box,True,0.021952792165857445
0.26585312499999997,0.08439062499999998,3.125e-06,4,1,crosses_boundary,False,
0.26585312499999997,0.084396875,3.125e-06,4,1,certified_box,True,0.02213385125290813
0.26585937499999995,0.08439062499999998,3.125e-06,4,2,crosses_boundary,False,
0.26585937499999995,0.084396875,3.125e-06,4,2,crosses_boundary,False,
0.26585,0.08445,5e-05,0,1,crosses_boundary,False,
0.265825,0.084425,2.5e-05,1,1,certified_box,True,0.022635358611731892
0.265825,0.084475,2.5e-05,1,1,certified_box,True,0.023325397400939345
0.265875,0.084425,2.5e-05,1,2,crosses_boundary,False,
0.265875,0.084475,2.5e-05,1,1,crosses_boundary,False,
0.26586249999999995,0.0844125,1.25e-05,2,1,crosses_boundary,False,
0.26586249999999995,0.0844375,1.25e-05,2,1,crosses_boundary,False,
0.2658875,0.0844125,1.25e-05,2,2,certified_box,True,0.021923090877813026
0.2658875,0.0844375,1.25e-05,2,2,crosses_boundary,False,
0.26586249999999995,0.0844625,1.25e-05,2,1,certified_box,True,0.022462401029982548
0.26586249999999995,0.0844875,1.25e-05,2,1,certified_box,True,0.022815144636650308
0.2658875,0.0844625,1.25e-05,2,2,crosses_boundary,False,
0.2658875,0.0844875,1.25e-05,2,1,crosses_boundary,False,
0.26585624999999996,0.08440625,6.25e-06,3,1,crosses_boundary,False,
0.26585624999999996,0.08441875,6.25e-06,3,1,certified_box,True,0.022271960547081356
0.26586874999999993,0.08440625,6.25e-06,3,2,crosses_boundary,False,
0.26586874999999993,0.08441875,6.25e-06,3,2,crosses_boundary,False,
0.26585624999999996,0.08443125,6.25e-06,3,1,certified_box,True,0.022453172611862696
0.26585624999999996,0.08444375,6.25e-06,3,1,certified_box,True,0.022629793061920898
0.26586874999999993,0.08443125,6.25e-06,3,1,crosses_boundary,False,
0.26586874999999993,0.08444375,6.25e-06,3,1,certified_box,True,0.02219440898992637
0.26588125,0.08443125,6.25e-06,3,2,crosses_boundary,False,
0.26588125,0.08444375,6.25e-06,3,2,crosses_boundary,False,
0.26589375,0.08443125,6.25e-06,3,2,certified_box,True,0.021945296888175952
0.26589375,0.08444375,6.25e-06,3,2,certified_box,True,0.02194419491483763
0.26588125,0.08445625,6.25e-06,3,1,crosses_boundary,False,
0.26588125,0.08446875,6.25e-06,3,1,crosses_boundary,False,
0.26589375,0.08445625,6.25e-06,3,2,certified_box,True,0.02194309279016367
0.26589375,0.08446875,6.25e-06,3,2,crosses_boundary,False,
0.26588125,0.08448125,6.25e-06,3,1,certified_box,True,0.022300860431008842
0.26588125,0.08449374999999999,6.25e-06,3,1,certified_box,True,0.022480242397078014
0.26589375,0.08448125,6.25e-06,3,2,crosses_boundary,False,
0.26589375,0.08449374999999999,6.25e-06,3,1,crosses_boundary,False,
0.26585312499999997,0.084403125,3.125e-06,4,1,certified_box,True,0.02222642043504893
0.26585312499999997,0.08440937500000001,3.125e-06,4,1,certified_box,True,0.022317763262743245
0.26585937499999995,0.084403125,3.125e-06,4,1,crosses_boundary,False,
0.26585937499999995,0.08440937500000001,3.125e-06,4,1,certified_box,True,0.02209461142163907
0.26586562499999994,0.084403125,3.125e-06,4,2,crosses_boundary,False,
0.26586562499999994,0.08440937500000001,3.125e-06,4,2,crosses_boundary,False,
0.2658718749999999,0.084403125,3.125e-06,4,2,certified_box,True,0.021953902485955853
0.2658718749999999,0.08440937500000001,3.125e-06,4,2,certified_box,True,0.021953350857715118
0.26586562499999994,0.084415625,3.125e-06,4,1,crosses_boundary,False,
0.26586562499999994,0.08442187500000001,3.125e-06,4,1,crosses_boundary,False,
0.2658718749999999,0.084415625,3.125e-06,4,2,certified_box,True,0.02195279919153613
0.2658718749999999,0.08442187500000001,3.125e-06,4,2,crosses_boundary,False,
0.26586562499999994,0.08442812499999999,3.125e-06,4,1,certified_box,True,0.0221486669549675
0.26586562499999994,0.084434375,3.125e-06,4,1,certified_box,True,0.022240753913192707
0.2658718749999999,0.08442812499999999,3.125e-06,4,2,crosses_boundary,False,
0.2658718749999999,0.084434375,3.125e-06,4,1,crosses_boundary,False,
0.265878125,0.08442812499999999,3.125e-06,4,2,certified_box,True,0.02195309361622836
0.265878125,0.084434375,3.125e-06,4,2,crosses_boundary,False,
0.265884375,0.08442812499999999,3.125e-06,4,2,certified_box,True,0.02195450062985782
0.265884375,0.084434375,3.125e-06,4,2,certified_box,True,0.021953949326302444
0.265878125,0.08444062499999999,3.125e-06,4,2,crosses_boundary,False,
0.265878125,0.084446875,3.125e-06,4,1,crosses_boundary,False,
0.265884375,0.08444062499999999,3.125e-06,4,2,certified_box,True,0.02195339798487065
0.265884375,0.084446875,3.125e-06,4,2,certified_box,True,0.02195284660556222
0.265878125,0.08445312499999999,3.125e-06,4,1,crosses_boundary,False,
0.265878125,0.084459375,3.125e-06,4,1,certified_box,True,0.022163586470765065
0.265884375,0.08445312499999999,3.125e-06,4,2,crosses_boundary,False,
0.265884375,0.084459375,3.125e-06,4,1,crosses_boundary,False,
0.265878125,0.08446562499999999,3.125e-06,4,1,certified_box,True,0.022255195487443747
0.265878125,0.084471875,3.125e-06,4,1,certified_box,True,0.022345615586009587
0.265884375,0.08446562499999999,3.125e-06,4,1,crosses_boundary,False,
0.265884375,0.084471875,3.125e-06,4,1,certified_box,True,0.022124942767680438
0.265890625,0.08446562499999999,3.125e-06,4,2,crosses_boundary,False,
0.265890625,0.084471875,3.125e-06,4,2,crosses_boundary,False,
0.265896875,0.08446562499999999,3.125e-06,4,2,certified_box,True,0.02195403655192088
0.265896875,0.084471875,3.125e-06,4,2,certified_box,True,0.02195348549849331
0.265890625,0.08447812499999999,3.125e-06,4,1,crosses_boundary,False,
0.265890625,0.084484375,3.125e-06,4,1,crosses_boundary,False,
0.265896875,0.08447812499999999,3.125e-06,4,2,certified_box,True,0.021952934407252125
0.265896875,0.084484375,3.125e-06,4,2,crosses_boundary,False,
0.265890625,0.08449062499999999,3.125e-06,4,1,certified_box,True,0.02217860865929315
0.265890625,0.084496875,3.125e-06,4,1,certified_box,True,0.022269743972793292
0.265896875,0.08449062499999999,3.125e-06,4,1,crosses_boundary,False,
0.265896875,0.084496875,3.125e-06,4,1,crosses_boundary,False,
0.2659499999999999,0.08445,5e-05,0,2,crosses_boundary,False,
0.2659249999999999,0.084425,2.5e-05,1,2,certified_box,True,0.021885554686536392
0.2659249999999999,0.084475,2.5e-05,1,2,crosses_boundary,False,
0.2659749999999999,0.084425,2.5e-05,1,2,certified_box,True,0.021895497588213048
0.2659749999999999,0.084475,2.5e-05,1,2,certified_box,True,0.021891065845607068
0.2659124999999999,0.0844625,1.25e-05,2,2,certified_box,True,0.021924424137784733
0.2659124999999999,0.0844875,1.25e-05,2,2,crosses_boundary,False,
0.26593749999999994,0.0844625,1.25e-05,2,2,certified_box,True,0.021929729735129237
0.26593749999999994,0.0844875,1.25e-05,2,2,certified_box,True,0.021927507634758692
0.2659062499999999,0.08448125,6.25e-06,3,2,certified_box,True,0.02194376104550779
0.2659062499999999,0.08449374999999999,6.25e-06,3,2,crosses_boundary,False,
0.26591874999999987,0.08448125,6.25e-06,3,2,certified_box,True,0.02194667054806653
0.26591874999999987,0.08449374999999999,6.25e-06,3,2,certified_box,True,0.021945569882643224
0.2659031249999999,0.08449062499999999,3.125e-06,4,2,certified_box,True,0.02195326893130057
0.2659031249999999,0.084496875,3.125e-06,4,2,crosses_boundary,False,
0.2659093749999999,0.08449062499999999,3.125e-06,4,2,certified_box,True,0.02195471488838505
0.2659093749999999,0.084496875,3.125e-06,4,2,certified_box,True,0.02195416416191228
0.2659499999999999,0.08455,5e-05,0,2,crosses_boundary,False,
0.2659249999999999,0.084525,2.5e-05,1,2,crosses_boundary,False,
0.2659249999999999,0.084575,2.5e-05,1,1,crosses_boundary,False,
0.2659749999999999,0.084525,2.5e-05,1,2,certified_box,True,0.021886631658102212
0.2659749999999999,0.084575,2.5e-05,1,2,certified_box,True,0.02188219502627937
0.2659124999999999,0.0845125,1.25e-05,2,2,crosses_boundary,False,
0.2659124999999999,0.0845375,1.25e-05,2,1,crosses_boundary,False,
0.26593749999999994,0.0845125,1.25e-05,2,2,certified_box,True,0.021925284920562046
0.26593749999999994,0.0845375,1.25e-05,2,2,certified_box,True,0.02192306159261154
0.2659124999999999,0.0845625,1.25e-05,2,1,crosses_boundary,False,
0.2659124999999999,0.0845875,1.25e-05,2,1,certified_box,True,0.022519630183794697
0.26593749999999994,0.0845625,1.25e-05,2,2,crosses_boundary,False,
0.26593749999999994,0.0845875,1.25e-05,2,1,crosses_boundary,False,
0.2659062499999999,0.08450625,6.25e-06,3,2,crosses_boundary,False,
0.2659062499999999,0.08451875,6.25e-06,3,1,crosses_boundary,False,
0.26591874999999987,0.08450625,6.25e-06,3,2,certified_box,True,0.021944469066369106
0.26591874999999987,0.08451875,6.25e-06,3,2,certified_box,True,0.021943368099252698
0.2659062499999999,0.08453125,6.25e-06,3,1,crosses_boundary,False,
0.2659062499999999,0.08454375,6.25e-06,3,1,certified_box,True,0.02233017397861157
0.26591874999999987,0.08453125,6.25e-06,3,2,crosses_boundary,False,
0.26591874999999987,0.08454375,6.25e-06,3,1,crosses_boundary,False,
0.2659062499999999,0.08455625,6.25e-06,3,1,certified_box,True,0.02250775730319053
0.2659062499999999,0.08456875,6.25e-06,3,1,certified_box,True,0.0226810163770621
0.26591874999999987,0.08455625,6.25e-06,3,1,crosses_boundary,False,
0.26591874999999987,0.08456875,6.25e-06,3,1,certified_box,True,0.022254941546588
0.26593124999999995,0.08455625,6.25e-06,3,2,crosses_boundary,False,
0.26593124999999995,0.08456875,6.25e-06,3,2,crosses_boundary,False,
0.2659437499999999,0.08455625,6.25e-06,3,2,certified_box,True,0.021945066368091747
0.2659437499999999,0.08456875,6.25e-06,3,2,certified_box,True,0.02194395472236273
0.26593124999999995,0.08458125,6.25e-06,3,1,crosses_boundary,False,
0.26593124999999995,0.08459375,6.25e-06,3,1,certified_box,True,0.022179207086277564
0.2659437499999999,0.08458125,6.25e-06,3,2,crosses_boundary,False,
0.2659437499999999,0.08459375,6.25e-06,3,2,crosses_boundary,False,
0.2659031249999999,0.084503125,3.125e-06,4,2,crosses_boundary,False,
0.2659031249999999,0.08450937500000001,3.125e-06,4,1,crosses_boundary,False,
0.2659093749999999,0.084503125,3.125e-06,4,2,certified_box,True,0.021953613397684604
0.2659093749999999,0.08450937500000001,3.125e-06,4,2,crosses_boundary,False,
0.2659031249999999,0.084515625,3.125e-06,4,1,certified_box,True,0.022101870920528423
0.2659031249999999,0.08452187500000001,3.125e-06,4,1,certified_box,True,0.022193732400230873
0.2659093749999999,0.084515625,3.125e-06,4,2,crosses_boundary,False,
0.2659093749999999,0.08452187500000001,3.125e-06,4,1,crosses_boundary,False,
0.2659031249999999,0.084528125,3.125e-06,4,1,certified_box,True,0.02228439820513524
0.2659031249999999,0.08453437500000001,3.125e-06,4,1,certified_box,True,0.022373911106297266
0.2659093749999999,0.084528125,3.125e-06,4,1,crosses_boundary,False,
0.2659093749999999,0.08453437500000001,3.125e-06,4,1,certified_box,True,0.02215567356953808
0.2659156249999999,0.084528125,3.125e-06,4,2,crosses_boundary,False,
0.2659156249999999,0.08453437500000001,3.125e-06,4,1,crosses_boundary,False,
0.26592187499999986,0.084528125,3.125e-06,4,2,certified_box,True,0.02195433215516356
0.26592187499999986,0.08453437500000001,3.125e-06,4,2,certified_box,True,0.0219537816813286
0.2659156249999999,0.084540625,3.125e-06,4,1,crosses_boundary,False,
0.2659156249999999,0.08454687500000001,3.125e-06,4,1,certified_box,True,0.022117579071261974
0.26592187499999986,0.084540625,3.125e-06,4,2,crosses_boundary,False,
0.26592187499999986,0.08454687500000001,3.125e-06,4,2,crosses_boundary,False,
0.2659156249999999,0.08455312499999999,3.125e-06,4,1,certified_box,True,0.022208956593473463
0.2659156249999999,0.084559375,3.125e-06,4,1,certified_box,True,0.02229915704082172
0.26592187499999986,0.08455312499999999,3.125e-06,4,1,crosses_boundary,False,
0.26592187499999986,0.084559375,3.125e-06,4,1,crosses_boundary,False,
0.26592812499999996,0.08455312499999999,3.125e-06,4,2,certified_box,True,0.021953332592831068
0.26592812499999996,0.084559375,3.125e-06,4,2,crosses_boundary,False,
0.26593437499999995,0.08455312499999999,3.125e-06,4,2,certified_box,True,0.021954552755946072
0.26593437499999995,0.084559375,3.125e-06,4,2,certified_box,True,0.02195399662156635
0.26592812499999996,0.08456562499999999,3.125e-06,4,1,crosses_boundary,False,
0.26592812499999996,0.084571875,3.125e-06,4,1,crosses_boundary,False,
0.26593437499999995,0.08456562499999999,3.125e-06,4,2,certified_box,True,0.0219534404488219
0.26593437499999995,0.084571875,3.125e-06,4,2,crosses_boundary,False,
0.26592812499999996,0.08457812499999999,3.125e-06,4,1,certified_box,True,0.022133132650112
0.26592812499999996,0.084584375,3.125e-06,4,1,certified_box,True,0.022224045927721925
0.26593437499999995,0.08457812499999999,3.125e-06,4,2,crosses_boundary,False,
0.26593437499999995,0.084584375,3.125e-06,4,1,crosses_boundary,False,
0.26594062499999993,0.08457812499999999,3.125e-06,4,2,certified_box,True,0.021953558256749016
0.26594062499999993,0.084584375,3.125e-06,4,2,crosses_boundary,False,
0.2659468749999999,0.08457812499999999,3.125e-06,4,2,certified_box,True,0.021954797688792393
0.2659468749999999,0.084584375,3.125e-06,4,2,certified_box,True,0.021954241871717635
0.26594062499999993,0.08459062499999999,3.125e-06,4,2,crosses_boundary,False,
0.26594062499999993,0.084596875,3.125e-06,4,1,crosses_boundary,False,
0.2659468749999999,0.08459062499999999,3.125e-06,4,2,certified_box,True,0.021953686016337695
0.2659468749999999,0.084596875,3.125e-06,4,2,certified_box,True,0.02195313012265398
0.2659499999999999,0.08465,5e-05,0,1,crosses_boundary,False,
0.2659249999999999,0.084625,2.5e-05,1,1,crosses_boundary,False,
0.2659249999999999,0.084675,2.5e-05,1,1,certified_box,True,0.0227475094264176
0.2659749999999999,0.084625,2.5e-05,1,2,crosses_boundary,False,
0.2659749999999999,0.084675,2.5e-05,1,2,crosses_boundary,False,
0.2659124999999999,0.08461250000000001,1.25e-05,2,1,certified_box,True,0.022865510601886588
0.2659124999999999,0.0846375,1.25e-05,2,1,certified_box,True,0.02319558468842821
0.26593749999999994,0.08461250000000001,1.25e-05,2,1,crosses_boundary,False,
0.26593749999999994,0.0846375,1.25e-05,2,1,certified_box,True,0.02237056482631311
0.2659624999999999,0.08461250000000001,1.25e-05,2,2,crosses_boundary,False,
0.2659624999999999,0.0846375,1.25e-05,2,2,crosses_boundary,False,
0.26598749999999993,0.08461250000000001,1.25e-05,2,2,certified_box,True,0.021926533820073882
0.26598749999999993,0.0846375,1.25e-05,2,2,certified_box,True,0.021924315593824947
0.2659624999999999,0.0846625,1.25e-05,2,1,crosses_boundary,False,
0.2659624999999999,0.0846875,1.25e-05,2,1,crosses_boundary,False,
0.26598749999999993,0.0846625,1.25e-05,2,2,certified_box,True,0.021922096757717745
0.26598749999999993,0.0846875,1.25e-05,2,2,crosses_boundary,False,
0.26593124999999995,0.08460625000000001,6.25e-06,3,1,certified_box,True,0.022359555363958176
0.26593124999999995,0.08461875,6.25e-06,3,1,certified_box,True,0.022535400134467823
0.2659437499999999,0.08460625000000001,6.25e-06,3,1,crosses_boundary,False,
0.2659437499999999,0.08461875,6.25e-06,3,1,crosses_boundary,False,
0.2659562499999999,0.08460625000000001,6.25e-06,3,2,certified_box,True,0.021943118210227038
0.2659562499999999,0.08461875,6.25e-06,3,2,crosses_boundary,False,
0.26596874999999986,0.08460625000000001,6.25e-06,3,2,certified_box,True,0.021945654196093227
0.26596874999999986,0.08461875,6.25e-06,3,2,certified_box,True,0.0219445438245695
0.2659562499999999,0.08463125,6.25e-06,3,2,crosses_boundary,False,
