Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.28,0.15000000000000002,3,0.2157270206323397,0.0890498131307353,0.65,0.3353537341279182,0.625
0.28,0.15000000000000002,4,0.2157270206323397,0.12068423437640939,0.875,0.8286471930680374,0.8250000000000001
0.28,0.15000000000000002,5,0.2157270206323397,0.15434489152379965,1.1,1.7848803677633736,1.0250000000000001
0.28,0.15000000000000002,6,0.2157270206323397,0.18789139370198768,1.3250000000000002,3.4445342847576863,1.25
0.28,0.15000000000000002,7,0.2157270206323397,0.21995627148221125,1.5750000000000002,6.1255116035205175,1.475
0.28,0.15000000000000002,8,0.2157270206323397,0.25022841113570116,1.8250000000000002,10.20360679051622,1.675
0.28,0.15000000000000002,9,0.2157270206323397,0.27867496253798996,2.075,16.139313458727575,1.9000000000000001
0.28,0.15000000000000002,10,0.2157270206323397,0.3055422220058108,2.325,24.464594685657463,2.15
0.28,0.15000000000000002,11,0.2157270206323397,0.33111145620144605,2.575,35.80712594581118,2.375
0.28,0.15000000000000002,12,0.2157270206323397,0.3556245180910596,2.825,50.887875943770815,2.6
0.28,0.16,3,0.20557082070600224,0.09874669376806156,0.65,0.378357288806399,0.6000000000000001
0.28,0.16,4,0.20557082070600224,0.1301819289837004,0.875,0.9064865674816861,0.8250000000000001
0.28,0.16,5,0.20557082070600224,0.16374993054452822,1.1,1.9104078119655628,1.0250000000000001
0.28,0.16,6,0.20557082070600224,0.19725422251454858,1.3250000000000002,3.6451605010187733,1.225
0.28,0.16,7,0.20557082070600224,0.22935870781717632,1.5750000000000002,6.419677017491406,1.4500000000000002
0.28,0.16,8,0.20557082070600224,0.2596803174162587,1.8250000000000002,10.63059938106909,1.675
0.28,0.16,9,0.20557082070600224,0.28817383241446004,2.075,16.741210527982744,1.9000000000000001
0.28,0.16,10,0.20557082070600224,0.31508065955061104,2.325,25.29818857836081,2.125
0.28,0.16,11,0.20557082070600224,0.34068176137328615,2.575,36.912924468627466,0.0
0.28,0.16,12,0.20557082070600224,0.3652203191522959,2.825,52.36710958217405,2.6
0.28,0.16999999999999998,3,0.19669352221453137,0.10742589840366532,0.65,0.4173453537826132,0.6000000000000001
0.28,0.16999999999999998,4,0.19669352221453137,0.138630088052058,0.875,0.9776218834739944,0.8
0.28,0.16999999999999998,5,0.19669352221453137,0.17209467593967745,1.1,2.0259856252798665,1.0250000000000001
0.28,0.16999999999999998,6,0.19669352221453137,0.20555766218229282,1.3250000000000002,3.8205174730812255,1.225
0.28,0.16999999999999998,7,0.19669352221453137,0.23769847053367096,1.5750000000000002,6.6865476403110415,1.4500000000000002
0.28,0.16999999999999998,8,0.19669352221453137,0.2680673253852,1.8250000000000002,11.016962141511106,1.6500000000000001
0.28,0.16999999999999998,9,0.19669352221453137,0.2966051667337309,2.075,17.178806677847383,0.0
0.28,0.16999999999999998,10,0.19669352221453137,0.3235485830933798,2.325,25.692438807132287,0.0
0.28,0.16999999999999998,11,0.19669352221453137,0.3491785068617659,2.575,37.39298145708542,0.0
0.28,0.16999999999999998,12,0.19669352221453137,0.373739658253616,2.825,53.15137266925521,0.0
0.28,0.18,3,0.18876163107603333,0.11536368406438247,0.65,0.4546350438590152,0.6000000000000001
0.28,0.18,4,0.18876163107603333,0.1463100758694737,0.875,1.041726384414213,0.8
0.28,0.18,5,0.18876163107603333,0.17966166471553077,1.1,2.1322565584789257,1.0
0.28,0.18,6,0.18876163107603333,0.2130835350778966,1.3250000000000002,3.9844126390686476,1.225
0.28,0.18,7,0.18876163107603333,0.24525874500530262,1.5750000000000002,6.927726786360175,1.425
0.28,0.18,8,0.18876163107603333,0.27567391412621617,1.8250000000000002,11.30634908896531,0.0
0.28,0.18,9,0.18876163107603333,0.30425479060867866,2.075,17.426286886204256,0.0
0.28,0.18,10,0.18876163107603333,0.3312331057401499,2.325,26.02378449738857,0.0
0.28,0.18,11,0.18876163107603333,0.35688996702237247,2.575,37.828000364590324,0.0
0.28,0.18,12,0.18876163107603333,0.38147182304259686,2.825,53.713001023119325,0.0
0.28,0.19,3,0.18156462411095436,0.12273482430687432,0.65,0.490707597970447,0.6000000000000001
0.28,0.19,4,0.18156462411095436,0.15339960531232033,0.875,1.103154942006612,0.8
0.28,0.19,5,0.18156462411095436,0.1866291730307334,1.1,2.2300400955755686,1.0
0.28,0.19,6,0.18156462411095436,0.22000963167571644,1.3250000000000002,4.136195481635556,1.2000000000000002
0.28,0.19,7,0.18156462411095436,0.25221814408024656,1.5750000000000002,7.152088909670872,1.425
0.28,0.19,8,0.18156462411095436,0.28267951274911246,1.8250000000000002,11.473808096067328,0.0
0.28,0.19,9,0.18156462411095436,0.31130299217516477,2.075,17.655101105102798,0.0
0.28,0.19,10,0.18156462411095436,0.3383153389293552,2.325,26.329240563897777,0.0
0.28,0.19,11,0.18156462411095436,0.36399799467828314,2.575,38.227928549328524,0.0
0.28,0.19,12,0.18156462411095436,0.3885993121033327,2.825,54.22801360289268,0.0
0.28,0.2,3,0.174960333234661,0.12965749059365228,0.65,0.525121075164188,0.5750000000000001
0.28,0.2,4,0.174960333234661,0.16001869404802405,0.875,1.162546357294105,0.8
0.28,0.2,5,0.174960333234661,0.1931174753242693,1.1,2.3240239846913333,1.0
0.28,0.2,6,0.174960333234661,0.22645586360997408,1.3250000000000002,4.277780973259097,1.2000000000000002
0.28,0.2,7,0.174960333234661,0.2586971097368372,1.5750000000000002,7.295103117515002,0.0
0.28,0.2,8,0.174960333234661,0.28920511903715834,1.8250000000000002,11.630754579977877,0.0
0.28,0.2,9,0.174960333234661,0.31784742914538355,2.0500000000000003,17.86889783248672,0.0
0.28,0.2,10,0.174960333234661,0.34490952777331596,2.3000000000000003,26.61381948462316,0.0
0.28,0.2,11,0.174960333234661,0.37062526056537165,2.575,38.59950290656428,0.0
0.28,0.2,12,0.174960333234661,0.39524524000705474,2.825,54.70529390855045,0.0
0.28,0.21000000000000002,3,0.16884775243532135,0.13621569177451093,0.65,0.5576943535925727,0.5750000000000001
0.28,0.21000000000000002,4,0.16884775243532135,0.1662525847610018,0.875,1.2191135075923145,0.775
0.28,0.21000000000000002,5,0.16884775243532135,0.19921189869599248,1.1,2.414174800586147,0.9750000000000001
0.28,0.21000000000000002,6,0.16884775243532135,0.23250726538063418,1.3250000000000002,4.4143210084245,1.2000000000000002
0.28,0.21000000000000002,7,0.16884775243532135,0.2647810340949433,1.5750000000000002,7.401199293074928,0.0
0.28,0.21000000000000002,8,0.16884775243532135,0.2953365262279165,1.8250000000000002,11.779032745667491,0.0
0.28,0.21000000000000002,9,0.16884775243532135,0.3239875947806261,2.0500000000000003,18.07027635570364,0.0
0.28,0.21000000000000002,10,0.16884775243532135,0.3510865584595889,2.3000000000000003,26.88109174628228,0.0
0.28,0.21000000000000002,11,0.16884775243532135,0.3768587847622709,2.575,38.947521575044775,0.0
0.28,0.21000000000000002,12,0.16884775243532135,0.40149695027503984,2.825,55.151168059852665,0.0
0.28,0.22000000000000003,3,0.16315221279852832,0.1424715443711459,0.65,0.589952164986748,0.5750000000000001
0.28,0.22000000000000003,4,0.16315221279852832,0.17216425748392097,0.875,1.2728955676282454,0.775
0.28,0.22000000000000003,5,0.16315221279852832,0.20497540159155522,1.1,2.4985867085543343,0.9750000000000001
0.28,0.22000000000000003,6,0.16315221279852832,0.23822654430326212,1.3250000000000002,4.515030322950178,0.0
0.28,0.22000000000000003,7,0.16315221279852832,0.27053287236339174,1.5750000000000002,7.502380959128507,0.0
0.28,0.22000000000000003,8,0.16315221279852832,0.30112905262777667,1.8,11.920009484961742,0.0
0.28,0.22000000000000003,9,0.16315221279852832,0.32979897175846073,2.0500000000000003,18.261163011335356,0.0
0.28,0.22000000000000003,10,0.16315221279852832,0.35693513624116,2.3000000000000003,27.13370316051114,0.0
0.28,0.22000000000000003,11,0.16315221279852832,0.38276277032342765,2.575,39.27553970191488,0.0
0.28,0.22000000000000003,12,0.16315221279852832,0.40741889305617973,2.825,55.570322833670666,0.0
0.28,0.22999999999999998,3,0.15781672046355688,0.14847245810236212,0.65,0.6220167954378444,0.5750000000000001
0.28,0.22999999999999998,4,0.15781672046355688,0.17780174838006074,0.875,1.3258893220590917,0.775
0.28,0.22999999999999998,5,0.15781672046355688,0.2104559283038178,1.1,2.5812526738448094,0.9750000000000001
0.28,0.22999999999999998,6,0.15781672046355688,0.24366141815684353,1.3250000000000002,4.58229317271052,0.0
0.28,0.22999999999999998,7,0.15781672046355688,0.27600051624365035,1.5750000000000002,7.599367699215386,0.0
0.28,0.22999999999999998,8,0.15781672046355688,0.3066098801807997,1.8,12.054730774654198,0.0
0.28,0.22999999999999998,9,0.15781672046355688,0.335329682925243,2.0500000000000003,18.443031772277653,0.0
0.28,0.22999999999999998,10,0.15781672046355688,0.36250366840169596,2.3000000000000003,27.373678065850445,0.0
0.28,0.22999999999999998,11,0.15781672046355688,0.38836897808157855,2.5500000000000003,39.586277138578254,0.0
0.28,0.22999999999999998,12,0.15781672046355688,0.413060151477645,2.825,55.96634349313429,0.0
0.28,0.24,3,0.15279661038390205,0.15425557838900833,0.65,0.6432742638839464,0.0
0.28,0.24,4,0.15279661038390205,0.1832026710062004,0.875,1.3782871697921566,0.775
0.28,0.24,5,0.15279661038390205,0.21569095082014203,1.1,2.6516064733990197,0.0
0.28,0.24,6,0.15279661038390205,0.2488491465533729,1.3250000000000002,4.64723216175823,0.0
0.28,0.24,7,0.15279661038390205,0.28122134676629945,1.5750000000000002,7.692724946076007,0.0
0.28,0.24,8,0.15279661038390205,0.311846477497961,1.8,12.184018492740915,0.0
0.28,0.24,9,0.15279661038390205,0.3406173122895643,2.0500000000000003,18.61704076576746,0.0
0.28,0.24,10,0.15279661038390205,0.36782997339263507,2.3000000000000003,27.60260693421947,0.0
0.28,0.24,11,0.15279661038390205,0.39372239681465554,2.5500000000000003,39.8818706548456,0.0
0.28,0.24,12,0.15279661038390205,0.4184590879435674,2.825,56.342046451057385,0.0
0.28,0.25,3,0.14805609636543643,0.15985065680867344,0.65,0.6568453969578741,0.0
0.28,0.25,4,0.14805609636543643,0.18839713613075226,0.875,1.4213726566314717,0.0
0.28,0.25,5,0.14805609636543643,0.2207104012046163,1.1,2.6932684664471735,0.0
0.28,0.25,6,0.14805609636543643,0.25381945648360327,1.3250000000000002,4.710147899371003,0.0
0.28,0.25,7,0.14805609636543643,0.2862251733108416,1.5750000000000002,7.782907044565668,0.0
0.28,0.25,8,0.14805609636543643,0.31686861190360754,1.8,12.308533041947767,0.0
0.28,0.25,9,0.14805609636543643,0.34569185145232384,2.0500000000000003,18.78412055970989,0.0
0.28,0.25,10,0.14805609636543643,0.3729442417415597,2.3000000000000003,27.82176767509682,0.0
0.28,0.25,11,0.14805609636543643,0.3988644206274151,2.5500000000000003,40.16403699291193,0.0
0.28,0.25,12,0.14805609636543643,0.423646342917977,2.825,56.699694305068455,0.0
0.28,0.26,3,0.14356596098428448,0.16528197492236732,0.65,0.6701323110382792,0.0
0.28,0.26,4,0.14356596098428448,0.19340970809884267,0.875,1.4462684899205922,0.0
0.28,0.26,5,0.14356596098428448,0.22553863603116464,1.1,2.733865952469324,0.0
0.28,0.26,6,0.14356596098428448,0.25859650210226737,1.3250000000000002,4.771286604581045,0.0
0.28,0.26,7,0.14356596098428448,0.29103620215298276,1.5750000000000002,7.870286143990594,0.0
0.28,0.26,8,0.14356596098428448,0.32170046388229573,1.8,12.428815358494054,0.0
0.28,0.26,9,0.14356596098428448,0.3505776730014376,2.0500000000000003,18.94503337715717,0.0
0.28,0.26,10,0.14356596098428448,0.37787101905860837,2.3000000000000003,28.03220698427776,0.0
0.28,0.26,11,0.14356596098428448,0.403819740431783,2.5500000000000003,40.43418220131722,0.0
0.28,0.26,12,0.14356596098428448,0.42864684314079743,2.825,57.041140012143636,0.0
0.28,0.27,3,0.13930195975034726,0.17056967408747817,0.65,0.6831729961396575,0.0
0.28,0.27,4,0.13930195975034726,0.19826075706984062,0.875,1.4706507940578197,0.0
0.28,0.27,5,0.13930195975034726,0.23019579405120627,1.1,2.7735276621432816,0.0
0.28,0.27,6,0.13930195975034726,0.2632002191213952,1.3250000000000002,4.830853329420065,0.0
0.28,0.27,7,0.13930195975034726,0.2956743967178872,1.5750000000000002,7.9551721866592775,0.0
0.28,0.27,8,0.13930195975034726,0.32636198263620864,1.8,12.545315970979962,0.0
0.28,0.27,9,0.13930195975034726,0.3552948940092584,2.0500000000000003,19.10041405205708,0.0
0.28,0.27,10,0.13930195975034726,0.38263057612131474,2.3000000000000003,28.234796602986336,0.0
0.28,0.27,11,0.13930195975034726,0.40860875626718507,2.5500000000000003,40.693477241337014,0.0
0.28,0.27,12,0.13930195975034726,0.43347736814248156,2.8000000000000003,57.367926580336075,0.0
0.28,0.28,3,0.13524368883225307,0.17573069927207274,0.65,0.6959995470387285,0.0
0.28,0.28,4,0.13524368883225307,0.20296741892118308,0.875,1.4945827542824568,0.0
0.28,0.28,5,0.13524368883225307,0.2346987599219167,1.1,2.8123623693036914,0.0
0.28,0.28,6,0.13524368883225307,0.2676472861591963,1.3250000000000002,4.8890213514197916,0.0
0.28,0.28,7,0.13524368883225307,0.30015644293415894,1.5750000000000002,8.037827104148846,0.0
0.28,0.28,8,0.13524368883225307,0.330869848088044,1.8,12.65841563647811,0.0
0.28,0.28,9,0.13524368883225307,0.3598603435894786,2.0500000000000003,19.250799111314944,0.0
0.28,0.28,10,0.13524368883225307,0.3872398810697141,2.3000000000000003,28.430273263664354,0.0
0.28,0.28,11,0.13524368883225307,0.41324855339766514,2.5500000000000003,40.942911666647184,0.0
0.28,0.28,12,0.13524368883225307,0.4381375492921832,2.8000000000000003,57.681357845140106,0.0
0.28,0.29,3,0.13137376286560937,0.18077948440027414,0.65,0.7086394284810297,0.0
0.28,0.29,4,0.13137376286560937,0.2075442925730884,0.875,1.5181184464957567,0.0
0.28,0.29,5,0.13137376286560937,0.2390618643490649,1.1,2.8504631762285864,0.0
0.28,0.29,6,0.13137376286560937,0.2719518231065239,1.3250000000000002,4.9459389981852375,0.0
0.28,0.29,7,0.13137376286560937,0.3044964503817598,1.5750000000000002,8.11847513143007,0.0
0.28,0.29,8,0.13137376286560937,0.3352381695629088,1.8,12.76844033236879,0.0
0.28,0.29,9,0.13137376286560937,0.36428826554909904,2.0500000000000003,19.396647901262497,0.0
0.28,0.29,10,0.13137376286560937,0.3917133054000613,2.3000000000000003,28.619267706941468,0.0
0.28,0.29,11,0.13137376286560937,0.4177536111312682,2.5500000000000003,41.18333261524895,0.0
0.28,0.29,12,0.13137376286560937,0.442663714072609,2.8000000000000003,57.98254987868677,0.0
0.28,0.3,3,0.1276772056916121,0.18572846005106022,0.65,0.7211164130915999,0.0
0.28,0.3,4,0.1276772056916121,0.2120039569171637,0.875,1.5413046830331718,0.0
0.28,0.3,5,0.1276772056916121,0.24329740318910373,1.1,2.8879106899268967,0.0
0.28,0.3,6,0.1276772056916121,0.2761259088716363,1.3250000000000002,5.001734705502726,0.0
0.28,0.3,7,0.1276772056916121,0.30868078568245216,1.55,8.197310450882252,0.0
0.28,0.3,8,0.1276772056916121,0.33947900361692246,1.8,12.875672366617861,0.0
0.28,0.3,9,0.1276772056916121,0.36859083910605395,2.0500000000000003,19.53835824372038,0.0
0.28,0.3,10,0.1276772056916121,0.3960631471378886,2.3000000000000003,28.802326184557863,0.0
0.28,0.3,11,0.1276772056916121,0.422136328082502,2.5500000000000003,41.41547370387039,0.0
0.28,0.3,12,0.1276772056916121,0.44706834087950237,2.8000000000000003,58.27246908550532,0.0
0.29,0.05,3,0.25791814341786173,0.048983279922259225,0.675,0.179598678876344,0.65
0.29,0.05,4,0.25791814341786173,0.0833567120051033,0.9,0.5864628861415554,0.875
0.29,0.05,5,0.25791814341786173,0.11968641431790308,1.1500000000000001,1.4442979272476675,1.1
0.29,0.05,6,0.25791814341786173,0.15437469280309005,1.375,3.0120593697434934,1.3250000000000002
0.29,0.05,7,0.25791814341786173,0.18687927507245225,1.6500000000000001,5.613522907443593,1.5750000000000002
0.29,0.05,8,0.25791814341786173,0.21724712208893085,1.9000000000000001,9.661233172443419,1.8
0.29,0.05,9,0.25791814341786173,0.24593773116036147,2.15,15.650365877664363,2.0500000000000003
0.29,0.05,10,0.25791814341786173,0.2733309926231288,2.4250000000000003,24.16907528414202,2.275
0.29,0.05,11,0.25791814341786173,0.2990951933837876,2.6750000000000003,35.87757021014556,2.5250000000000004
0.29,0.05,12,0.25791814341786173,0.32415861700505355,2.9250000000000003,51.571415755025576,2.7750000000000004
0.29,0.060000000000000005,3,0.2617666847226718,0.04615028076716187,0.675,0.1691320584433611,0.65
0.29,0.060000000000000005,4,0.2617666847226718,0.08038159989328203,0.9,0.5647150237780986,0.875
0.29,0.060000000000000005,5,0.2617666847226718,0.11667487602319454,1.1500000000000001,1.4057394782694845,1.1
0.29,0.060000000000000005,6,0.2617666847226718,0.1513719240753676,1.375,2.9496468119795662,1.3250000000000002
0.29,0.060000000000000005,7,0.2617666847226718,0.18386032398270638,1.6500000000000001,5.513622536462736,1.5750000000000002
0.29,0.060000000000000005,8,0.2617666847226718,0.21422102319120961,1.9000000000000001,9.516647956035424,1.8
0.29,0.060000000000000005,9,0.2617666847226718,0.24290309276524188,2.15,15.440005409538346,2.0500000000000003
0.29,0.060000000000000005,10,0.2617666847226718,0.2702800879615048,2.4250000000000003,23.8774976457442,2.3000000000000003
0.29,0.060000000000000005,11,0.2617666847226718,0.29603243870867185,2.6750000000000003,35.48804653585332,2.5250000000000004
0.29,0.060000000000000005,12,0.2617666847226718,0.32108739872882747,2.9250000000000003,51.05174556610888,2.7750000000000004
0.29,0.07,3,0.26668236366712594,0.04250700992923458,0.675,0.15585638367463306,0.65
0.29,0.07,4,0.26668236366712594,0.07655958864129926,0.9,0.537052344605983,0.875
0.29,0.07,5,0.26668236366712594,0.11280957933490128,1.1500000000000001,1.3566492667184638,1.1
0.29,0.07,6,0.26668236366712594,0.14751830768456112,1.375,2.8663228726314545,1.35
0.29,0.07,7,0.26668236366712594,0.1799841817349024,1.6500000000000001,5.386148829520448,1.5750000000000002
0.29,0.07,8,0.26668236366712594,0.2103347771401639,1.9000000000000001,9.33211072452501,1.8
0.29,0.07,9,0.26668236366712594,0.23900537673648187,2.15,15.171271968813606,2.0500000000000003
0.29,0.07,10,0.26668236366712594,0.26636086696184075,2.4250000000000003,23.49981580282863,2.3000000000000003
0.29,0.07,11,0.26668236366712594,0.2920979021840266,2.6750000000000003,34.98629644186634,2.5500000000000003
0.29,0.07,12,0.26668236366712594,0.3171421116565752,2.9250000000000003,50.387123411293224,2.7750000000000004
0.29,0.08,3,0.27297703708720633,0.0378054791880612,0.675,0.1390641393855521,0.65
0.29,0.08,4,0.27297703708720633,0.07163084198032715,0.9,0.5018635065872284,0.875
0.29,0.08,5,0.27297703708720633,0.10783065967989429,1.1500000000000001,1.2939093705176385,1.125
0.29,0.08,6,0.27297703708720633,0.14255511275691843,1.375,2.758703008192223,1.35
0.29,0.08,7,0.27297703708720633,0.17498902604682176,1.6500000000000001,5.223236058669858,1.5750000000000002
0.29,0.08,8,0.27297703708720633,0.20532510857728675,1.9000000000000001,9.090806167469895,1.8250000000000002
0.29,0.08,9,0.27297703708720633,0.2339801340742557,2.15,14.827297318904417,2.0500000000000003
0.29,0.08,10,0.27297703708720633,0.2613069249605332,2.4250000000000003,23.015959822723662,2.3000000000000003
0.29,0.08,11,0.27297703708720633,0.2870240724338954,2.6750000000000003,34.325430386330616,2.5500000000000003
0.29,0.08,12,0.27297703708720633,0.3120546331835539,2.9250000000000003,49.517404296130685,2.8000000000000003
