k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,sigma_center_min,sigma_scan_lower,sigma_global_lower,y_at_min,param_pert,higher_rank_margin,passed
5,0.22000000000000003,0.23000000000000004,0.09000000000000001,0.1,0.11878977725412265,1.2539936203984463,0.20067339656100505,0.198793404535507,0.198793404535507,0.84223642742313,0.05000000000000001,0.148793404535507,True
5,0.22000000000000003,0.23000000000000004,0.1,0.11000000000000001,0.11665097436339109,1.2747548783981966,0.20302512135094347,0.2011191777529457,0.2011191777529457,-0.8424270703150036,0.050000000000000044,0.15111917775294564,True
5,0.22000000000000003,0.23000000000000004,0.11000000000000001,0.12000000000000001,0.1144474395209539,1.297112177107285,0.20548042579012865,0.20354653556874452,0.20354653556874452,0.8431761365234705,0.05000000000000001,0.1535465355687445,True
5,0.23000000000000004,0.24000000000000005,0.05,0.060000000000000005,0.14479765180136278,1.2369316876852985,0.18282943469967922,0.18097077009007262,0.18097077009007262,0.8847243541727525,0.05000000000000003,0.13097077009007257,True
5,0.23000000000000004,0.24000000000000005,0.060000000000000005,0.07,0.14251325241411078,1.25,0.18511064381437467,0.1832356438143747,0.1832356438143747,0.8849999999999998,0.05000000000000003,0.1332356438143747,True
5,0.23000000000000004,0.24000000000000005,0.07,0.08000000000000002,0.14004541652950941,1.2649110640673522,0.18759584921351127,0.18570221038342707,0.18570221038342707,0.8862229724794009,0.050000000000000044,0.13570221038342703,True
5,0.23000000000000004,0.24000000000000005,0.08000000000000002,0.09000000000000001,0.13743683014094057,1.2816005617976296,0.19025913029964453,0.18834462959739745,0.18834462959739745,-0.8883283258426252,0.05000000000000001,0.13834462959739743,True
5,0.23000000000000004,0.24000000000000005,0.09000000000000001,0.1,0.13472503210003042,1.3000000000000005,0.19304675073281982,0.19110925073281979,0.19110925073281979,-0.8873750000000002,0.05000000000000001,0.14110925073281977,True
5,0.23000000000000004,0.24000000000000005,0.1,0.11000000000000001,0.1319422303813173,1.3200378782444089,0.19594432167470363,0.1939817743268981,0.1939817743268981,-0.887071401208091,0.050000000000000044,0.14398177432689804,True
5,0.23000000000000004,0.24000000000000005,0.11000000000000001,0.12000000000000001,0.1291155359321745,1.341640786499874,0.19892426795642104,0.19693471697329623,0.19693471697329623,0.8873397384736799,0.05000000000000001,0.14693471697329621,True
5,0.24000000000000005,0.25000000000000006,0.05,0.060000000000000005,0.16801282872841605,1.2854960132182454,0.16891883484968892,0.16699946483316616,0.16699946483316616,-0.9328138280300841,0.05000000000000003,0.11699946483316613,True
5,0.24000000000000005,0.25000000000000006,0.060000000000000005,0.07,0.16454003798465083,1.2980754985747183,0.17222633443131657,0.1702912400580982,0.1702912400580982,-0.9327154878912678,0.05000000000000003,0.12029124005809817,True
5,0.24000000000000005,0.25000000000000006,0.07,0.08000000000000002,0.1609100266036863,1.31244047484067,0.17572002842182327,0.17376697782827238,0.17376697782827238,0.9335581837173001,0.050000000000000044,0.12376697782827234,True
5,0.24000000000000005,0.25000000000000006,0.08000000000000002,0.09000000000000001,0.15718805373663997,1.328533025558642,0.17933301131367954,0.17735984503173122,0.17735984503173122,-0.9313344850795988,0.05000000000000001,0.1273598450317312,True
5,0.24000000000000005,0.25000000000000006,0.09000000000000001,0.1,0.15342431381380983,1.3462912017836262,0.18303252775252424,0.1810371637502947,0.1810371637502947,-0.9338303530434212,0.05000000000000001,0.13103716375029467,True
5,0.24000000000000005,0.25000000000000006,0.1,0.11000000000000001,0.14965670708681655,1.365650028374768,0.18677066175479948,0.18475109921933106,0.18475109921933106,0.9330378913864283,0.050000000000000044,0.134751099219331,True
5,0.24000000000000005,0.25000000000000006,0.11000000000000001,0.12000000000000001,0.14591344372574266,1.386542462386205,0.19053286691461205,0.18848718883662932,0.18848718883662932,0.9328292035601364,0.05000000000000001,0.1384871888366293,True
5,0.25000000000000006,0.26000000000000006,0.05,0.060000000000000005,0.20083880462894677,1.3341664064126344,0.14674487608794087,0.14476466807992508,0.14476466807992508,-0.9782227559598017,0.05000000000000003,0.09476466807992505,True
5,0.25000000000000006,0.26000000000000006,0.060000000000000005,0.07,0.19421355425276243,1.3462912017836264,0.15276820391471807,0.15077283991248852,0.15077283991248852,0.9777283610924712,0.05000000000000003,0.10077283991248849,True
5,0.25000000000000006,0.26000000000000006,0.07,0.08000000000000002,0.1879209255028373,1.360147050873545,0.15855047735495106,0.1565377935413592,0.1565377935413592,0.9781643334056787,0.050000000000000044,0.10653779354135914,True
5,0.25000000000000006,0.26000000000000006,0.08000000000000002,0.09000000000000001,0.18193271735049898,1.3756816492197608,0.16412048496123935,0.16208838289971464,0.16208838289971464,0.9794731936549059,0.05000000000000001,0.11208838289971462,True
5,0.25000000000000006,0.26000000000000006,0.09000000000000001,0.1,0.17622462958083657,1.392838827718412,0.16948540329884385,0.16743185476419584,0.16743185476419584,-0.9774891024924551,0.05000000000000001,0.11743185476419582,True
