Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.2647,0.08370000000000001,0.26194571954031964,0.5955999999999999,0.03851750680306459,0.11736077001715767,0.019899614510820268
0.2647,0.08370000000000001,0.26194571954031964,0.5961,0.03852515715889248,0.11751500961733083,0.01976943080077445
0.2647,0.08370000000000001,0.26194571954031964,0.5966,0.038537342812205715,0.11768328042331806,0.01965149043584695
0.2647,0.08370000000000001,0.26194571954031964,0.5971,0.03855406250732029,0.1178656250760083,0.019546258625978592
0.2647,0.08370000000000001,0.26194571954031964,0.5975999999999999,0.03857531338424612,0.11806208138085054,0.019454741275106175
0.2647,0.08370000000000001,0.26194571954031964,0.5981,0.03860109098554185,0.11827268230153004,0.01939259254621612
0.2647,0.08370000000000001,0.26194571954031964,0.5986,0.038631389265957446,0.11849745596225149,0.019455817136030975
0.2647,0.08370000000000001,0.26194571954031964,0.5991,0.03866620060482136,0.11873642565856968,0.019547492623013484
0.2647,0.08370000000000001,0.26194571954031964,0.5995999999999999,0.03870551582112041,0.11898960987667541,0.019652863139334443
0.2647,0.08370000000000001,0.26194571954031964,0.6001,0.03874932419121285,0.11925702232100847,0.019770941277903936
0.2647,0.08370000000000001,0.26194571954031964,0.6006,0.03879761346909849,0.1195386719500399,0.019901264433406098
0.2647,0.08370000000000001,0.26194571954031964,0.6011,0.03885036990916591,0.11983456302003179,0.020043475748027867
0.2647,0.084,0.26054079151100307,0.5951,0.039718993216990815,0.12119294815435674,0.021373707059277363
0.2647,0.084,0.26054079151100307,0.5955999999999999,0.03972211639913103,0.12133749540658759,0.021242133092056123
0.2647,0.084,0.26054079151100307,0.5961,0.03972963724352499,0.12149564585430123,0.021121828080559672
0.2647,0.084,0.26054079151100307,0.5966,0.03974155621484823,0.12166744595688846,0.02101310517072889
0.2647,0.084,0.26054079151100307,0.5971,0.03975787231048793,0.12185293777202,0.020916392889500715
0.2647,0.084,0.26054079151100307,0.5975999999999999,0.03977858306387146,0.12205215894092204,0.02083270586679597
0.2647,0.084,0.26054079151100307,0.5981,0.039803684550214415,0.12226514268107218,0.020777340828398508
0.2647,0.084,0.26054079151100307,0.5986,0.03983317139466043,0.12249191778630107,0.02083397250504245
0.2647,0.084,0.26054079151100307,0.5991,0.03986703678278363,0.12273250863425889,0.02091790571303837
0.2647,0.084,0.26054079151100307,0.5995999999999999,0.03990527247341234,0.12298693520117307,0.021014823008374324
0.2647,0.084,0.26054079151100307,0.6001,0.03994786881372033,0.12325521308380348,0.021123736123378502
0.2647,0.084,0.26054079151100307,0.6006,0.03999481475653283,0.12353735352846486,0.021244221945473606
0.2647,0.084,0.26054079151100307,0.6011,0.040046097879774964,0.12383336346697074,0.021375969513881078
0.2647,0.0843,0.2592284468065353,0.5951,0.04084604301357086,0.1249277059969221,0.022649607043323184
0.2647,0.0843,0.2592284468065353,0.5955999999999999,0.04084916955970278,0.12507626536283742,0.022524347636646333
0.2647,0.0843,0.2592284468065353,0.5961,0.040856572599957834,0.1252380923738462,0.02240983478588101
0.2647,0.0843,0.2592284468065353,0.5966,0.04086825269060014,0.12541323258447565,0.02230635682281604
0.2647,0.0843,0.2592284468065353,0.5971,0.04088420903802014,0.12560172749650425,0.022214312540985454
0.2647,0.0843,0.2592284468065353,0.5975999999999999,0.04090443950151449,0.1258036145445483,0.022134651133696635
0.2647,0.0843,0.2592284468065353,0.5981,0.040928940598168526,0.12601892708811788,0.022081989164468768
0.2647,0.0843,0.2592284468065353,0.5986,0.040957707509827024,0.12624769441013495,0.02213638464333373
0.2647,0.0843,0.2592284468065353,0.5991,0.040990734092121235,0.12648994172187913,0.022216425330436648
0.2647,0.0843,0.2592284468065353,0.5995999999999999,0.041028012885524136,0.12674569017431128,0.022308794088303635
0.2647,0.0843,0.2592284468065353,0.6001,0.041069535128388755,0.12701495687569334,0.02241257391954761
0.2647,0.0843,0.2592284468065353,0.6006,0.04111529077192293,0.12729775491540724,0.02252737230717502
0.2647,0.0843,0.2592284468065353,0.6011,0.041165268497047894,0.12759409339385078,0.02265290366325453
0.2647,0.08460000000000001,0.25799399996667916,0.5951,0.041907840235421094,0.12846231318931117,0.023875153189304124
0.2647,0.08460000000000001,0.25799399996667916,0.5955999999999999,0.04191096655567669,0.12861464986087146,0.02375302886824531
0.2647,0.08460000000000001,0.25799399996667916,0.5961,0.04191826113040156,0.1287799547121595,0.023641215004959117
0.2647,0.08460000000000001,0.25799399996667916,0.5966,0.04192972459205779,0.1289582724736058,0.023539987961205093
0.2647,0.08460000000000001,0.25799399996667916,0.5971,0.04194535632265907,0.1291496441187,0.023449721083853136
0.2647,0.08460000000000001,0.25799399996667916,0.5975999999999999,0.041965154456112756,0.12935410684993037,0.02337124793250288
0.2647,0.08460000000000001,0.25799399996667916,0.5981,0.04198911588241653,0.12957169409042965,0.023318366687669696
0.2647,0.08460000000000001,0.25799399996667916,0.5986,0.0420172362536938,0.12980243548131778,0.02337373872730098
0.2647,0.08460000000000001,0.25799399996667916,0.5991,0.042049509992042565,0.1300463568847253,0.023452753418660793
0.2647,0.08460000000000001,0.25799399996667916,0.5995999999999999,0.04208593029917444,0.13030348039244882,0.02354350017122913
0.2647,0.08460000000000001,0.25799399996667916,0.6001,0.0421264891678055,0.13057382434018097,0.023645180202751987
0.2647,0.08460000000000001,0.25799399996667916,0.6006,0.04217117739476474,0.13085740332723103,0.023757425928709552
0.2647,0.08460000000000001,0.25799399996667916,0.6011,0.04221998459576595,0.13115422824163972,0.023879963440689544
0.2647,0.0849,0.2568262182339391,0.5951,0.042913793663792846,0.13182549900078347,0.02505513388836973
0.2647,0.0849,0.2568262182339391,0.5955999999999999,0.04291691677687332,0.13198141216125325,0.02493381478675655
0.2647,0.0849,0.2568262182339391,0.5961,0.04292411049510876,0.13215002358169997,0.02482242815949753
0.2647,0.0849,0.2568262182339391,0.5966,0.0429353755152678,0.13233137723665486,0.02472124682660532
0.2647,0.0849,0.2568262182339391,0.5971,0.04295071136905434,0.13252551359799364,0.024630625249929015
0.2647,0.0849,0.2568262182339391,0.5975999999999999,0.042970116425100346,0.13273246962124907,0.02455127386240063
0.2647,0.0849,0.2568262182339391,0.5981,0.042993587892604046,0.1329522787369989,0.02449617565884321
0.2647,0.0849,0.2568262182339391,0.5986,0.04302112182660561,0.13318497084733127,0.024554805641780766
0.2647,0.0849,0.2568262182339391,0.5991,0.04305271313487634,0.13343057232737007,0.02463487477692138
0.2647,0.0849,0.2568262182339391,0.5995999999999999,0.043088355586403546,0.13368910603182582,0.024726149363601804
0.2647,0.0849,0.2568262182339391,0.6001,0.04312804182143831,0.13396059130652327,0.02482795218143613
0.2647,0.0849,0.2568262182339391,0.6006,0.04317176336307385,0.13424504400483814,0.024939933420392964
0.2647,0.0849,0.2568262182339391,0.6011,0.04321951063031785,0.13454247650896248,0.02506182232544104
0.2647,0.08520000000000001,0.25571628711106636,0.5951,0.043871287297987845,0.13503982766949665,0.026194032425067557
0.2647,0.08520000000000001,0.25571628711106636,0.5955999999999999,0.04387440468828848,0.13519914315705017,0.026071830688533557
0.2647,0.08520000000000001,0.25571628711106636,0.5961,0.04388150385920779,0.13537091159398915,0.02595921345640593
0.2647,0.08520000000000001,0.25571628711106636,0.5966,0.04389258556243743,0.13555517625727495,0.02585645485034638
0.2647,0.08520000000000001,0.25571628711106636,0.5971,0.04390764945880391,0.13575197714239104,0.025763898205574155
