Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.2655275,0.08392,0.27618867235198763,0.5976999999999999,0.026829869101414414,0.08031335527232236,0.0005847180948374793
0.2655275,0.08392,0.27618867235198763,0.5978,0.026830375707788744,0.08033298830177964,0.0005042564679767919
0.2655275,0.08392,0.27618867235198763,0.5979,0.026831142340704522,0.08035340431734628,0.0004319348713118949
0.2655275,0.08392,0.27618867235198763,0.598,0.026832169012989886,0.08037460388498602,0.0003725563263411093
0.2655275,0.08392,0.27618867235198763,0.5981,0.026833455729893176,0.08039658754819745,0.0003336269334766049
0.2655275,0.08392,0.27618867235198763,0.5982,0.026835002489085602,0.08041935582799246,0.00037268382995313905
0.2655275,0.08392,0.27618867235198763,0.5982999999999999,0.026836809280662243,0.08044290922287643,0.00043213897556736164
0.2655275,0.08392,0.27618867235198763,0.5983999999999999,0.026838876087145188,0.08046724820883187,0.000504504588837189
0.2655275,0.08392,0.27618867235198763,0.5985,0.02684120288348848,0.08049237323930608,0.0005849864073410231
0.2655275,0.08392,0.27618867235198763,0.5986,0.026843789637082404,0.08051828474520085,0.0006706640540761182
0.2655275,0.08392,0.27618867235198763,0.5987,0.026846636307761292,0.08054498313486748,0.0007597808315099833
0.2655275,0.08392,0.27618867235198763,0.5988,0.02684974284780949,0.08057246879410243,0.0008512574414755411
0.2655275,0.08392,0.27618867235198763,0.5989,0.026853109201971644,0.08060074208614852,0.0009444089015379349
0.2655275,0.08392749999999999,0.27610232806434987,0.5972999999999999,0.026903426833136804,0.08047299985504353,0.0009687541610267249
0.2655275,0.08392749999999999,0.27610232806434987,0.5973999999999999,0.026902897105353266,0.08048956774168407,0.0008791877275564388
0.2655275,0.08392749999999999,0.27610232806434987,0.5974999999999999,0.026902626574726623,0.08050691415622237,0.0007920776591160333
0.2655275,0.08392749999999999,0.27610232806434987,0.5975999999999999,0.026902615284167892,0.08052503975216492,0.0007083307858101291
0.2655275,0.08392749999999999,0.27610232806434987,0.5976999999999999,0.02690286326907784,0.08054394516085617,0.0006292922172234787
0.2655275,0.08392749999999999,0.27610232806434987,0.5978,0.02690337055734342,0.08056363099144272,0.0005569735907947929
0.2655275,0.08392749999999999,0.27610232806434987,0.5979,0.026904137169334857,0.08058409783084151,0.000494345230249397
0.2655275,0.08392749999999999,0.27610232806434987,0.598,0.02690516311790544,0.08060534624371019,0.0004455619751980937
0.2655275,0.08392749999999999,0.27610232806434987,0.5981,0.026906448408390456,0.08062737677242177,0.0004161880525849647
0.2655275,0.08392749999999999,0.27610232806434987,0.5982,0.02690799303860863,0.08065018993704212,0.00044562113369460757
0.2655275,0.08392749999999999,0.27610232806434987,0.5982999999999999,0.026909796998863953,0.08067378623531025,0.0004944573765128512
0.2655275,0.08392749999999999,0.27610232806434987,0.5983999999999999,0.02691186027194875,0.08069816614262285,0.0005571241451918072
0.2655275,0.08392749999999999,0.27610232806434987,0.5985,0.02691418283314761,0.08072333011202049,0.0006294654426669422
0.2655275,0.08392749999999999,0.27610232806434987,0.5986,0.0269167646502439,0.08074927857417916,0.0007085145710545307
0.2655275,0.08392749999999999,0.27610232806434987,0.5987,0.026919605683524115,0.08077601193740311,0.0007922634585684922
0.2655275,0.08392749999999999,0.27610232806434987,0.5988,0.026922705885786876,0.08080353058762255,0.0008793696644695119
0.2655275,0.08392749999999999,0.27610232806434987,0.5989,0.026926065202351,0.08083183488839302,0.0009689282143857617
0.2655275,0.083935,0.27601665818194543,0.5972999999999999,0.02697584713059208,0.08070164614728086,0.0010016170602476777
0.2655275,0.083935,0.27601665818194543,0.5973999999999999,0.02697532084861083,0.08071827421031595,0.0009160303544640865
0.2655275,0.083935,0.27601665818194543,0.5974999999999999,0.026975053070655897,0.0807356788567849,0.0008336296149721104
0.2655275,0.083935,0.27601665818194543,0.5975999999999999,0.026975043839422265,0.08075386073820125,0.000755458606448781
0.2655275,0.083935,0.27601665818194543,0.5976999999999999,0.02697529319015514,0.08077282048409232,0.0006829729931091267
0.2655275,0.083935,0.27601665818194543,0.5978,0.026975801150645615,0.08079255870196332,0.0006181809204419419
0.2655275,0.083935,0.27601665818194543,0.5979,0.02697656774122858,0.08081307597726528,0.0005637560274115577
0.2655275,0.083935,0.27601665818194543,0.598,0.026977592974781604,0.08083437287336694,0.0005229986354036177
0.2655275,0.083935,0.27601665818194543,0.5981,0.02697887685672501,0.0808564499315281,0.0004999391163576363
0.2655275,0.083935,0.27601665818194543,0.5982,0.02698041938502228,0.0808793076708784,0.0005230307664490674
0.2655275,0.083935,0.27601665818194543,0.5982999999999999,0.026982220550182283,0.0809029465883968,0.0005638179263466868
